organization,pacs,honoree,date,amount_usd
HARPER DOWNING,,Rep. Betty McCollum,2025-04-06,2500.00
HARPER DOWNING,,Rep. Betty McCollum,2025-06-01,1000.00
HARPER DOWNING,,Rep. Betty McCollum,2025-06-18,400.00
STRATEGIC MARKETING INNOVATIONS,,McCollum for Congress,2025-03-10,500.00
HOLLAND & KNIGHT LLP,,McCollum for Congress,2025-02-20,1000.00
HOLLAND & KNIGHT LLP,,Rep. Betty McCollum,2025-03-03,1000.00
CUBIC CORPORATION,Cubic Corporation Employees Political Action Committee,Rep Betty McCollum,2025-03-11,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Betty McCollum,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Betty McCollum,2025-06-01,2500.00
CORRIGAN & USSERY LLC,,Betty McCollum,2025-03-10,2000.00
AAR CORP.,AAR CORP. PAC,Rep. Betty McCollum,2025-01-22,1000.00
AAR CORP.,AAR CORP. PAC,Rep. Betty McCollum,2025-06-03,4000.00
"BAE SYSTEMS, INC.",BAE Systems Inc. Political Action Committee (BAE SYSTEMS USA PAC),Rep. Betty McCollum,2025-06-30,5000.00
"BAE SYSTEMS, INC.",BAE Systems Inc. Political Action Committee (BAE SYSTEMS USA PAC),Rep. Betty McCollum,2025-03-11,2500.00
"AEROVIRONMENT, INC.",AEROVIRONMENT INC PAC,Rep Betty McCollum,2025-02-19,1000.00
"AEROVIRONMENT, INC.",AEROVIRONMENT INC PAC,Rep Betty McCollum,2025-03-04,1000.00
"AEROVIRONMENT, INC.",AEROVIRONMENT INC PAC,Rep Betty McCollum,2025-05-20,1000.00
POLARIS INDUSTRIES,Polaris Industries Political Participation Program,Rep Betty McCollum,2025-03-06,2500.00
PRIMACY STRATEGY GROUP,Primacy PAC DC,Rep. Betty McCollum (D-MN-04),2025-02-05,1000.00
TEXTRON INC.,Textron Inc. Political Action Committee,"McCollum, Betty",2025-02-25,1000.00
TEXTRON INC.,Textron Inc. Political Action Committee,"McCollum, Betty",2025-05-29,2500.00
