organization,pacs,honoree,date,amount_usd
"NEXXUS CONSULTING, LLC",,David Schweikert,2025-05-14,500.00
TRUCK RENTING AND LEASING ASSOCIATION,TRALAPAC,David Schweikert,2025-06-24,5000.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Schweikert, David",2025-02-21,2500.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Schweikert, David",2025-05-02,2500.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Rep. David Schweikert,2025-06-25,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Schweikert, David",2025-03-04,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Schweikert, David",2025-05-29,1000.00
CVS HEALTH (AND SUBSIDIARIES),,Congressman David Schweikert,2025-02-12,3500.00
S-3 GROUP,,Congressman David Schweikert,2025-02-27,500.00
VENN STRATEGIES,ESCA PAC,David Schweikert,2025-02-04,1000.00
"ADVANCED POLICY CONSULTING, LLC",,Rep. David Schweikert,2025-06-30,500.00
AMERICAN PUBLIC POWER ASSOCIATION,APPA PUBLIC OWNERSHIP OF ELECTRIC RESOURCES PAC,Rep. David Schweikert,2025-03-14,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Rep. David Schweikert,2025-03-04,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",DSCC,David Schweikert,2025-03-01,1000.00
THE MCMANUS GROUP,,Rep. David Schweikert (R-AZ),2025-04-04,2500.00
PILLSBURY WINTHROP SHAW PITTMAN LLP,,David Schweikert,2025-02-27,500.00
H&M STRATEGIES LLP,,David Schweikert,2025-03-31,500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP","Chip Roy for Congress; Cotton For Senate, INC; Friends fo David Schweikert; Guthrie for Congress; Mr. Southern Missourian in the House PAC; NRCC; NRSC; Nicole for New York; Scalise Leadership Fund",David Schweikert,2025-03-25,1000.00
COVINGTON & BURLING LLP,Covington and Burling LLP PAC,The Honorable Dave Schweikert,2025-02-21,1000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",David Schweikert,2025-03-31,2000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",David Schweikert,2025-05-21,3000.00
PACIFIC LIFE INSURANCE COMPANY,Pacific Life Political Action Committee,Rep. David Schweikert,2025-03-26,5000.00
DYKEMA GOSSETT PLLC,Dykema Gossett Federal PAC,Representative David Schweikert,2025-06-23,1000.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,David Schweikert,2025-02-14,2500.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,David Schweikert,2025-06-06,2500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",Mr. Smith PAC; NRCC,David Schweikert,2025-03-31,1000.00
RYAN COSTELLO STRATEGIES,,Congressman David Schweikert,2025-01-16,500.00
RYAN COSTELLO STRATEGIES,Sheeder Leadership PAC,Congressman David Schweikert,2025-01-16,500.00
SMITH DAVIS ADVISORY & RESEARCH LLC,,David S. Schweikert,2025-02-27,500.00
SMITH DAVIS ADVISORY & RESEARCH LLC,,David S. Schweikert,2025-03-11,500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. David Schweikert,2025-03-12,1000.00
"B3 STRATEGIES, LLC",,Representative David Schweikert,2025-02-03,1000.00
ASSOCIATED GENERAL CONTRACTORS OF AMERICA,Associated General Contractors of America Political Action C,"Schweikert, David",2025-06-23,2500.00
"SURROUND SOUND STRATEGIES, LLC",,Rep. David Schweikert,2025-02-26,500.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Rep David Schweikert,2025-03-17,1000.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Rep David Schweikert,2025-05-31,1500.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Schweikert, David",2025-04-22,5000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Schweikert, David",2025-02-24,5000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. David Schweikert,2025-06-18,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. David Schweikert,2025-03-26,2500.00
WESTERN ALLIANCE BANCORPORATION,WESTERN ALLIANCE BANCORPORATION POLITICAL ACTION COMMITTEE (WABPAC),Rep. David Schweikert,2025-03-06,2500.00
STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,State Farm Mutual Automobile Insurance Company Federal Political Action Committee (State Farm Federal PAC),Rep. David Schweikert,2025-05-28,1500.00
"THE PICARD GROUP, LLC",,Congressman Schweikert,2025-02-26,500.00
"CENCORA, INC.","Cencora, Inc. PAC",Rep. David Schweikert,2025-03-20,1000.00
"CENCORA, INC.","Cencora, Inc. PAC",Rep. David Schweikert,2025-05-29,1500.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,David Schweikert,2025-03-03,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,David Schweikert,2025-05-19,1000.00
"CAPITOL TAX PARTNERS, LLP",,Rep. David Schweikert,2025-04-29,500.00
NATIONAL FOOTBALL LEAGUE,GridironPAC,Rep David Schweikert,2025-03-13,5000.00
BRIGHTSPRING HEALTH SERVICES,BrightSpring LEGACY Fund,"Rep. Jason Smith, Rep. Dunn, Rep. Fitzpatrick, Rep. Schweikert",2025-03-11,5000.00
"OWENS & MINOR, INC.","Owens & Minor, Inc. Political Action Committee",David Schweikert,2025-02-03,1000.00
BIOMARIN PHARMACEUTICAL INC.,BIOMARIN PHARMACEUTICAL INC. POLITICAL ACTION COMMITTEE AKA BIOMARIN PAC,REP. DAVID SCHWEIKERT,2025-06-03,1000.00
OFFICE OF THE COMMISSIONER OF BASEBALL,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL PAC,The Hon. David S. Schweikert,2025-04-18,2500.00
AMERICAN RESORT DEVELOPMENT ASSN,AMERICAN RESORT DEVELOPMENT ASSOCIATION RESORT OWNERS COALITION PAC (ARDA-ROC PAC),Rep. David Schweikert,2025-04-01,2500.00
AKIN GUMP STRAUSS HAUER & FELD,,Hon. David Schweikert,2025-03-31,250.00
"AMERIPRISE FINANCIAL, INC.",Ameriprise Financial Political Action Committee,Congressman David Schweikert,2025-04-22,1500.00
CORNING INCORPORATED,Corning Incorporated Employees Political Action Committee (COREPAC),Rep. David Schweikert,2025-02-28,1000.00
NATIONAL ROOFING CONTRACTORS ASSOCIATION,National Roofing Contractors Association ROOF PAC,Rep. David Schweikert,2025-06-23,1000.00
NATIONAL ROOFING CONTRACTORS ASSOCIATION,National Roofing Contractors Association ROOF PAC,Rep. David Schweikert,2025-03-04,1000.00
NATIONAL ROOFING CONTRACTORS ASSOCIATION,National Roofing Contractors Association ROOF PAC,Rep. David Schweikert,2025-02-05,2500.00
