organization,pacs,honoree,date,amount_usd
DENTONS US LLP,Dentons PAC,Congressman Scott Franklin,2025-03-03,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Franklin, Scott",2025-03-13,1000.00
CUBIC CORPORATION,Cubic Corporation Employees Political Action Committee,Rep Scott Franklin,2025-03-03,1000.00
PENN AVENUE PARTNERS,,U.S. Representative Scott Franklin,2025-04-16,1500.00
THOMAS CAPITOL PARTNERS INC.,,Rep. Scott Franklin,2025-06-30,250.00
INTERNATIONAL FOODSERVICE DISTRIBUTORS ASSOCIATION,International Foodservice Distributors Association PAC,Rep. Scott Franklin,2025-03-31,2500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Scott Franklin,2025-03-28,1000.00
THORN RUN PARTNERS,,Scott Franklin,2025-06-09,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Scott Franklin (R),2025-06-16,1000.00
MILLER & CHEVALIER CHARTERED,,"Leslie Mehta, Karen Carnegie, Virgil Thornton, May Nivar, Lily Franklin, Jessica Anderson, Kimberly Pope Adams, Lindsey Dougherty",2025-05-11,250.00
BRIAN GLACKIN & ASSOCIATES LLC,,Scott Franklin,2025-05-21,1000.00
BRIAN GLACKIN & ASSOCIATES LLC,,Scott Franklin,2025-06-26,1000.00
A1.9 STRATEGIES LLC,,Rep. Scott Franklin of Florida,2025-01-24,1000.00
A1.9 STRATEGIES LLC,,Rep. Scott Franklin of Florida,2025-03-28,500.00
BRODY GROUP L.L.C. PUBLIC AFFAIRS,,Congressman Scott Franklin,2025-04-14,1500.00
"BAE SYSTEMS, INC.",BAE Systems Inc. Political Action Committee (BAE SYSTEMS USA PAC),Rep. Scott Franklin,2025-06-03,1000.00
"AEROVIRONMENT, INC.",AEROVIRONMENT INC PAC,Rep Scott Franklin,2025-02-19,2500.00
