organization,pacs,honoree,date,amount_usd
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Crank, Jeff",2025-02-13,1000.00
POTOMAC CONSULTING LLC,,Rep. Jeff Crank,2025-04-09,1000.00
"MEHLMAN CONSULTING, INC.",,Jeff Crank,2025-06-25,500.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Jeff Crank,2025-06-11,2500.00
AMERICAN SUGARBEET GROWERS ASSOCIATION,,Congressman Jeff Crank,2025-03-20,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Jeff Crank,2025-02-18,500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Jeff Crank,2025-05-29,500.00
ASSOCIATED GENERAL CONTRACTORS OF AMERICA,Associated General Contractors of America Political Action C,"Crank, Jeff",2025-06-23,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Jeff Crank,2025-04-15,500.00
"AVOQ, LLC",,Representative Jeff Crank,2025-06-30,500.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Rep. Jeff Crank,2025-06-12,2500.00
"WILLIAMS AND JENSEN, PLLC",,Jeff Crank,2025-06-11,500.00
"ERVIN GRAVES STRATEGY GROUP, LLC","America's Future, Together PAC",Jeff Crank,2025-04-01,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Jeff Crank,2025-02-11,2500.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Jeff Crank,2025-05-19,1000.00
SOUTHERN MINNESOTA BEET SUGAR COOP,Southern Minnesota Beet Sugar Cooperative PAC,Rep. Jeff Crank,2025-05-22,2000.00
"VARDA SPACE INDUSTRIES, INC.",VARDA SPACE INDUSTRIES INC. POLITICAL ACTION COMMITTEE,Rep. Jeff Crank,2025-05-06,1000.00
"BAE SYSTEMS, INC.",BAE Systems Inc. Political Action Committee (BAE SYSTEMS USA PAC),Rep. Jeff Crank,2025-06-03,1000.00
CROSS POTOMAC CONSULTING LLC,National Shooting Sports Foundation,Jeff Crank,2025-05-01,500.00
NATIONAL COMMUNITY PHARMACISTS ASSOCIATION,National Community Pharmacists Association - PAC,Rep. Jeff Crank,2025-02-06,1000.00
AFLAC INCORPORATED,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),Rep. Jeff Crank,2025-04-22,1000.00
BURRELL INTERNATIONAL GROUP LLC,,Jeff Crank,2025-03-12,500.00
TEXTRON INC.,Textron Inc. Political Action Committee,"Crank, Jeff",2025-02-25,1000.00
PHILLIPS 66,Phillips 66 PAC,Rep Jeff Crank,2025-05-13,2500.00
