organization,pacs,honoree,date,amount_usd
FGS GLOBAL (US) LLC (FKA FGH HOLDINGS LLC),,Chris Pappas,2025-04-03,500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Chris Pappas,2025-06-12,1000.00
SALT POINT STRATEGIES,,"U.S. Representative Chris Pappas, Candidate for U.S. Senate",2025-04-23,500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Chris Pappas,2025-04-30,1500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Chris Pappas,2025-03-10,1000.00
VAN SCOYOC ASSOCIATES,,Chris Pappas,2025-05-15,500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Chris Pappas,2025-05-19,2000.00
NATIONAL ASSOCIATION OF SURETY BOND PRODUCERS,SuretyPAC,Rep. C. Pappas,2025-02-25,5000.00
MISSION STRATEGIES LLC,,Rep. Chris Pappas (NH-01),2025-06-17,1000.00
HB STRATEGIES,,Chris Pappas,2025-03-31,500.00
HB STRATEGIES,,Chris Pappas,2025-04-03,500.00
HB STRATEGIES,,Chris Pappas,2025-06-25,500.00
"AMERICAN INTERNATIONAL GROUP, INC.",,Chris Pappas,2025-05-19,500.00
"TARPLIN, DOWNS & YOUNG, LLC",,Rep. Chris Pappas,2025-06-11,1000.00
MANATOS & MANATOS,,Chris Pappas,2025-04-08,2000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Chris Pappas for Senate,2025-06-23,500.00
NATIONAL CONFECTIONERS ASSOCIATION,National Confectioners Association of the United States Inc Political Action Committee Candy PAC,Rep Chris Pappas,2025-06-27,1500.00
THORN RUN PARTNERS,,Cong. Pappas,2025-05-14,500.00
"BETTER MEDICARE ALLIANCE, INC.",,Rep. Chris Pappas,2025-06-30,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Chris Pappas,2025-02-19,2500.00
INVARIANT LLC,,Chris Pappas,2025-04-07,500.00
"ELEVANCE HEALTH, INC.",,Candidate Chris Pappas,2025-06-30,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Rep. Chris Pappas,2025-06-12,500.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Chris Pappas,2025-03-17,5000.00
SUMMIT STRATEGIES GOVERNMENT AFFAIRS LLC,,Chris Pappas,2025-02-28,1000.00
AKIN GUMP STRAUSS HAUER & FELD,,Rep. Chris Pappas,2025-06-10,250.00
AKIN GUMP STRAUSS HAUER & FELD,,Representative Chris Pappas,2025-06-10,1000.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Chris Pappas for Congress,2025-04-04,1000.00
AKIN GUMP STRAUSS HAUER & FELD,,Congressman Chris Pappas,2025-06-23,500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Chris Pappas,2025-03-26,250.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Chris Pappas,2025-05-09,100.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Chris Pappas,2025-06-05,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Chris Pappas,2025-03-19,5000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Chris Pappas,2025-06-24,5000.00
