organization,pacs,honoree,date,amount_usd
"THE MAJORITY GROUP, LLC",,The Honorable Frank Lucas,2025-05-02,500.00
"NASDAQ, INC.","Nasdaq, Inc. PAC",Rep. Frank Lucas,2025-05-06,2500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Lucas, Frank",2025-05-29,4000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Lucas, Frank",2025-03-20,1000.00
LIVESTOCK MARKETING ASSOCIATION,Livestock Marketing Association PAC,Rep. Frank Lucas,2025-04-02,5000.00
STEPTOE LLP,Steptoe PAC,Lucas for Congress,2025-05-05,1000.00
NATIONAL TELECOMMUNICATIONS COOPERATIVE ASSOCIATION,NTCA Rural Broadband PAC,"Lucas, Frank",2025-05-30,1000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Frank Lucas,2025-06-02,2500.00
THE OPTIONS CLEARING CORPORATION,Options Clearing Corporation PAC,Congressman Frank Lucas,2025-06-23,3500.00
AMERICAN SUGARBEET GROWERS ASSOCIATION,,Congressman Frank Lucas,2025-05-06,1000.00
AAR CORP.,AAR CORP. PAC,Rep. Frank D. Lucas,2025-06-03,2500.00
OVINTIV INC. (FKA ENCANA OIL & GAS (USA) INC),Ovintiv USA Inc. PAC,Frank Lucas,2025-04-23,1000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Frank Lucas,2025-06-03,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Frank Lucas,2025-06-18,1000.00
NATIONAL TURKEY FEDERATION,National Turkey Federation PAC,Frank Lucas,2025-05-12,1000.00
THE GOODYEAR TIRE & RUBBER COMPANY,Goodyear Good Government Fund,Representative Frank Lucas,2025-05-22,2500.00
WESTERN ALLIANCE BANCORPORATION,WESTERN ALLIANCE BANCORPORATION POLITICAL ACTION COMMITTEE (WABPAC),Rep. Frank Lucas,2025-05-08,1000.00
"HEALTH CARE SERVICE CORPORATION, A MUTUAL LEGAL RESERVE COMPANY (HCSC)",Health Care Service Corporation Employees Political Action Committee,Rep Frank Lucas,2025-03-04,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Frank Lucas,2025-03-03,1000.00
MORGAN STANLEY & CO. LLC,Morgan Stanley Political Action Committee,Rep. Frank Lucas,2025-05-23,2000.00
FMR LLC,FMR LLC Political Action Committee - Federal (Fidelity PAC),Rep. Frank Lucas,2025-05-21,2500.00
