organization,pacs,honoree,date,amount_usd
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Morgan Griffith,2025-01-21,5000.00
"K&L GATES, LLP",K&L Gates PAC,Congressman Morgan Griffith,2025-02-28,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Griffith, Morgan",2025-03-20,5000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Griffith, Morgan",2025-02-13,5000.00
"DS2 GROUP, LLC",,Morgan Griffith,2025-06-30,500.00
"GOODLATTE GROUP, LLC F.K.A. ROBERT GOODLATTE",,Rep. Morgan Griffith,2025-05-28,500.00
"HALL, RENDER, KILLIAN, HEATH & LYMAN, P.C.",Hall Render Killian Heath Lyman Emp. PAC,Representative Morgan Griffith,2025-02-12,5000.00
"MEHLMAN CONSULTING, INC.",,Morgan Griffith,2025-03-04,3500.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,H Morgan Griffith,2025-03-24,1000.00
VERTEX PHARMACEUTICALS INCORPORATED,Vertex Pharmaceuticals Incorporated PAC,Rep. Morgan H. Griffith,2025-03-21,1000.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Rep Morgan Griffith,2025-03-25,2500.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Rep Morgan Griffith,2025-06-12,2500.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Rep Morgan Griffith,2025-03-13,2500.00
AMERICAN ACADEMY OF OTOLARYNGOLOGY-HEAD AND NECK SURGERY,ENT PAC,Morgan Griffith,2025-03-31,1000.00
COVESTRO LLC,CovestroPAC A Political Action Committee of Covestro LLC,Rep. Morgan Griffith,2025-05-13,2000.00
"JAZZ PHARMACEUTICALS, INC.","JAZZ PHARMACEUTICALS, INC. POLITICAL ACTION COMMITTEE",Rep. Morgan Griffith,2025-03-07,2500.00
RYAN COSTELLO STRATEGIES,,Congressman Morgan Griffith,2025-06-24,500.00
RYAN COSTELLO STRATEGIES,Sheeder Leadership PAC,Congressman Morgan Griffith,2025-06-24,500.00
AMERICAN CHEMISTRY COUNCIL,AmeriChem PAC,Rep. Morgan Griffith,2025-06-01,2500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Morgan Griffith,2025-06-24,1000.00
EAST CAPITOL ADVISORS LLC,,Rep. Morgan Griffith,2025-06-10,500.00
THE LUBRIZOL CORPORATION,The Lubrizol Corporation Employees PAC,Rep. Morgan Griffith,2025-06-27,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Morgan Griffith,2025-03-19,2500.00
AMERICAN COLLEGE OF SURGEONS PROFESSIONAL ASSOCIATION,American College of Surgeons Professional Association PAC,Rep. Morgan Griffith,2025-03-24,1000.00
HOUSEHOLD & COMMERCIAL PRODUCTS ASSOCIATION,,Rep. Morgan Griffith,2025-06-26,1000.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Rep. Morgan Griffith,2025-06-12,5000.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Rep. Morgan Griffith,2025-03-18,5000.00
"W STRATEGIES, LLC",,U.S. Representative Morgan Griffith,2025-05-09,3500.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Morgan Griffith,2025-03-10,1000.00
"ALPINE GROUP PARTNERS, LLC.",Walden for Congress,Hon. Morgan Griffith,2025-01-20,2000.00
"AMERICAN COLLEGE OF PHYSICIAN SERVICES, INC.",ACP Services PAC,Morgan Griffith,2025-03-19,5000.00
MARATHON PETROLEUM COMPANY LP,Marathon Petroleum Corporation Employees Political Action Committee MPAC,Rep Morgan Griffith,2025-06-06,2500.00
"BAE SYSTEMS, INC.",BAE Systems Inc. Political Action Committee (BAE SYSTEMS USA PAC),Rep. Morgan Griffith,2025-06-30,1000.00
CORNING INCORPORATED,Corning Incorporated Employees Political Action Committee (COREPAC),Rep. Morgan Griffith,2025-03-24,1000.00
"AVOQ, LLC","Adrian Smith for Congress; Brian Jack for Congress; French Hill for Arkansas; Friends of Todd Young, Inc; Guthrie for Congress; Morgan Griffith for Congress; Mr. SMITH PAC",Morgan Griffith,2025-06-30,500.00
FARRAGUT PARTNERS LLP,,Morgan Griffith,2025-03-28,500.00
THE D MAJOR GROUP,,Rep. Morgan Griffith (R-VA),2025-02-11,250.00
FIRSTENERGY CORP,FirstEnergy PAC,Morgan Griffith,2025-01-14,5000.00
PHILLIPS 66,Phillips 66 PAC,Rep Morgan Griffith,2025-06-15,2500.00
3M COMPANY,3M Company PAC,Rep. Morgan Griffith,2025-06-10,2000.00
OLIN CORPORATION,Olin Corporation Good Government Fund (Olin Winchester Good Government Fund),Rep. Morgan Griffith,2025-05-09,3500.00
S-3 GROUP,,Morgan Griffith,2025-06-10,500.00
AMERICAN CHEMISTRY COUNCIL,American Chemistry Council PAC,Rep. Morgan Griffith,2025-02-07,1000.00
AMERICAN CHEMISTRY COUNCIL,American Chemistry Council PAC,Rep. Morgan Griffith,2025-05-22,5000.00
AMERICAN CHEMISTRY COUNCIL,American Chemistry Council PAC,Rep. Morgan Griffith,2025-05-22,1000.00
AMERICAN CHEMISTRY COUNCIL,American Chemistry Council PAC,Rep. Morgan Griffith,2025-05-22,4000.00
"ABBVIE, INC.",AbbVie Political Action Committee,Rep. Morgan Griffith,2025-04-24,2500.00
AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION,RADPAC,REP. MORGAN GRIFFITH,2025-03-27,1000.00
"CROSSROADS STRATEGIES, LLC",,Morgan Griffith,2025-06-14,500.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,H. Morgan Griffith,2025-02-27,5000.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,H. Morgan Griffith,2025-06-18,3500.00
LUNDBECK LLC,,The Honorable Morgan Griffith,2025-03-04,500.00
"THE WILLIAMS COMPANIES, INC.","The Williams Companies, Inc. Political Action Committee",Rep. Morgan Griffith,2025-06-23,1500.00
"THE WILLIAMS COMPANIES, INC.","The Williams Companies, Inc. Political Action Committee",Rep. Morgan Griffith,2025-06-13,-1500.00
"THE WILLIAMS COMPANIES, INC.","The Williams Companies, Inc. Political Action Committee",Rep. Morgan Griffith,2025-01-28,1500.00
AMERICAN ACADEMY OF NEUROLOGY,American Academy of Neurology BrainPAC,"Griffith, Morgan",2025-03-28,5000.00
BNSF RAILWAY COMPANY,BNSF Railway Company RAILPAC (BNSF RAILPAC),H. Morgan Griffith,2025-06-26,2500.00
MCKESSON CORPORATION & AFFILIATES U.S. ONCOLOGY AND RX SAVINGS SOLUTIONS (FORMERLY MCKESSON CORP),McKesson Corporation Employees Political Fund; US Oncology Inc. Network Political Action Committee,Rep. Morgan Griffith,2025-06-05,5000.00
MCKESSON CORPORATION & AFFILIATES U.S. ONCOLOGY AND RX SAVINGS SOLUTIONS (FORMERLY MCKESSON CORP),McKesson Corporation Employees Political Fund; US Oncology Inc. Network Political Action Committee,Rep. Morgan Griffith,2025-06-05,4000.00
MCKESSON CORPORATION & AFFILIATES U.S. ONCOLOGY AND RX SAVINGS SOLUTIONS (FORMERLY MCKESSON CORP),McKesson Corporation Employees Political Fund; US Oncology Inc. Network Political Action Committee,Rep. Morgan Griffith,2025-05-02,1000.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Morgan Griffith,2025-06-06,2500.00
