organization,pacs,honoree,date,amount_usd
"CARPI & CLAY, INC",,Representative Janelle Bynum,2025-04-07,250.00
"TORREY ADVISORY GROUP (FORMERLY MICHAEL TORREY ASSOCIATES, LLC)",,Rep. Janelle Bynum,2025-06-08,250.00
THOMAS CAPITOL PARTNERS INC.,,Rep. Janelle Bynum,2025-03-31,250.00
THORN RUN PARTNERS,,Cong. Bynum,2025-05-09,1500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Janelle Bynum,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Janelle Bynum,2025-06-01,2500.00
THE OPTIONS CLEARING CORPORATION,Options Clearing Corporation PAC,Congresswoman Janelle Bynum,2025-06-23,2500.00
AMERICAN SUGARBEET GROWERS ASSOCIATION,,Congresswoman Janelle Bynum,2025-03-20,1000.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Representative Janelle Bynum,2025-03-25,2500.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Representative Janelle Bynum,2025-06-24,2500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Rep. Janelle Bynum,2025-02-05,500.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,HON. JANELLE BYNUM,2025-03-28,250.00
"MEHLMAN CONSULTING, INC.",,Rep. Janelle Bynum,2025-04-24,500.00
HUMAN RIGHTS CAMPAIGN,Human Rights Campaign PAC,Janelle Bynum for Congress,2025-06-12,2500.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Janelle Bynum (D),2025-04-15,2500.00
VENN STRATEGIES,,Congresswoman Janelle Bynum,2025-02-05,500.00
APOLLO GOVERNMENT RELATIONS,,Rep Janelle Bynum,2025-03-31,500.00
