organization,pacs,honoree,date,amount_usd
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Kelly Morrison,2025-05-20,1000.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Kelly Morrison,2025-03-17,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Kelly Morrison,2025-02-19,2500.00
HUMAN RIGHTS CAMPAIGN,Human Rights Campaign PAC,Morrison for Congress,2025-06-12,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Kelly Morrison,2025-02-27,3500.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Kelly Morrison,2025-01-21,2500.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Kelly Morrison,2025-06-23,1000.00
"AMERICAN COLLEGE OF PHYSICIAN SERVICES, INC.",ACP Services PAC,Kelly Morrison,2025-06-17,2500.00
AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION,RADPAC,REP. KELLY MORRISON,2025-06-30,2500.00
AMERICAN ACADEMY OF NEUROLOGY,American Academy of Neurology BrainPAC,"Morrison, Kelly",2025-03-28,2500.00
AMERICAN PHYSICAL THERAPY ASSOCIATION,American Physical Therapy Association Physical Therapy PAC,Congresswoman Kelly Morrison,2025-06-17,1000.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Kelly Morrison,2025-06-18,2000.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Kelly Morrison,2025-05-08,2500.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Kelly Morrison,2025-03-26,2000.00
COLLEGE OF AMERICAN PATHOLOGISTS,College of American Pathologists Political Action Committee,Kelly Morrison,2025-05-07,2500.00
AMERICAN COLLEGE OF OBSTETRICIANS AND GYNECOLOGISTS,American College of Ob-Gyns PAC (Ob-GynPAC),Kelly Morrison,2025-03-28,5000.00
AMERICAN ACADEMY OF FAMILY PHYSICIANS,AMERICAN ACADEMY OF FAMILY PHYSICIANS PAC C00411553,Kelly Morrison MN-3 US House,2025-03-27,1000.00
AMERICAN ASSOCIATION OF ORTHOPAEDIC SURGEONS,Political Action Committee of the American Association of Orthopaedic Surgeons--PAC of AAOS,Sen. Kelly Morrison,2025-03-18,1000.00
GENERAL DYNAMICS CORP,General Dynamics Corporation Political Action Committee,Rep. Kelly Morrison,2025-04-08,1000.00
AMERICAN SOCIETY OF ANESTHESIOLOGISTS,American Society of Anesthesiologists Political Action Committee (ASA PAC),Rep. Kelly Morrison,2025-03-28,5000.00
VAN SCOYOC ASSOCIATES,Van Scoyoc Associates PAC (VSAPAC),Rep. Kelly Morrison,2025-04-07,442.75
"CAPITOL DECISIONS, INC.",Van Scoyoc Associates PAC (VSAPAC),Rep. Kelly Morrison,2025-04-07,442.75
AMERICAN COLLEGE OF CARDIOLOGY,American College of Cardiology PAC (HeartPAC),Rep. Kelly Morrison,2025-03-18,1000.00
TIBER CREEK GROUP,,Kevin Morrison,2025-05-03,1000.00
UNION PACIFIC CORPORATION,Union Pacific Corp. Fund for Effective Government,Kelly Morrison,2025-01-02,-2500.00
AMERICAN ACADEMY OF OPHTHALMOLOGY,American Academy of Ophthalmology Inc Political Committee (OPHTHPAC),Rep. Kelly Morrison,2025-03-18,1000.00
