organization,pacs,honoree,date,amount_usd
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Grothman, Glenn",2025-03-20,1000.00
ALLIANT ENERGY CORPORATION,ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM,Representative Glenn Grothman,2025-05-07,2500.00
NATIONAL TELECOMMUNICATIONS COOPERATIVE ASSOCIATION,NTCA Rural Broadband PAC,"Grothman, Glenn",2025-05-30,1000.00
RYAN COSTELLO STRATEGIES,,Congressman Glenn Grothman,2025-05-08,500.00
RYAN COSTELLO STRATEGIES,Sheeder Leadership PAC,Congressman Glenn Grothman,2025-05-08,500.00
AMERICAN STAFFING ASSOCIATION,American Staffing Association StaffingPAC,Rep. Glenn Grothman,2025-05-20,5000.00
ASSOCIATED GENERAL CONTRACTORS OF AMERICA,Associated General Contractors of America Political Action C,"Grothman, Glenn",2025-06-24,2500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Glenn Grothman,2025-03-19,2500.00
NATIONAL MARINE MANUFACTURERS ASSOCIATION,National Marine Manufacturers Association and Marine Retailers Association Boat PAC,Rep Glenn Grothman,2025-05-20,1000.00
AMERICAN COUNCIL OF LIFE INSURERS,American Council of Life Insurers PAC,"Grothman, Glenn",2025-04-23,1000.00
OLIN CORPORATION,Olin Corporation Good Government Fund (Olin Winchester Good Government Fund),Rep. Glenn Grothman,2025-06-25,1000.00
ARGENTUM,Argentums Silver PAC,Rep Glenn Grothman,2025-03-21,1000.00
INTERNATIONAL FRANCHISE ASSOCIATION,International Franchise Association Franchising Political Action Committee Inc,Glenn Grothman,2025-06-20,1000.00
AMERICAN HEALTH CARE ASSOCIATION,American Health Care Association PAC,"Grothman, Glenn",2025-06-18,2000.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Glenn Grothman,2025-03-19,2500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",BHFS-E PC PAC (Brownstein Hyatt Farber Schreck PAC),Rep. Glenn Grothman,2025-05-13,1000.00
NATIONAL ASSOCIATION OF CONVENIENCE STORES,National Association of Convenience Stores PAC,Rep. Glenn Grothman (R),2025-06-25,1000.00
NATIONAL BEER WHOLESALERS ASSOCIATION,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,Rep Glenn Grothman,2025-04-02,2500.00
INVESTMENT COMPANY INSTITUTE,INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE (ICI PAC),Rep. Glenn Grothman,2025-05-14,3500.00
CAPSTONE NATIONAL PARTNERS,ACCA-PAC,Rep. Glenn Grothman,2025-04-29,1000.00
THE NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY,The Northwestern Mutual Life Insurance Company Federal Political Action Committee,Rep. Glenn Grothman (R),2025-02-18,1000.00
THE NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY,The Northwestern Mutual Life Insurance Company Federal Political Action Committee,Rep. Glenn Grothman (R),2025-06-18,1000.00
"WINE AND SPIRITS WHOLESALERS OF AMERICA, INC",Wine & Spirits Wholesalers of America PAC,Glenn Grothman For Congress,2025-04-09,2000.00
NATIONAL SHOOTING SPORTS FOUNDATION,National Shooting Sports Foundation PAC,Rep. Glenn Grothman,2025-05-09,1000.00
ANIMAL WELLNESS ACTION,Animal Wellness Action PAC,"GROTHMAN, GLENN S.",2025-06-10,1000.00
NATIONAL GROCERS ASSOCIATION,National Grocers Association Grocers PAC,Glenn Grothman,2025-03-21,1000.00
"THE DOW CHEMICAL COMPANY, DBA DOW",DOW INC. PAC (DOWPAC),Rep. Glenn Grothman (R),2025-06-27,1000.00
FARM CREDIT COUNCIL,The Farm Credit Council Political Action Committee,Rep Glenn Grothman,2025-06-17,2000.00
VAN SCOYOC ASSOCIATES,,Rep. Glenn Grothman,2025-03-25,500.00
NFIB (NATIONAL FEDERATION OF INDEPENDENT BUSINESS),National Federation of Independent Business Political Action Committee,Rep. Glenn Grothman (WI-006-R),2025-03-12,500.00
"ASSOCIATED BUILDERS AND CONTRACTORS, INC.",,Rep. Glenn Grothman,2025-03-24,2500.00
"ASSOCIATED BUILDERS AND CONTRACTORS, INC.",,Rep. Glenn Grothman,2025-06-20,2500.00
BROYDRICK & ASSOCIATES,,Glen Grothman,2025-02-13,500.00
"TWINLOGIC STRATEGIES, LLP",,Rep. Glenn Grothman (R-WI),2025-04-24,500.00
AIR CONDITIONING CONTRACTORS OF AMERICA,ACCA-PAC,Rep. Glenn Grothman,2025-04-29,1000.00
"THE GIBSON GROUP, LLC",,Rep. Glenn Grothman,2025-02-11,500.00
HOLLAND & KNIGHT LLP,National Republican Senatorial Committee,Glenn Grothman,2025-02-11,500.00
INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,FIREPAC,Glenn Grothman,2025-06-11,1000.00
UNION PACIFIC CORPORATION,Union Pacific Corp. Fund for Effective Government,Glenn Grothman,2025-06-23,1000.00
NATIONAL RIFLE ASSOCIATION OF AMERICA,National Rifle Association of America Political Victory Fund,"Grothman, Glenn",2025-06-23,1000.00
SQUIRE PATTON BOGGS,Squire Patton Boggs Political Action Committee,Glenn Grothman,2025-05-21,1000.00
