organization,pacs,honoree,date,amount_usd
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Erin Houchin,2025-03-11,5000.00
"K&L GATES, LLP",K&L Gates PAC,Congresswoman Erin Houchin,2025-01-13,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Houchin, Erin",2025-02-13,1000.00
"DS2 GROUP, LLC",,Erin Houchin,2025-03-31,500.00
POLSINELLI PC,Polsinelli PAC,Erin Houchin,2025-01-09,1000.00
OGR,,The Honorable Erin Houchin,2025-01-24,500.00
AKIN GUMP STRAUSS HAUER & FELD,,Rep. Erin Houchin,2025-05-21,1000.00
"HALL, RENDER, KILLIAN, HEATH & LYMAN, P.C.",Hall Render Killian Heath Lyman Emp. PAC,Representative Erin Houchin,2025-02-05,5000.00
FIERCE GOVERNMENT RELATIONS,,Rep Erin Houchin,2025-06-30,250.00
NATIONAL TELECOMMUNICATIONS COOPERATIVE ASSOCIATION,NTCA Rural Broadband PAC,"Houchin, Erin",2025-04-04,1000.00
"MEHLMAN CONSULTING, INC.",,Erin Houchin,2025-06-26,500.00
VERTEX PHARMACEUTICALS INCORPORATED,Vertex Pharmaceuticals Incorporated PAC,Rep. Erin Houchin,2025-03-21,1000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Erin Houchin,2025-03-27,5000.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Rep Erin Houchin,2025-05-13,1000.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Representative Erin Houchin,2025-06-24,1000.00
FAEGRE DRINKER BIDDLE & REATH LLP,Faegre Drinker PAC,Erin Houchin,2025-05-29,1000.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Erin Houchin,2025-02-14,2500.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Erin Houchin,2025-02-27,2500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Erin Houchin,2025-06-16,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Erin Houchin (R),2025-02-20,5000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Erin Houchin (R),2025-06-16,1000.00
"PROSPERING SOLUTIONS, LLC FKA JOHN C. SNYDER III",,Erin Houchin,2025-02-24,250.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Houchin, Erin",2025-03-06,5000.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Rep. Erin Houchin,2025-03-18,5000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"S Capito, M Blackburn, V Foxx, C Tenney, E Stefanik, D Fischer, A Wagner, S Collins, J Ernst, A Radewagen, L Murkowski, S Biggs, J Fedorchak, C Maloy, L Lee, E Houchin, K Britt, J Kiggans, et al.",2025-03-25,5000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Houchin, Erin",2025-03-25,2500.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Erin Houchin,2025-05-20,1000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Erin Houchin,2025-04-21,1000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Erin Houchin,2025-03-04,1000.00
STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,State Farm Mutual Automobile Insurance Company Federal Political Action Committee (State Farm Federal PAC),Rep. Erin Houchin,2025-05-21,1000.00
"CENCORA, INC.","Cencora, Inc. PAC",Rep. Erin Houchin,2025-04-25,1000.00
"W STRATEGIES, LLC",,U.S. Representative Erin Houchin,2025-04-17,1000.00
