organization,pacs,honoree,date,amount_usd
AMERICAN CHIROPRACTIC ASSOCIATION,American Chiropractic Association PAC,Rep. Diana Harshbarger,2025-05-13,1500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Harshbarger, Diana",2025-06-10,1500.00
POLSINELLI PC,Polsinelli PAC,Diana Harshbarger,2025-02-24,1000.00
AKIN GUMP STRAUSS HAUER & FELD,,Rep. Diana Harshbarger,2025-03-09,3500.00
"SMITH & NEPHEW, INC.","Smith & Nephew, Inc. PAC (S+N PAC)","Harshbarger, Diana",2025-06-10,1000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Rep. Diana Harshbarger,2025-03-13,1000.00
THE MCMANUS GROUP,,Rep. Diana Harshbarger (R-TN),2025-05-13,2500.00
"MEHLMAN CONSULTING, INC.",,Diana Harshbarger,2025-03-31,2000.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Diana Harshbarger,2025-03-24,1500.00
NATIONAL CONFECTIONERS ASSOCIATION,National Confectioners Association of the United States Inc Political Action Committee Candy PAC,Rep Diana Harshbarger,2025-06-14,1500.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Rep Diana Harshbarger,2025-03-25,1500.00
NATIONAL ASSOCIATION OF MANUFACTURERS,NAM-PAC,Diana Harshbarger,2025-06-30,2500.00
PFIZER INC.,Pfizer Inc. PAC,Rep. Diana Harshbarger,2025-03-24,1000.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Diana Harshbarger,2025-03-25,1500.00
"FEDERAL HALL POLICY ADVISORS, LLC",,Rep. Diana Harshbarger (R-TN),2025-06-30,500.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Rep Diana Harshbarger,2025-03-17,3000.00
AMERICAN COLLEGE OF SURGEONS PROFESSIONAL ASSOCIATION,American College of Surgeons Professional Association PAC,Rep. Diana Harshbarger,2025-03-04,1000.00
"CENCORA, INC.","Cencora, Inc. PAC",Rep. Diana Harshbarger,2025-06-20,2500.00
"CENCORA, INC.","Cencora, Inc. PAC",Rep. Diana Harshbarger,2025-03-04,5000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Diana Harshbarger,2025-02-03,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Diana Harshbarger,2025-05-19,2000.00
"ALPINE GROUP PARTNERS, LLC.",Walden for Congress,Hon. Diana Harshbarger,2025-01-20,2000.00
EDISON ELECTRIC INSTITUTE,PowerPAC of the Edison Electric Institute,Rep. Diana Harshbarger,2025-03-31,3000.00
"ARDELYX, INC.","Ardelyx, Inc. Political Action Committee (ARDX PAC)",Rep. Diana Harshbarger,2025-02-20,3000.00
"GENENTECH, INC",Genentech Inc. Political Action Committee (GenenPAC),Rep. Diana Harshbarger,2025-04-21,2000.00
AMERICAN MEDICAL ASSOCIATION,American Medical Association Political Action Committee,Diana Harshbarger,2025-04-30,1000.00
NATIONAL ROOFING CONTRACTORS ASSOCIATION,National Roofing Contractors Association ROOF PAC,Rep. Diana Harshbarger,2025-05-13,2500.00
AMERICAN SPEECH-LANGUAGE-HEARING ASSOCIATION,ASHA-PAC,"Harshbarger, Diana",2025-04-10,2500.00
NATIONAL COMMUNITY PHARMACISTS ASSOCIATION,National Community Pharmacists Association - PAC,Rep. Diana Harshbarger,2025-06-25,5000.00
