organization,pacs,honoree,date,amount_usd
"CARPI & CLAY, INC",,Representative Marie Gluesenkamp Perez,2025-04-07,250.00
"TORREY ADVISORY GROUP (FORMERLY MICHAEL TORREY ASSOCIATES, LLC)",,Rep. Marie Gluesenkamp Perez,2025-06-08,250.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Marie Gluesenkamp Perez,2025-05-20,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Gluesenkamp Perez, Marie",2025-03-13,1000.00
"CASSIDY & ASSOCIATES, INC.",,Congresswoman Marie Gluesenkamp Perez,2025-05-06,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Marie Gluesenkamp Perez,2025-03-01,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Marie Gluesenkamp Perez,2025-06-01,2500.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,HON. MARIE GLUESENKAMP PEREZ,2025-03-28,250.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Marie Gluesenkamp Perez,2025-06-30,5000.00
NATIONAL PROPANE GAS ASSOCIATION,National Propane Gas Association PAC,Rep. Marie Gluesenkamp Perez,2025-02-26,1000.00
ASSOCIATED GENERAL CONTRACTORS OF AMERICA,Associated General Contractors of America Political Action C,"Gluesenkamp Perez, Marie",2025-06-24,2500.00
NATIONAL PORK PRODUCERS COUNCIL,National Pork Producers Council Pork PAC,Rep. Jared Golden; Rep. Marie Gluesenkamp Perez; Rep. Vicente Gonzalez; Rep. Lou Correa,2025-03-17,5000.00
UTILITY WORKERS UNION OF AMERICA,UWUA Committee on Political Education,Rep. Marie Gluesenkamp Perez,2025-05-15,1000.00
