organization,pacs,honoree,date,amount_usd
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Donalds, Byron",2025-03-20,2000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Byron Donalds (R),2025-04-15,5000.00
CIGAR RIGHTS OF AMERICA,Cigar Rights of America Political Action Committee PURO PAC,Rep Byron Donalds,2025-02-25,1000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Byron Donalds,2025-03-18,2000.00
STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,State Farm Mutual Automobile Insurance Company Federal Political Action Committee (State Farm Federal PAC),Rep. Byron Donalds,2025-04-03,2500.00
STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,State Farm Mutual Automobile Insurance Company Federal Political Action Committee (State Farm Federal PAC),Rep. Byron Donalds,2025-03-17,2500.00
"BLUE RIDGE LAW & POLICY, P.C.",,Rep. Byron Donalds,2025-05-06,750.00
"DISNEY WORLDWIDE SERVICES, INC.",TWDC Enterprises 18 Corp. Employees PAC aka 'The Walt Disney Company Employees PAC' or 'Disney PAC',Rep. Byron Donalds,2025-02-11,5000.00
STERNHELL GROUP,,Rep. Byron Donalds,2025-05-06,500.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Byron Donalds,2025-02-05,2000.00
COMCAST CORPORATION,Comcast Corporation & NBCUniversal Political Action Committee - Federal,Rep. Byron Donalds: Board Member,2025-01-14,15000.00
"ELEVANCE HEALTH, INC.","Elevance Health, Inc. Political Action Committee (Elevance Health PAC)",Rep. Byron Donalds,2025-03-06,2500.00
DELOITTE LLP,Deloitte Political Action Committee,Byron Donalds,2025-02-28,5000.00
"ASSOCIATED BUILDERS AND CONTRACTORS, INC.",,Rep. Byron Donalds,2025-06-20,5000.00
"CORCORAN & ASSOCIATES, INC. DBA CORCORAN PARTNERS",,Byron Donalds,2025-01-24,8300.00
"BLUE RIDGE LAW & POLICY, P.C.",,Rep. Byron Donalds (R-FL),2025-05-06,750.00
REPUBLICAN JEWISH COALITION,Republican Jewish Coalition PAC,Byron Donalds,2025-03-31,5000.00
THE MOSAIC COMPANY,The Mosaic Company Political Action Committee,Byron Donalds,2025-02-13,2000.00
THE MOSAIC COMPANY,The Mosaic Company Political Action Committee,Byron Donalds,2025-02-14,3000.00
