organization,pacs,honoree,date,amount_usd
HERMEUS CORP.,Hermeus Corp,Stephanie Bice for Congress,2025-03-25,1000.00
HOLLAND & KNIGHT LLP,,Rep. Stephanie Bice,2025-03-24,1000.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Bice, Stephanie",2025-02-21,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Bice, Stephanie",2025-05-29,1000.00
ONEOK INC.,,Stephanie Bice,2025-06-13,1000.00
CUBIC CORPORATION,Cubic Corporation Employees Political Action Committee,Rep Stephanie Bice,2025-04-01,1000.00
AKIN GUMP STRAUSS HAUER & FELD,,Rep. Stephanie Bice,2025-05-21,1000.00
SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC.,SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC PAC SUN LIFE,Congresswoman Stephanie Bice,2025-05-09,1000.00
"SMITH & NEPHEW, INC.","Smith & Nephew, Inc. PAC (S+N PAC)","Bice, Stephanie",2025-05-13,1000.00
STEPTOE LLP,Steptoe PAC,Bice for Congress,2025-05-19,1000.00
FIERCE GOVERNMENT RELATIONS,,Rep Stephanie Bice,2025-03-28,2500.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Stephanie Bice,2025-06-23,1000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Stephanie Bice,2025-06-02,2500.00
NATIONAL ASSOCIATION OF MANUFACTURERS,NAM-PAC,Stephanie Bice,2025-03-20,2500.00
NATIONAL ASSOCIATION OF MANUFACTURERS,NAM-PAC,Stephanie Bice,2025-06-30,2500.00
AAR CORP.,AAR CORP. PAC,Rep. Stephanie Bice,2025-06-03,5000.00
GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,Arena PAC; Bice for Congress; Tomorrow is meaningful; VIEW PAC,Hon. Stephanie Bice,2025-03-12,2500.00
OVINTIV INC. (FKA ENCANA OIL & GAS (USA) INC),Ovintiv USA Inc. PAC,Stephanie Bice,2025-02-21,5000.00
HOLLAND & KNIGHT LLP,,Representative Stephanie Bice,2025-03-24,1000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Stephanie Bice,2025-06-27,1000.00
AMAZON.COM SERVICES LLC,,Stephanie Bice,2025-03-27,1000.00
ASSOCIATED GENERAL CONTRACTORS OF AMERICA,Associated General Contractors of America Political Action C,"Bice, Stephanie",2025-06-24,2500.00
"MELTSNER STRATEGIES, LLC",,The Honorable Stephanie Bice,2025-05-13,500.00
"MELTSNER STRATEGIES, LLC",,The Honorable Stephanie Bice,2025-06-06,500.00
"ICEBREAKER STRATEGIES, LLC",,Stephanie Bice,2025-03-20,2500.00
SHIFT5,Shift5 Political Action Committee,Rep. Stephanie Bice,2025-04-02,500.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Bice, Stephanie",2025-06-24,2500.00
AMERICAN COLLEGE OF SURGEONS PROFESSIONAL ASSOCIATION,American College of Surgeons Professional Association PAC,Rep. Stephanie Bice,2025-06-11,1000.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Rep. Stephanie Bice,2025-06-12,1000.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Rep. Stephanie Bice,2025-03-18,5000.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Rep. Stephanie Bice,2025-03-18,2500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"S Moore Capito, S Collins, J Curtis, J Ernst, J Justice, R Marshall, M Mullin, T Sheehy, T Young, D Bacon, J Baird, T Balderson, A Barr, T Barrett, M Baumgartner, A Bean, C Bentz, S Bice, et al.",2025-02-05,5000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Bice, Stephanie",2025-04-22,2500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Bice, Stephanie",2025-04-29,2500.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Stephanie Bice,2025-06-09,1000.00
"HEALTH CARE SERVICE CORPORATION, A MUTUAL LEGAL RESERVE COMPANY (HCSC)",Health Care Service Corporation Employees Political Action Committee,Rep Stephanie Bice,2025-03-04,2500.00
"CENCORA, INC.","Cencora, Inc. PAC",Rep. Stephanie Bice,2025-04-25,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Stephanie Bice,2025-06-16,1000.00
A1.9 STRATEGIES LLC,,Rep. Stephanie Bice of Oklahoma,2025-03-28,500.00
PACIFIC DEFENSE LLC,"PACIFIC DEFENSE STRATEGIES, INC. POLITICAL ACTION COMMITTEE",Rep. Stephanie Bice,2025-03-18,1000.00
MARATHON PETROLEUM COMPANY LP,Marathon Petroleum Corporation Employees Political Action Committee MPAC,Rep Stephanie Bice,2025-03-27,2500.00
AMERICAN RESORT DEVELOPMENT ASSN,AMERICAN RESORT DEVELOPMENT ASSOCIATION RESORT OWNERS COALITION PAC (ARDA-ROC PAC),Rep. Stephanie Bice,2025-06-18,2500.00
AMERICAN RESORT DEVELOPMENT ASSN,AMERICAN RESORT DEVELOPMENT ASSOCIATION RESORT OWNERS COALITION PAC (ARDA-ROC PAC),Rep. Stephanie Bice,2025-06-05,5000.00
HF SINCLAIR CORPORATION,HF Sinclair Political Action Committee (DINO PAC),Stephanie Bice,2025-06-18,1000.00
"BAE SYSTEMS, INC.",BAE Systems Inc. Political Action Committee (BAE SYSTEMS USA PAC),Rep. Stephanie Bice,2025-03-11,5000.00
NATIONAL ROOFING CONTRACTORS ASSOCIATION,National Roofing Contractors Association ROOF PAC,Rep. Stephanie Bice,2025-04-28,1000.00
AMERICAN COUNCIL OF LIFE INSURERS,American Council of Life Insurers PAC,"Bice, Stephanie",2025-05-19,1000.00
AFLAC INCORPORATED,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),Rep. Stephanie Bice,2025-05-22,1000.00
FIRSTENERGY CORP,FirstEnergy PAC,Stephanie Bice,2025-05-09,1000.00
S-3 GROUP,,Stephanie Bice,2025-04-29,1500.00
S-3 GROUP,,Stephanie Bice,2025-06-24,500.00
GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,The Guardian Life Insurance Company of America Political Action Committee Federal Guardian Life P,Rep Stephanie Bice,2025-04-15,2500.00
TEXTRON INC.,Textron Inc. Political Action Committee,"Bice, Stephanie",2025-02-25,1000.00
PHILLIPS 66,Phillips 66 PAC,Rep Stephanie Bice,2025-03-20,2500.00
"CONSTELLATION ENERGY GENERATION, LLC",Constellation Energy Corporation Employee Political Action Committee (CEPAC),Rep. Stephanie Bice,2025-06-16,1000.00
FLORIDA SUGAR CANE LEAGUE,Florida Sugar Cane League PAC,Congresswoman Stephanie Bice,2025-06-18,1000.00
"ALPINE GROUP PARTNERS, LLC.",,Stephanie Bice,2025-06-30,500.00
NATIONAL COTTON COUNCIL,National Cotton Council Committee for the Advancement of Cotton,US Representative Stephanie Bice,2025-05-12,5000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Stephanie Bice,2025-04-07,5000.00
AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION,RADPAC,REP. STEPHANIE BICE,2025-03-27,5000.00
"AQUIA GROUP, LLC",,Rep. Stephanie Bice (R-OK),2025-06-24,500.00
TARGET CORPORATION,Target Corp. Citizens Political Forum,Stephanie Bice,2025-05-30,1000.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Stephanie Bice,2025-06-18,2500.00
DELL TECHNOLOGIES INC.,"Dell Technologies, Inc. Political Action Committee",Rep. Stephanie Bice,2025-03-05,5000.00
DELL TECHNOLOGIES INC.,"Dell Technologies, Inc. Political Action Committee",Rep. Stephanie Bice,2025-01-13,5000.00
"THE WILLIAMS COMPANIES, INC.","The Williams Companies, Inc. Political Action Committee",Rep. Stephanie Bice,2025-04-30,2500.00
"THE WILLIAMS COMPANIES, INC.","The Williams Companies, Inc. Political Action Committee",Rep. Stephanie Bice,2025-04-30,5000.00
"THE WILLIAMS COMPANIES, INC.","The Williams Companies, Inc. Political Action Committee",Rep. Stephanie Bice,2025-02-25,2500.00
"THE WILLIAMS COMPANIES, INC.","The Williams Companies, Inc. Political Action Committee",Rep. Stephanie Bice,2025-01-30,-4000.00
