organization,pacs,honoree,date,amount_usd
AMERICAN CHIROPRACTIC ASSOCIATION,American Chiropractic Association PAC,Rep. Joe Morelle,2025-03-25,1500.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Morelle, Joseph",2025-05-21,1500.00
PENN AVENUE PARTNERS,,U.S. Representative Joseph Morelle,2025-05-12,500.00
THERMO FISHER SCIENTIFIC INC.,THERMO FISHER SCIENTIFIC INC. PAC,REP. JOE MORELLE,2025-03-20,5000.00
MISSION STRATEGIES LLC,,Rep. Joseph Morelle (NY-25),2025-06-11,2500.00
HB STRATEGIES,,Joe Morelle,2025-02-07,500.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Rep Joseph Morelle,2025-03-14,1000.00
PSIQUANTUM,,Congressman Joe Morelle,2025-05-13,500.00
DUANE MORRIS LLP,Duane Morris Government Committee,Joe Morelle,2025-03-04,1000.00
PACIFIC LIFE INSURANCE COMPANY,Pacific Life Political Action Committee,Rep. Joe Morelle,2025-06-18,1000.00
THORN RUN PARTNERS,,Cong. Morelle,2025-06-30,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Joe Morelle,2025-06-01,2500.00
NATIONAL ASSOCIATION OF MANUFACTURERS,NAM-PAC,Joe Morelle,2025-05-29,2500.00
"FORZA DC, LLC",,Joe Morelle,2025-05-12,500.00
THORN RUN PARTNERS,,Joe Morelle,2025-06-30,500.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Morelle Victory Fund,2025-02-03,1000.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Joe Morelle for Congress,2025-05-29,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Joe Morelle (D),2025-03-17,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Joe Morelle (D),2025-05-19,1000.00
"MELTSNER STRATEGIES, LLC",,The Honorable Joe Morelle,2025-06-17,250.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Morelle, Joseph",2025-06-24,1500.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Morelle, Joseph",2025-03-26,1500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Morelle, Joseph",2025-02-05,5000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Morelle, Joseph",2025-03-25,5000.00
"DB3, LLC (FKA THE DASCHLE GROUP)",150 PAC; BAKER DONELSON BEARMAN CALDWELL & BERKOWITZ PC PAC,Rep. Morelle,2025-02-03,1000.00
"DB3, LLC (FKA THE DASCHLE GROUP)",150 PAC; BAKER DONELSON BEARMAN CALDWELL & BERKOWITZ PC PAC,Rep. Morelle,2025-06-09,1000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Joe Morelle,2025-03-04,5000.00
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,D.R.I.V.E.,JOE MORELLE,2025-06-24,1000.00
STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,State Farm Mutual Automobile Insurance Company Federal Political Action Committee (State Farm Federal PAC),Rep. Joe Morelle,2025-03-27,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Joseph Morelle,2025-02-03,5000.00
FMR LLC,FMR LLC Political Action Committee - Federal (Fidelity PAC),Rep. Joe Morelle,2025-05-21,1000.00
EDISON ELECTRIC INSTITUTE,PowerPAC of the Edison Electric Institute,Rep. Joe Morelle,2025-03-31,2500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Joe Morelle,2025-03-30,500.00
EMPIRE CONSULTING GROUP,,Rep. Joe Morelle,2025-05-08,1000.00
"L3HARRIS TECHNOLOGIES, INC.",,Rep. Joe Morelle,2025-03-31,1000.00
S-3 GROUP,,Joe Morelle,2025-03-12,2500.00
CORNING INCORPORATED,Corning Incorporated Employees Political Action Committee (COREPAC),Rep. Joe Morelle,2025-03-24,2500.00
NATIONAL FUEL GAS COMPANY,National Fuel Gas Company Federal Political Action Committee,Rep Joseph Morelle,2025-05-28,1000.00
NATIONAL FUEL GAS COMPANY,National Fuel Gas Company Federal Political Action Committee,Rep Joseph Morelle,2025-05-28,1500.00
AMERICAN COUNCIL OF LIFE INSURERS,American Council of Life Insurers PAC,"Morelle, Joseph",2025-03-10,5000.00
KPMG LLP,KPMG Partners/Principals and Employees PAC,Rep. Joe Morelle,2025-05-19,5000.00
KPMG LLP,KPMG Partners/Principals and Employees PAC,Rep. Joe Morelle,2025-03-24,5000.00
