organization,pacs,honoree,date,amount_usd
VENABLE LLP,,Roger Marshall,2025-04-29,1500.00
"CAPITOL TAX PARTNERS, LLP",,Senator Roger Marshall (R-KS),2025-02-14,1000.00
NATIONAL MILK PRODUCERS FEDERATION,National Milk Producers Federation PAC,Sen. Roger Marshall,2025-05-13,2500.00
"CAPITOL TAX PARTNERS, LLP",,Roger Marshall,2025-03-25,1000.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Sen. Roger Marshall,2025-03-17,2500.00
"K&L GATES, LLP",K&L Gates PAC,Senator Roger Marshall,2025-06-05,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Marshall, Roger",2025-03-20,5000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Marshall, Roger",2025-03-05,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Marshall, Roger",2025-05-29,2000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,Roger Marshall,2025-06-27,1000.00
LIVESTOCK MARKETING ASSOCIATION,Livestock Marketing Association PAC,Sen. Roger Marshall,2025-03-17,2500.00
LIVESTOCK MARKETING ASSOCIATION,Livestock Marketing Association PAC,Sen. Roger Marshall,2025-04-14,2500.00
S-3 GROUP,,Sen. Roger Marshall,2025-06-24,2000.00
VENN STRATEGIES,ESCA PAC,Roger Marshall,2025-01-29,5000.00
THE O TEAM LLC,,U.S. Senator Roger Marshall,2025-01-20,1000.00
SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC.,SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC PAC SUN LIFE,Senator Roger Marshall,2025-03-25,5000.00
"BUNGE NORTH AMERICA, INC",BUNGE NORTH AMERICA INC POLITICAL ACTION COMMITTEE,Sen. Roger W. Marshall,2025-03-04,5000.00
"SPIRIT AEROSYSTEMS, INC.",Spirit AeroSystems Inc Political Action Committee,Roger Marshall,2025-01-09,2000.00
"SPIRIT AEROSYSTEMS, INC.",Spirit AeroSystems Inc Political Action Committee,Roger Marshall,2025-02-19,2000.00
"SPIRIT AEROSYSTEMS, INC.",Spirit AeroSystems Inc Political Action Committee,Roger Marshall,2025-04-18,3000.00
NATIONAL TELECOMMUNICATIONS COOPERATIVE ASSOCIATION,NTCA Rural Broadband PAC,"Marshall, Roger",2025-03-19,5000.00
VERTEX PHARMACEUTICALS INCORPORATED,Vertex Pharmaceuticals Incorporated PAC,Sen. Roger Marshall,2025-03-04,2500.00
NATIONAL CONFECTIONERS ASSOCIATION,National Confectioners Association of the United States Inc Political Action Committee Candy PAC,Sen Roger Marshall,2025-06-14,2500.00
PFIZER INC.,Pfizer Inc. PAC,Sen. Roger Marshall,2025-02-20,5000.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Roger Marshall,2025-02-14,5000.00
NATIONAL PROPANE GAS ASSOCIATION,National Propane Gas Association PAC,Senator Roger Marshall,2025-01-22,5000.00
AMERICAN ACADEMY OF OTOLARYNGOLOGY-HEAD AND NECK SURGERY,ENT PAC,Roger Marshall,2025-06-03,2500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Sen. Roger Marshall,2025-03-25,2500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Sen. Roger Marshall,2025-03-04,2500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Sen. Roger Marshall,2025-06-24,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. Roger Marshall (R),2025-06-16,2500.00
THE BRIGHTUP GROUP LLC,,Sen. Roger Marshall,2025-02-04,1000.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Sen Roger Marshall,2025-03-28,4000.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Sen Roger Marshall,2025-05-31,2500.00
AMERICAN ASSOCIATION OF NEUROLOGICAL SURGEONS,American Association of Neurological Surgeons PAC,Sen. Roger Marshall (Kan.),2025-02-05,2500.00
AMERICAN COLLEGE OF SURGEONS PROFESSIONAL ASSOCIATION,American College of Surgeons Professional Association PAC,Sen. Roger Marshall,2025-03-24,2500.00
"ALKERMES, INC.","Alkermes, Inc. Political Action Committee",Roger Marshall,2025-03-26,1500.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Sen. Roger Marshall,2025-04-14,2000.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Sen. Roger Marshall,2025-04-14,1000.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Sen. Roger Marshall,2025-03-18,2500.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Sen. Roger Marshall,2025-03-18,1500.00
