organization,pacs,honoree,date,amount_usd
HONIGMAN LLP,,Hon. Debbie Dingell,2025-06-04,250.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Dingell, Debbie",2025-04-04,1500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Debbie Dingell,2025-04-25,1000.00
"K&L GATES, LLP",K&L Gates PAC,Congresswoman Debbie Dingell,2025-06-25,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Dingell, Debbie",2025-02-13,1500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Dingell, Debbie",2025-05-29,1500.00
"NORTH AMERICAN SUBARU, INC.",ALLIANCE FOR AUTOMOTIVE INNOVATION POLITICAL ACTION COMMITTE,Rep. Debbie Dingell,2025-02-04,1000.00
NATIONAL ASSOCIATION OF SOCIAL WORKERS,NASW-PACE,Debbie Dingell,2025-03-07,1000.00
SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC.,SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC PAC SUN LIFE,Congresswoman Debbie Dingell,2025-05-23,1500.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Debbie Dingell,2025-06-23,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Debbie Dingell,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Debbie Dingell,2025-06-01,2500.00
DYKEMA GOSSETT PLLC,Dykema Gossett Federal PAC,Representative Debbie Dingell,2025-02-27,1500.00
VENABLE LLP,Debbie Dingell for Congress; John Larson for Congress; John Larson for Congress,Debbie Dingell,2025-03-04,1000.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Representative Debbie Dingell,2025-03-25,1000.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Debbie Dingell,2025-05-16,2500.00
AMERICAN ACADEMY OF OTOLARYNGOLOGY-HEAD AND NECK SURGERY,ENT PAC,Debbie Dingell,2025-06-03,1000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Debbie Dingell,2025-03-20,2500.00
"BL PARTNERS GROUP, LLC",All For Our country PAC; Hoops PAC; Kitten PAC,Rep. Debbie Dingell,2025-02-28,500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Debbie Dingell,2025-05-20,5000.00
AMERICAN COLLEGE OF SURGEONS PROFESSIONAL ASSOCIATION,American College of Surgeons Professional Association PAC,Rep. Debbie Dingell,2025-05-12,1000.00
AMERICAN GASTROENTEROLOGICAL ASSOCIATION,AGA PAC,Representative Debbie Dingell,2025-06-27,1000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Debbie Dingell,2025-03-04,2500.00
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,D.R.I.V.E.,DEBBIE DINGELL,2025-01-28,5000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Debbie Dingell,2025-02-03,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Debbie Dingell,2025-06-23,1500.00
"PYXIS PARTNERS, LLC",Debbie Dingell for Congress; Shore PAC,Debbie Dingell,2025-03-28,500.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Debbie Dingell,2025-04-25,50.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Debbie Dingell,2025-05-14,1000.00
EDISON ELECTRIC INSTITUTE,PowerPAC of the Edison Electric Institute,Rep. Debbie Dingell,2025-03-31,2000.00
ALLIANCE FOR AUTOMOTIVE INNOVATION,,Rep. Debbie Dingell,2025-02-04,1000.00
ALLIANCE FOR AUTOMOTIVE INNOVATION,,Rep. Debbie Dingell,2025-02-04,2500.00
BLUE CROSS BLUE SHIELD OF MICHIGAN,Blue Cross Blue Shield of Michigan PAC (BluesPAC),Debbie Dingell,2025-02-10,1500.00
BLUE CROSS BLUE SHIELD OF MICHIGAN,Blue Cross Blue Shield of Michigan PAC (BluesPAC),Debbie Dingell,2025-06-16,2500.00
DELTA DENTAL PLANS ASSOCIATION,,Rep. Debbie Dingell (D-MI-6),2025-05-22,5000.00
BIOMARIN PHARMACEUTICAL INC.,BIOMARIN PHARMACEUTICAL INC. POLITICAL ACTION COMMITTEE AKA BIOMARIN PAC,REP. DEBBIE DINGELL,2025-03-17,2500.00
NATIONAL MARINE MANUFACTURERS ASSOCIATION,National Marine Manufacturers Association and Marine Retailers Association Boat PAC,Rep Debbie Dingell,2025-02-25,5000.00
NATIONAL COMMUNITY PHARMACISTS ASSOCIATION,National Community Pharmacists Association - PAC,Rep. Debbie Dingell,2025-02-05,1500.00
NATIONAL COMMUNITY PHARMACISTS ASSOCIATION,National Community Pharmacists Association - PAC,Rep. Debbie Dingell,2025-04-23,1000.00
GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,The Guardian Life Insurance Company of America Political Action Committee Federal Guardian Life P,Rep Debbie Dingell,2025-06-09,2500.00
TEAM HALLAHAN LLC,,Debbie Dingell,2025-04-02,1000.00
"O'NEILL, ATHY & CASEY, P.C.",,U.S. Representative Debbie Dingell,2025-01-23,250.00
