organization,pacs,honoree,date,amount_usd
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Fulcher, Russ",2025-05-29,1000.00
"DS2 GROUP, LLC",,Russ Fulcher,2025-06-30,250.00
AMERICAN PUBLIC POWER ASSOCIATION,APPA PUBLIC OWNERSHIP OF ELECTRIC RESOURCES PAC,Rep. Russ Fulcher,2025-06-25,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Russ Fulcher,2025-06-24,1000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Fulcher, Russ",2025-03-25,500.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Russ Fulcher,2025-03-03,1000.00
CAMBIA HEALTH SOLUTIONS,Cambia Health Solutions Inc. PAC,Rep. Russ Fulcher,2025-03-29,5000.00
GOWEST CREDIT UNION ASSOCIATION,,Rep. Russ Fulcher,2025-06-30,500.00
ALSTON & BIRD LLP,,Russ Fulcher,2025-02-25,500.00
EXPERIAN NORTH AMERICA,EXPERIAN NORTH AMERICA INC POLITICAL ACTION COMMITTEE EXPERIAN PAC,Rep Russ Fulcher,2025-03-21,2500.00
DUNKEL GOVERNMENT RELATIONS,,Rep Russ Fulcher,2025-03-30,500.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Russ Fulcher,2025-04-07,2500.00
"THE WILLIAMS COMPANIES, INC.","The Williams Companies, Inc. Political Action Committee",Rep. Russ Fulcher,2025-02-25,1000.00
BNSF RAILWAY COMPANY,BNSF Railway Company RAILPAC (BNSF RAILPAC),Russ Fulcher,2025-06-26,2500.00
"HCA HEALTHCARE, INC.","HCA HEALTHCARE, INC. GOOD GOVERNMENT FUND",Rep. Russ Fulcher,2025-03-24,2500.00
"AT&T SERVICES, INC. AND ITS AFFILIATES",AT&T Inc. Federal Political Action Committee; AT&T Inc. Ohio Employee Federal Political Action Committee,"Fulcher, Russ",2025-03-14,1000.00
NATIONAL SHOOTING SPORTS FOUNDATION,National Shooting Sports Foundation PAC,Rep. Russ Fulcher,2025-04-11,1000.00
COLLECTIVE STRATEGIES & COMMUNICATIONS (FORMERLY COLLECTIVE COMMUNICATIONS LLC),NewEnergy,Rep. Russ Fulcher,2025-05-16,500.00
THE FERTILIZER INSTITUTE,FERT PAC,Russell Fulcher,2025-02-26,1000.00
NATIONAL ASSOCIATION OF BROADCASTERS,National Association of Broadcasters Political Action Committee NABPAC,Rep Russ Fulcher,2025-06-18,2500.00
"ASSOCIATED BUILDERS AND CONTRACTORS, INC.",,Rep. Russ Fulcher,2025-06-20,2500.00
VERIZON COMMUNICATIONS INC. AND VARIOUS SUBSIDIARIES,"Verizon Communications, Inc. Political Action Committee (Verizon PAC)",Rep. Russ Fulcher,2025-03-19,4000.00
SPACE EXPLORATION TECHNOLOGIES,Space Exploration Technologies Corp PAC,Rep Russ Fulcher,2025-04-22,5000.00
SIMPLOT CO. J.R.,SIMPAC,Russ Fulcher,2025-03-18,5000.00
"T-MOBILE USA, INC.",T-MOBILE US INC. POLITICAL ACTION COMMITTEE (T-PAC),Russ Fulcher,2025-01-22,1000.00
"T-MOBILE USA, INC.",T-MOBILE US INC. POLITICAL ACTION COMMITTEE (T-PAC),Russ Fulcher,2025-03-27,1500.00
"MOTOROLA SOLUTIONS, INC","Motorola Solutions, Inc. Political Action Committee",Rep. Russ Fulcher,2025-03-20,5000.00
