organization,pacs,honoree,date,amount_usd
MARLA GROSSMAN LLC,,U.S. Representative Don Beyer,2025-01-10,1000.00
"K&L GATES, LLP",K&L Gates PAC,Congressman Don Beyer,2025-03-25,1000.00
CAPITOL COUNSEL LLC,,Don Beyer,2025-06-16,1000.00
BLANK ROME GOVERNMENT RELATIONS,,Rep. Don Beyer (D-VA-8),2025-04-15,1000.00
BLANK ROME GOVERNMENT RELATIONS,,Rep. Don Beyer (D-VA-8),2025-06-15,1000.00
THOMAS CAPITOL PARTNERS INC.,,Rep. Don Beyer,2025-03-31,500.00
THOMAS CAPITOL PARTNERS INC.,,Rep. Don Beyer,2025-06-30,250.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Don Beyer,2025-06-01,2500.00
NATIONAL RURAL LETTER CARRIERS' ASSOCIATION,,Donald Beyer,2025-06-06,2500.00
"DIRECT SUPPLY, INC.",Direct Supply Inc Partners PAC DSI Partners PAC,Donald Sternoff Beyer JR,2025-06-26,2500.00
"DIRECT SUPPLY, INC.",Direct Supply Inc Partners PAC DSI Partners PAC,Donald Sternoff Beyer JR,2025-06-26,5000.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Don Beyer,2025-02-27,1000.00
BRIDGESTONE AMERICAS INC.,Bridgestone Americas Inc. PAC,Rep. Don Beyer,2025-04-30,1000.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Don Beyer for Congress,2025-02-10,1000.00
NATIONAL PORK PRODUCERS COUNCIL,National Pork Producers Council Pork PAC,"Rep. Greg Stanton, Rep. Kim Schrier, Rep. Pat Ryan, Rep. Hillary Scholten, Rep. Greg Landsman, Rep. Brittany Pettersen, Rep. Emilia Sykes, Rep. Sarah McBride, Rep. Don Beyer, Rep. Brad Schneider",2025-03-17,5000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Don Beyer,2025-06-17,5000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"G Stanton, K Schrier, P Ryan, H Scholten, G Landsman, B Pettersen, E Sykes, S McBride, D Beyer, J Bynum, S Liccardo, H Stevens, B Schneider, et al.",2025-01-23,5000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Don Beyer,2025-05-27,1000.00
FMR LLC,FMR LLC Political Action Committee - Federal (Fidelity PAC),"Rep. Don Beyer, Jr.",2025-06-26,2000.00
FMR LLC,FMR LLC Political Action Committee - Federal (Fidelity PAC),"Rep. Don Beyer, Jr.",2025-03-25,1000.00
FMR LLC,FMR LLC Political Action Committee - Federal (Fidelity PAC),"Rep. Don Beyer, Jr.",2025-03-03,1000.00
"ROCKET LAB USA, INC.","Rocket Lab USA, Inc. Political Action Committee (Rocket Lab PAC)",Don Beyer,2025-04-29,1000.00
"NVG, LLC",Equality PAC; Liftoff PAC; Moderate Democrats PAC,U.S. Rep. Don Beyer,2025-04-01,2500.00
THORN RUN PARTNERS,,Don Beyer,2025-06-26,1000.00
EXPERIAN NORTH AMERICA,EXPERIAN NORTH AMERICA INC POLITICAL ACTION COMMITTEE EXPERIAN PAC,Rep Don Beyer Jr,2025-03-21,1500.00
AFLAC INCORPORATED,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),"Rep. Don Beyer, Jr.",2025-06-24,3000.00
AKIN GUMP STRAUSS HAUER & FELD,Texans for Lamar Smith,Don Beyer,2025-03-28,1000.00
"MEDTRONIC, INC.",Medtronic Inc. PAC,Don Beyer,2025-06-25,1000.00
AMERICAN BAKERS ASSOCIATION,American Bakers Association PAC,Don Beyer,2025-06-11,1000.00
NORFOLK SOUTHERN CORPORATION,Norfolk Southern Corporation Good Government Fund,Don Beyer,2025-02-10,-2500.00
EXXON MOBIL CORP,,Rep. Don Beyer,2025-02-04,1000.00
EXXON MOBIL CORP,,Rep. Don Beyer,2025-06-21,500.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Don Beyer,2025-03-19,1000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Don Beyer,2025-04-24,2000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Don Beyer,2025-06-03,2000.00
AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION,RADPAC,REP. DONALD BEYER,2025-06-30,1500.00
COMMUNICATIONS WORKERS OF AMERICA,CWA-COPE PCC,DON BEYER,2025-04-01,-5000.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Don Beyer,2025-06-18,5000.00
WINNING STRATEGIES WASHINGTON,,Rep. Don Beyer,2025-02-04,500.00
NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS,NAIFAPAC,"Beyer, Don",2025-06-12,1000.00
DELL TECHNOLOGIES INC.,"Dell Technologies, Inc. Political Action Committee","Rep. Don Beyer, Jr.",2025-02-04,2500.00
ALSTON & BIRD LLP,Alston & Bird PAC,Rep. Don Beyer,2025-04-28,1000.00
AMERICAN HOTEL & LODGING ASSOCIATION,American Hotel and Lodging Association Political Action Committee HotelPAC,Rep Don Beyer Jr,2025-01-27,5000.00
AMERICAN HEALTH CARE ASSOCIATION,American Health Care Association PAC,"Beyer, Don",2025-06-25,2500.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Don Beyer Jr,2025-02-20,1000.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Don Beyer Jr,2025-05-14,2500.00
ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG),Ernst & Young Political Action Committee,Congressman Don Beyer,2025-03-12,2500.00
"PREMIER, INC.",PREMIER INC. EMPLOYEES' CIVIC ACTION FUND,Rep. Don Beyer,2025-05-29,1000.00
