organization,pacs,honoree,date,amount_usd
"THE MAJORITY GROUP, LLC",,The Honorable Guy Reschenthaler,2025-03-31,500.00
HERMEUS CORP.,Hermeus Corp,Guy Reschenthaler for Congress,2025-06-20,1000.00
HOLLAND & KNIGHT LLP,,Congressman Guy Reschenthaler,2025-03-31,3500.00
VENABLE LLP,,Roger Marshall,2025-04-29,1500.00
VENABLE LLP,,Mike Rogers,2025-05-01,1000.00
"CAPITOL TAX PARTNERS, LLP",,Senator Roger Marshall (R-KS),2025-02-14,1000.00
HONIGMAN LLP,,Hon. Haley Stevens,2025-01-09,100.00
HONIGMAN LLP,,Michael Rogers,2025-04-16,250.00
HONIGMAN LLP,,Hon. Haley Stevens,2025-05-26,100.00
HONIGMAN LLP,,Hon. Haley Stevens,2025-06-04,250.00
HONIGMAN LLP,,Michael Rogers,2025-06-11,250.00
NATIONAL MILK PRODUCERS FEDERATION,National Milk Producers Federation PAC,Sen. Roger Marshall,2025-05-13,2500.00
SALT POINT STRATEGIES,,"U.S. Representative Haley Stevens, Candidate for U.S. Senate",2025-03-20,500.00
MARLA GROSSMAN LLC,,U.S. Senator Richard Blumenthal,2025-05-08,2000.00
"CAPITOL TAX PARTNERS, LLP",,Roger Marshall,2025-03-25,1000.00
AMERICAN CHIROPRACTIC ASSOCIATION,American Chiropractic Association PAC,Sen. Richard Blumenthal,2025-03-04,2500.00
AMERICAN CHIROPRACTIC ASSOCIATION,American Chiropractic Association PAC,Rep. Mike Rogers,2025-03-04,2500.00
AMERICAN CHIROPRACTIC ASSOCIATION,American Chiropractic Association PAC,Sen. Richard Blumenthal,2025-05-27,2500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Sen. Roger Marshall,2025-03-17,2500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Haley Stevens,2025-03-10,5000.00
"K&L GATES, LLP",K&L Gates PAC,Congressman Guy Reschenthaler,2025-03-24,1000.00
"K&L GATES, LLP",K&L Gates PAC,Senator Roger Marshall,2025-06-05,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Guy Reschenthaler,2025-06-04,500.00
"RAPISCAN SYSTEMS, INC.",OSI SYSTEMS INC PAC OSI PAC,Rep Hal Rogers,2025-02-24,5000.00
DENTONS US LLP,Dentons PAC,Congressman Guy Reschenthaler,2025-06-10,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Rogers, Mike",2025-02-25,3000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Marshall, Roger",2025-03-20,5000.00
