organization,pacs,honoree,date,amount_usd
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Stephen Lynch,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Stephen Lynch,2025-06-01,2500.00
NATIONAL RURAL LETTER CARRIERS' ASSOCIATION,,Stephen Lynch,2025-06-06,5000.00
WESTERN ALLIANCE BANCORPORATION,WESTERN ALLIANCE BANCORPORATION POLITICAL ACTION COMMITTEE (WABPAC),Rep. Stephen Lynch,2025-06-20,2500.00
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,D.R.I.V.E.,STEPHEN LYNCH,2025-06-10,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Stephen Lynch,2025-03-03,1000.00
FMR LLC,FMR LLC Political Action Committee - Federal (Fidelity PAC),Rep. Stephen Lynch,2025-06-26,1000.00
NATIONAL POSTAL MAIL HANDLERS UNION,Nat'l Postal Mail Handlers Union Pac aff. with LIUNA PAC,Stephen Lynch,2025-03-11,2500.00
MASSACHUSETTS BIOTECHNOLOGY COUNCIL,,Congressman Stephen Lynch,2025-04-15,1000.00
JOHN HANCOCK LIFE INSURANCE COMPANY (U.S.A),John Hancock Life Insurance Company (USA) Federal PAC,Representative Stephen F. Lynch,2025-03-08,2500.00
JOHN HANCOCK LIFE INSURANCE COMPANY (U.S.A),John Hancock Life Insurance Company (USA) Federal PAC,Representative Stephen F. Lynch,2025-05-13,1000.00
PITNEY BOWES INC.,Pitney Bowes Inc. Political Action Committee,Stephen Lynch,2025-03-04,1000.00
LABORERS' INTERNATIONAL UNION OF NORTH AMERICA,Laborers International Union of North America (LIUNA PAC),"Lynch, Stephen",2025-04-24,2500.00
"CITIZENS FINANCIAL GROUP, INC.","Citizens Financial Group, Inc. Political Action Committee (Citizens PAC)",Stephen Lynch,2025-06-25,2500.00
INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES,IUPAT Political Action Together Political Committee,"Lynch, Stephen",2025-05-22,1000.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Stephen Lynch,2025-05-13,1000.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Stephen Lynch,2025-05-07,1500.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Stephen Lynch,2025-02-27,1000.00
ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG),Ernst & Young Political Action Committee,Congressman Stephen Lynch,2025-03-04,2500.00
"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL & TRANSPORTATION WORKERS",Int'l Assoc of Sheet Metal Air Rail &Transportation Workers,Stephen Lynch,2025-03-24,5000.00
"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL & TRANSPORTATION WORKERS",Int'l Assoc of Sheet Metal Air Rail &Transportation Workers,Stephen Lynch,2025-05-13,5000.00
"REINSURANCE GROUP OF AMERICA, INCORPORATED",RGA Reinsurance Company Federal PAC,Stephen Lynch,2025-02-10,1000.00
NATIONAL BEER WHOLESALERS ASSOCIATION,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,Rep Stephen Lynch,2025-04-21,2500.00
"AT&T SERVICES, INC. AND ITS AFFILIATES",AT&T Inc. Federal Political Action Committee; AT&T Inc. Ohio Employee Federal Political Action Committee,"Lynch, Stephen",2025-01-31,-2000.00
"INT'L. ASSOCIATION OF BRIDGE, STRUCTURAL, ORNAMENTAL & REINFORCING IRON WORKERS",Iron Workers Political Action League; Ironworkers Political Education Fund,STEPHEN LYNCH F,2025-04-25,5000.00
"AMERICAN POSTAL WORKERS UNION, AFL-CIO",American Postal Workers Union Committee on Political Action,"Lynch, Stephen",2025-06-18,2500.00
"AMERICAN POSTAL WORKERS UNION, AFL-CIO",American Postal Workers Union Committee on Political Action,"Lynch, Stephen",2025-03-28,2500.00
DONOVAN STRATEGIES LLC,,Congressman Steve Lynch,2025-03-06,1000.00
"THE STRATEGY GROUP, INC.",,Stephen Lynch,2025-03-11,100.00
ORGANOGENESIS INC.,"Organogenesis Inc. Political Action Committee, aka Organopac",Lynch for Congress Committee,2025-03-31,3300.00
GENERAL DYNAMICS CORP,General Dynamics Corporation Political Action Committee,Rep. Stephen Lynch,2025-03-05,1000.00
"BLACKROCK FUNDS SERVICES GROUP, LLC",BlackRock Funds Services Group LLC Political Action Committee,Stephen F. Lynch,2025-06-30,5000.00
NATIONAL ASSOCIATION OF POSTAL SUPERVISORS,National Association of Postal Supervisors PAC,"Lynch, Stephen",2025-05-27,1000.00
CHARTWELL STRATEGY GROUP LLC,,Rep. Stephen Lynch,2025-02-26,250.00
NELSON MULLINS RILEY & SCARBOROUGH,"Nelson Mullins Riley & Scarborough, LLP Federal Political Co",Congressman Stephen Lynch,2025-04-10,1000.00
