organization,pacs,honoree,date,amount_usd
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Yvette Clarke,2025-06-16,1500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Clarke, Yvette",2025-03-20,4000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Clarke, Yvette",2025-02-13,1000.00
PARAMOUNT GLOBAL,Paramount Global PAC,Rep. Yvette Clarke,2025-06-26,1000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Yvette Clarke,2025-06-02,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Yvette Clarke,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Yvette Clarke,2025-06-01,2500.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Yvette Clarke,2025-04-01,5000.00
OGR,,Rep. Yvette Clarke,2025-03-31,500.00
VENN STRATEGIES,,Congresswoman Yvette Clarke,2025-06-16,250.00
"VILLAGE PRACTICE MANAGEMENT COMPANY HOLDINGS, LLC",VillageMD PAC,U.S. Representatieve Yvette D. Clarke,2025-03-26,1500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Yvette Clarke,2025-03-19,2500.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Yvette Clarke,2025-06-24,3500.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Yvette Clarke,2025-03-18,3500.00
STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,State Farm Mutual Automobile Insurance Company Federal Political Action Committee (State Farm Federal PAC),"Rep. Maxwell Frost, Rep. Emilia Sykes, Chair Yvette D. Clarke, Rep. Bobby Scott",2025-02-21,50000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Yvette Clarke,2025-03-20,5000.00
MICHAEL BEST STRATEGIES LLC,Michael Best Political Action Committee,Yvette Clarke,2025-03-31,2500.00
AMERICA'S ESSENTIAL HOSPITALS,America's Essential Hospitals Political Action Committee,Yvette Clarke,2025-03-31,3000.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Yvette D Clarke,2025-04-25,50.00
NATIONAL MARINE MANUFACTURERS ASSOCIATION,National Marine Manufacturers Association and Marine Retailers Association Boat PAC,Rep Yvette D Clarke,2025-04-01,1000.00
BELLWETHER GOVERNMENT AFFAIRS LLC,,U.S. Representative Yvette Clarke,2025-06-30,1000.00
AFLAC INCORPORATED,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),Rep. Yvette Clarke,2025-04-22,3500.00
"FEDERAL STREET STRATEGIES, LLC",,Rep. Yvette Clarke,2025-04-16,250.00
"FEDERAL STREET STRATEGIES, LLC",,Rep. Yvette Clarke,2025-03-14,500.00
S-3 GROUP,,Yvette Clarke,2025-05-22,500.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Yvette Clarke,2025-06-03,1000.00
COMMUNICATIONS WORKERS OF AMERICA,CWA-COPE PCC,Yvette Clarke,2025-04-22,2500.00
TARGET CORPORATION,Target Corp. Citizens Political Forum,Yvette Clarke,2025-02-19,1000.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Yvette Clarke,2025-01-30,1000.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Yvette Clarke,2025-06-18,2000.00
NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS,NAIFAPAC,"Clarke, Yvette",2025-05-21,2500.00
DELL TECHNOLOGIES INC.,"Dell Technologies, Inc. Political Action Committee",Rep. Yvette Clarke,2025-05-19,5000.00
VENABLE LLP,VENABLE PAC (VEN-PAC),Rep. Yvette Clarke,2025-04-21,1500.00
ERICSSON INC.,Ericsson Inc US Employees Political Action Committee Ericsson PAC,Rep Yvette D Clarke,2025-02-25,1000.00
