organization,pacs,honoree,date,amount_usd
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Shaheen, Jeanne",2025-02-03,2500.00
A1.9 STRATEGIES LLC,,Senator Jeanne Shaheen,2025-03-18,1500.00
"TARPLIN, DOWNS & YOUNG, LLC",,Stefany Shaheen,2025-06-11,1000.00
"GHAZAL & ASSOCIATES, LLC",,Stefany Shaheen,2025-06-25,1000.00
VERTEX PHARMACEUTICALS INCORPORATED,Vertex Pharmaceuticals Incorporated PAC,Sen. Jeanne Shaheen,2025-05-22,1000.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Sen Jeanne Shaheen,2025-02-25,1000.00
PFIZER INC.,Pfizer Inc. PAC,Sen. Jeanne Shaheen,2025-01-16,5000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,HON. JEANNE SHAHEEN,2025-05-13,275.00
"IHEARTMEDIA, INC.","iHeartMedia, Inc. PAC",Jeanne Shaheen,2025-03-26,5000.00
THORN RUN PARTNERS,,Jeanne Shaheen,2025-01-29,500.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. Jeanne Shaheen (D),2025-03-17,1000.00
"CONVERGENCE STRATEGIES, LLC",,Jeanne Shaheen,2025-01-27,500.00
"ICEBREAKER STRATEGIES, LLC",,Jeanne Shaheen,2025-03-19,2500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Jeanne Shaheen,2025-02-05,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Stefany Shaheen,2025-06-02,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Stefany Shaheen,2025-06-24,350.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"C Cortez Masto, M Kelly, R Gallego, J Hickenlooper, E Slotkin, G Peters, L Blunt, J Rosen, M Hassan J Shaheen, M Warner",2025-01-23,5000.00
FMR LLC,FMR LLC Political Action Committee - Federal (Fidelity PAC),Sen. Jeanne Shaheen,2025-06-03,2500.00
THE DIONNE COMPANY,,Jeanne Shaheen,2025-03-25,2000.00
THE DIONNE COMPANY,,Stefany Shaheen,2025-06-02,3500.00
PACIFIC DEFENSE LLC,"PACIFIC DEFENSE STRATEGIES, INC. POLITICAL ACTION COMMITTEE",Sen. Jeanne Shaheen,2025-03-26,2500.00
NOVOCURE INC.,NOVOCURE INC. PAC (A.K.A. NOVOCURE PAC),U.S. Senator Jeanne Shaheen,2025-02-24,2500.00
"BAE SYSTEMS, INC.",BAE Systems Inc. Political Action Committee (BAE SYSTEMS USA PAC),Sen. Jeanne Shaheen,2025-03-25,5000.00
"AEROVIRONMENT, INC.",AEROVIRONMENT INC PAC,Sen Jeanne Shaheen,2025-01-22,2500.00
THORN RUN PARTNERS,,Jeanne Shaheen,2025-02-04,500.00
MEDICAL DEVICE MANUFACTURERS ASSOCIATION,MDMA PAC,Jeanne Shaheen,2025-01-17,3000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",150 PAC,Sen. Jeanne Shaheen,2025-05-13,1000.00
GENERAL DYNAMICS CORP,Narragansett Bay PAC; Stefany Shaheen for Congress,Stefany Shaheen,2025-06-25,1000.00
"CROSSROADS STRATEGIES, LLC",,Sen. Jeanne Shaheen,2025-05-13,500.00
BATTELLE MEMORIAL INSTITUTE,New Direction PAC,Jeanne Shaheen,2025-03-18,1000.00
DELL TECHNOLOGIES INC.,"Dell Technologies, Inc. Political Action Committee",Sen. Jeanne Shaheen,2025-02-24,2500.00
DELL TECHNOLOGIES INC.,"Dell Technologies, Inc. Political Action Committee",Sen. Jeanne Shaheen,2025-01-16,2500.00
"CITIZENS FINANCIAL GROUP, INC.","Citizens Financial Group, Inc. Political Action Committee (Citizens PAC)",Sen. Jeanne Shaheen Leadership PAC,2025-06-25,1000.00
"AVOQ, LLC",,Stefany Shaheen,2025-06-30,500.00
"INVESCO HOLDING COMPANY (US), INC","INVESCO HOLDING COMPANY (US), INC.EMPLOYEE POLITICAL ACTION",Sen. Jeanne Shaheen (D),2025-03-26,2500.00
"THEGROUP DC, LLC",,Sen. Jeanne Shaheen,2025-03-14,2500.00
PACIFIC DEFENSE LLC,,Stefany Shaheen,2025-06-26,1000.00
