organization,pacs,honoree,date,amount_usd
MISSION STRATEGIES LLC (ENERGY),Lobo PAC,Sen. Martin Heinrich,2025-02-26,2500.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Sen. Martin Heinrich,2025-03-27,2500.00
VAN SCOYOC ASSOCIATES,,Martin Heinrich,2025-03-25,1500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Heinrich, Martin",2025-03-20,5000.00
DUNHAM LAW & POLICY PLLC,,Senator Martin Heinrich,2025-02-20,2500.00
DUNHAM LAW & POLICY PLLC,,Senator Martin Heinrich,2025-02-20,1000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Sen. Martin Heinrich,2025-05-14,5000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Sen. Martin Heinrich,2025-05-14,-5000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Sen. Martin Heinrich,2025-02-24,5000.00
"TARPLIN, DOWNS & YOUNG, LLC",,Sen. Martin Heinrich,2025-02-19,1500.00
PSIQUANTUM,,Senator Martin Heinrich,2025-03-05,500.00
AMERICAN SOCIETY FOR RADIATION ONCOLOGY,American Society For Radiation Oncology PAC,Sen. Martin Heinrich,2025-03-25,1000.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Martin Heinrich,2025-03-24,1000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Martin Heinrich,2025-06-02,2500.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Sen Martin Heinrich,2025-05-13,1000.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Sen Martin Heinrich,2025-06-25,5000.00
PFIZER INC.,Pfizer Inc. PAC,Sen. Martin Heinrich,2025-04-30,2500.00
PFIZER INC.,Pfizer Inc. PAC,Sen. Martin Heinrich,2025-06-23,2500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Sen. Martin Heinrich,2025-03-05,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Sen. Martin Heinrich,2025-06-21,500.00
"CASSIDY & ASSOCIATES, INC.",,Martin Heinrich,2025-02-28,1500.00
"THE CAPITAL GROUP COMPANIES, INC. AND ITS AFFILIATES",The Capital Group Companies Inc Political Action Committee,Sen Martin Heinrich,2025-05-29,5000.00
AKIN GUMP STRAUSS HAUER & FELD,,Senator Martin Heinrich,2025-02-18,1500.00
CORBIN STRATEGIES LLC,,Martin Heinrich,2025-01-25,2500.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. Martin Heinrich (D),2025-02-20,5000.00
