organization,pacs,honoree,date,amount_usd
AMERICAN CHIROPRACTIC ASSOCIATION,American Chiropractic Association PAC,Rep. Aaron Bean,2025-04-22,2500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Aaron Bean,2025-04-25,1000.00
DENTONS US LLP,Dentons PAC,Congressman Aaron Bean,2025-02-04,1000.00
DENTONS US LLP,Dentons PAC,Congressman Aaron Bean,2025-05-28,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Bean, Aaron",2025-02-13,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Bean, Aaron",2025-06-10,2000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Bean, Aaron",2025-03-20,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Bean, Aaron",2025-05-29,1000.00
S-3 GROUP,,Congressman Aaron Bean,2025-03-25,500.00
VENN STRATEGIES,ESCA PAC,Aaron Bean,2025-02-05,1000.00
DLA PIPER LLP (US),,Aaron Bean,2025-04-21,1000.00
"ZIMMER BIOMET, INC.","Zimmer Biomet Holdings, Inc. PAC",Rep. Aaron Bean,2025-03-19,1000.00
MASTERCARD WORLDWIDE,,Aaron Bean,2025-06-03,500.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Rep. Aaron Bean,2025-03-13,1000.00
THE MCMANUS GROUP,,Rep. Aaron Bean (R-FL),2025-03-13,2500.00
CHEVRON U.S.A. INC.,,Aaron Bean,2025-05-19,500.00
FIERCE GOVERNMENT RELATIONS,,Rep Aaron Bean,2025-03-28,1500.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Rep Aaron Bean,2025-03-14,1000.00
ALLIANT ENERGY CORPORATION,ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM,Representative Aaron Bean,2025-02-20,1000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Aaron Bean,2025-06-11,5000.00
"FRANKLIN SQUARE GROUP, LLC",,Rep. Aaron Bean (R-FL),2025-03-14,250.00
THORN RUN PARTNERS,,Aaron Bean,2025-05-07,1000.00
POTOMAC PARTNERS DC,,Aaron Bean for Congress,2025-05-15,1000.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Aaron Bean,2025-04-29,5000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",Mr. Smith PAC; NRCC,Aaron Bean,2025-03-26,1000.00
GRAYROBINSON PA,Gray Robinson PA PAC,Aaron Bean,2025-04-23,1000.00
INTERNATIONAL FOODSERVICE DISTRIBUTORS ASSOCIATION,International Foodservice Distributors Association PAC,Rep. Aaron Bean,2025-06-02,2500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Aaron Bean,2025-03-28,2000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Aaron Bean,2025-03-04,1000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Aaron Bean,2025-06-25,1000.00
ASSOCIATED GENERAL CONTRACTORS OF AMERICA,Associated General Contractors of America Political Action C,"Bean, Aaron",2025-06-24,2500.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Aaron Bean (R),2025-02-20,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Aaron Bean (R),2025-03-17,2500.00
THORN RUN PARTNERS,,Rep. Aaron Bean,2025-04-02,1000.00
"SURROUND SOUND STRATEGIES, LLC",,Rep. Aaron Bean,2025-03-26,500.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Rep Aaron Bean,2025-03-17,2500.00
