organization,pacs,honoree,date,amount_usd
AMERICAN CHIROPRACTIC ASSOCIATION,American Chiropractic Association PAC,Rep. Jennifer Kiggans,2025-03-11,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Kiggans, Jennifer",2025-06-10,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,Jen Kiggans,2025-06-27,2000.00
VANNEVAR LABS,"Vannevar Labs, Inc. PAC",Rep. Jen Kiggans,2025-04-01,1000.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Rep Jen Kiggans,2025-03-27,1500.00
MEDICAID HEALTH PLANS OF AMERICA,Medicaid Health Plans of America PAC,Rep. Jennifer Kiggans,2025-03-28,1000.00
DUANE MORRIS LLP,Duane Morris Government Committee,Jennifer Kiggans,2025-04-17,500.00
ALLIANT ENERGY CORPORATION,ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM,Representative Jen Kiggans,2025-03-11,1500.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Jen Kiggans,2025-06-03,5000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Jen Kiggans,2025-06-27,500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Jen Kiggans,2025-06-12,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Jen Kiggans,2025-06-13,500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Jen Kiggans,2025-05-05,2500.00
"KELLOGG, BROWN AND ROOT (KBR)","KBR, Inc. PAC",Re. Jennifer Kiggans,2025-06-10,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Jen Kiggans (R),2025-03-17,1000.00
THE BRIGHTUP GROUP LLC,,Rep. Jen Kiggans,2025-02-26,500.00
THE BRIGHTUP GROUP LLC,,Rep. Jen Kiggans,2025-03-26,500.00
THE BRIGHTUP GROUP LLC,,Rep. Jen Kiggans,2025-06-12,500.00
SHIFT5,Shift5 Political Action Committee,Rep. Jennifer Kiggans,2025-06-09,500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"S Capito, M Blackburn, V Foxx, C Tenney, E Stefanik, D Fischer, A Wagner, S Collins, J Ernst, A Radewagen, L Murkowski, S Biggs, J Fedorchak, C Maloy, L Lee, E Houchin, K Britt, J Kiggans, et al.",2025-03-25,5000.00
"RESTON STRATEGY GROUP, LLC",,Jen Kiggans,2025-02-24,1000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Jen Kiggans,2025-03-18,1000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)","Sens. Shelley Moore Capito, Senator Maggie Hassan, and Reps. Debbie Wasserman Schultz, Chrissy Houlahan, Jen Kiggans, and Young Kim",2025-06-28,25000.00
"CENCORA, INC.","Cencora, Inc. PAC",Rep. Jen Kiggans,2025-06-20,2500.00
"W STRATEGIES, LLC",,U.S. Representative Jen Kiggans,2025-05-03,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Jen Kiggans,2025-05-19,1000.00
AMERICAN ACADEMY OF PHYSICIAN ASSOCIATES,American Academy of Physician Associates PAC,Rep. Jen Kiggans,2025-03-18,2500.00
EDISON ELECTRIC INSTITUTE,PowerPAC of the Edison Electric Institute,Rep. Jen Kiggans,2025-03-31,2500.00
LUNDBECK LLC,Lundbeck LLC Employee Political Action Committee,Jennifer Kiggans,2025-03-06,1000.00
"ROCKET LAB USA, INC.","Rocket Lab USA, Inc. Political Action Committee (Rocket Lab PAC)",Jen Kiggans,2025-06-12,2500.00
"RWE CLEAN ENERGY SERVICES, LLC","RWE Clean Energy Services, LLC PAC",Jen Kiggans,2025-06-04,1000.00
THE AES CORPORATION,The AES Corporation Political Action Committee,Jen Kiggans,2025-03-26,2500.00
MN8 ENERGY LLC,MN8 Energy LLC Political Action Committee MN8 PAC,Rep Jen Kiggans,2025-06-09,1000.00
"BAE SYSTEMS, INC.",BAE Systems Inc. Political Action Committee (BAE SYSTEMS USA PAC),Rep. Jen Kiggans,2025-05-06,2500.00
AMERICAN SPEECH-LANGUAGE-HEARING ASSOCIATION,ASHA-PAC,"Kiggans, Jen",2025-03-06,2500.00
AFLAC INCORPORATED,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),Rep. Jen Kiggans,2025-04-22,1000.00
"ELUSYS THERAPEUTICS INC FKA NIGHTHAWK BIOSCIENCES, INC.",,Rep. Jen Kiggans,2025-03-31,500.00
TEXTRON INC.,Textron Inc. Political Action Committee,"Kiggans, Jen",2025-06-25,1000.00
"RK STRATEGIES, INC.",,Rep. Jen Kiggans,2025-03-31,500.00
"CONSTELLATION ENERGY GENERATION, LLC",Constellation Energy Corporation Employee Political Action Committee (CEPAC),Rep. Jen Kiggans,2025-06-16,1000.00
"CONSTELLATION ENERGY GENERATION, LLC",Constellation Energy Corporation Employee Political Action Committee (CEPAC),Rep. Jen Kiggans,2025-03-21,1000.00
"MOLINA HEALTHCARE, INC.",Molina PAC,Jen Kiggans,2025-02-20,2500.00
NATIONAL COTTON COUNCIL,National Cotton Council Committee for the Advancement of Cotton,US Representative Jen Kiggans,2025-03-04,5000.00
CLEANCAPITAL HOLDINGS LLC,CleanCapital Holdings LLC Political Action Committee,Rep. Jennifer Kiggans,2025-06-12,1000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Jen Kiggans,2025-06-03,1000.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Jennifer Kiggans,2025-06-18,1000.00
FOX CORPORATION,Fox Corporation Political Action Committee (FOX PAC),Rep. Jen Kiggans,2025-02-24,1000.00
MCKESSON CORPORATION & AFFILIATES U.S. ONCOLOGY AND RX SAVINGS SOLUTIONS (FORMERLY MCKESSON CORP),McKesson Corporation Employees Political Fund; US Oncology Inc. Network Political Action Committee,Rep. Jen Kiggans,2025-03-27,5000.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Jen Kiggans,2025-05-28,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",BHFS-E PC PAC (Brownstein Hyatt Farber Schreck PAC),Rep. Jen Kiggans,2025-05-13,1000.00
VANTOR PARENT INC (FORMERLY REPORTED AS MAXAR INTELLIGENCE),Maxar Technologies Inc. PAC,Rep. Jennifer Kiggans,2025-03-18,1000.00
"SIERRA NEVADA COMPANY, LLC (F/K/A SIERRA NEVADA CORPORATION)",SIERRA NEVADA COMPANY LLC POLITICAL ACTION COMMITTEE,Rep Jen Kiggans,2025-02-26,500.00
CHUGACH ALASKA CORPORATION,Chugach Alaska Corporation PAC CAC PAC,Rep Jen Kiggans,2025-02-14,5000.00
