organization,pacs,honoree,date,amount_usd
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Conaway, Herb",2025-02-03,1000.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),"Rep. Herb Conaway, Jr.",2025-05-20,2000.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),"Rep. Herb Conaway, Jr.",2025-03-11,1000.00
ASSOCIATION FOR CLINICAL ONCOLOGY,ASCO Association Political Action Committee,"Rep. Herb Conaway, Jr.",2025-03-28,5000.00
WINNING STRATEGIES WASHINGTON,,Herb Conaway for Congress,2025-03-29,1000.00
GTB PARTNERS,,Herb Conaway for Congress,2025-03-29,1000.00
GTB PARTNERS,,Herb Conaway for Congress,2025-04-02,500.00
"COINBASE, INC.","Coinbase, Inc. Innovation PAC",Rep. Michael Conaway,2025-03-25,1000.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Herb Conaway MD,2025-06-23,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Herb Conaway,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Herb Conaway,2025-06-01,2500.00
AMERICAN ACADEMY OF OTOLARYNGOLOGY-HEAD AND NECK SURGERY,ENT PAC,Herb Conaway,2025-03-31,1000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,"Rep. Herb Conaway, Jr.",2025-06-25,1000.00
HUMAN RIGHTS CAMPAIGN,Human Rights Campaign PAC,Herb Conaway for Congress,2025-06-12,1000.00
WASHINGTON STRATEGIC CONSULTING,,Rep. Herb Conaway,2025-01-21,1000.00
"VILLAGE PRACTICE MANAGEMENT COMPANY HOLDINGS, LLC",VillageMD PAC,U.S. Representative Herb Conaway,2025-06-10,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Herb Conaway,2025-02-28,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Herb Conaway,2025-06-17,-1000.00
AMERICAN COLLEGE OF SURGEONS PROFESSIONAL ASSOCIATION,American College of Surgeons Professional Association PAC,"Rep. Herb Conaway, Jr.",2025-06-11,2500.00
AMERICAN GASTROENTEROLOGICAL ASSOCIATION,AGA PAC,Representative Herb Conaway,2025-06-06,1000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Conaway, Herb",2025-02-05,2500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Conaway, Herb",2025-06-27,2500.00
HOBOKEN STRATEGY GROUP,,Herb Conaway for Congress,2025-03-31,250.00
"BECTON, DICKINSON AND COMPANY",BD PAC,"Rep. Herb Conaway, Jr. (D)",2025-06-23,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Herb Conaway,2025-01-21,2500.00
"AMERICAN COLLEGE OF PHYSICIAN SERVICES, INC.",ACP Services PAC,Herb Conaway,2025-03-19,5000.00
"AMERICAN COLLEGE OF PHYSICIAN SERVICES, INC.",ACP Services PAC,Herb Conaway,2025-03-25,5000.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Herb Conaway,2025-04-25,50.00
"GENENTECH, INC",Genentech Inc. Political Action Committee (GenenPAC),"Rep. Herb Conaway, Jr.",2025-05-12,2500.00
"GENENTECH, INC",Genentech Inc. Political Action Committee (GenenPAC),"Rep. Herb Conaway, Jr.",2025-02-19,2500.00
AMERICAN MEDICAL ASSOCIATION,American Medical Association Political Action Committee,Herb Conaway,2025-05-07,1000.00
"BAE SYSTEMS, INC.",BAE Systems Inc. Political Action Committee (BAE SYSTEMS USA PAC),"Rep. Herb Conaway, Jr.",2025-06-30,1000.00
NATIONAL COMMUNITY PHARMACISTS ASSOCIATION,National Community Pharmacists Association - PAC,Rep. Herb Conaway,2025-06-05,500.00
WINNING STRATEGIES WASHINGTON,Winning Strategies Washington PAC,Rep Herb Conaway,2025-01-22,3300.00
PHILLIPS 66,Phillips 66 PAC,Herb Conaway MD,2025-04-29,1000.00
"FEDERAL STREET STRATEGIES, LLC",,Rep. Herb Conaway,2025-06-30,250.00
"FEDERAL STREET STRATEGIES, LLC",,Rep. Herb Conaway,2025-03-29,250.00
"CASSIDY & ASSOCIATES, INC.",,Herb Conaway,2025-02-05,500.00
"ABBVIE, INC.",AbbVie Political Action Committee,"Rep. Herb Conaway, Jr.",2025-02-12,2500.00
WINNING STRATEGIES WASHINGTON,,Rep. Herb Conaway,2025-01-22,1000.00
NORFOLK SOUTHERN CORPORATION,Norfolk Southern Corporation Good Government Fund,Herb Conaway,2025-03-20,1000.00
WINNING STRATEGIES WASHINGTON,,Rep. Herb Conaway,2025-01-22,500.00
AMERICAN COLLEGE OF RADIOLOGY ASSOCIATION,RADPAC,REP. HERB CONAWAY,2025-03-27,5000.00
PIONEER PUBLIC AFFAIRS,,Rep. Herb Conaway,2025-06-25,500.00
WINNING STRATEGIES WASHINGTON,,Rep. Herb Conaway,2025-01-22,1500.00
"NVG, LLC",,Rep. Herb Conaway,2025-01-29,500.00
DGA GROUP GOVERNMENT RELATIONS LLC,,Congressman Herb Conaway,2025-05-19,500.00
AMERICAN ACADEMY OF NEUROLOGY,American Academy of Neurology BrainPAC,"Conaway, Herb",2025-06-27,1500.00
AMERICAN ACADEMY OF NEUROLOGY,American Academy of Neurology BrainPAC,"Conaway, Herb",2025-03-28,1000.00
INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES,IUPAT Political Action Together Political Committee,"Conaway, Herb",2025-03-28,5000.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Herb Conaway MD,2025-02-07,1000.00
NATIONAL NURSES UNITED,National Nurses United - A Fund for a Healthy America,Herbert Conaway,2025-06-10,1000.00
AMERICAN PHYSICAL THERAPY ASSOCIATION,American Physical Therapy Association Physical Therapy PAC,Congressman Herb Conaway,2025-05-14,1000.00
GENERAL MOTORS COMPANY,General Motors Company Political Action Committee (GM PAC),"Rep. Herb Conaway, Jr.",2025-06-25,1000.00
HUTTON STRATEGIES,,Herb Conaway,2025-03-28,500.00
BGR GOVERNMENT AFFAIRS,,Herb Conaway,2025-06-19,500.00
"MERCK & CO, INC.","Merck & Co., Inc., Employees Political Action Committee (Merck PAC)",Congressman Herb Conaway,2025-02-26,2500.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Herb Conaway,2025-06-18,2000.00
