organization,pacs,honoree,date,amount_usd
MARKQUEST,Common Ground; Friend of Jennifer McClellan; Friend of Rob Wittman; Heartland Values,Jennifer McClellan,2025-06-12,1000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Rep. Jennifer McClellan,2025-05-15,1000.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Rep Jennifer McClellan,2025-05-23,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Jennifer McClellan,2025-02-19,2500.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Jennifer McClellan,2025-05-16,2500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Jennifer McClellan,2025-02-27,3500.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Jennifer McClellan,2025-06-24,1000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Jennifer McClellan,2025-03-04,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Jennifer McClellan,2025-03-20,1000.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Jennifer Mcclellan,2025-04-25,50.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Jennifer Mcclellan,2025-03-27,1000.00
EDISON ELECTRIC INSTITUTE,PowerPAC of the Edison Electric Institute,Rep. Jennifer McClellan,2025-06-30,2500.00
"OWENS & MINOR, INC.","Owens & Minor, Inc. Political Action Committee",Jennifer McClellan,2025-01-10,5000.00
"OWENS & MINOR, INC.","Owens & Minor, Inc. Political Action Committee",Rep. Jennifer McClellan Leadership PAC,2025-02-18,5000.00
"OWENS & MINOR, INC.","Owens & Minor, Inc. Political Action Committee",Jennifer McClellan,2025-04-08,2500.00
THE AES CORPORATION,The AES Corporation Political Action Committee,Jennifer McClellan,2025-05-20,1000.00
"GENENTECH, INC",Genentech Inc. Political Action Committee (GenenPAC),Rep. Jennifer McClellan,2025-05-01,1000.00
CROSS POTOMAC CONSULTING LLC,,Jennifer McClellan,2025-03-18,500.00
CROSS POTOMAC CONSULTING LLC,,Jennifer McClellan,2025-06-23,500.00
