organization,pacs,honoree,date,amount_usd
"RAPISCAN SYSTEMS, INC.",OSI SYSTEMS INC PAC OSI PAC,Rep Michael Guest,2025-02-25,5000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Guest, Michael",2025-03-24,1000.00
"FEDERAL SOLUTIONS, LLC",,Rep. Michael Guest,2025-02-06,1500.00
MARK REY,,Michael Guest,2025-03-19,500.00
MARK REY,,Michael Guest,2025-04-09,500.00
MARK REY,,Michael Guest,2025-05-21,500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Michael Guest,2025-03-31,500.00
NATIONAL PROPANE GAS ASSOCIATION,National Propane Gas Association PAC,Rep. Michael Guest,2025-01-29,2500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Michael Guest,2025-02-05,500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Rep. Michael Guest,2025-02-04,500.00
"ICEBREAKER STRATEGIES, LLC",,Michael Guest,2025-06-03,2000.00
A1.9 STRATEGIES LLC,,Rep. Michael Guest of Mississippi,2025-02-06,500.00
A1.9 STRATEGIES LLC,,Rep. Michael Guest of Mississippi,2025-02-25,2500.00
"TENABLE, INC.",Tenable Inc. Political Action Committee (Tenable PAC),Michael Guest,2025-05-09,2500.00
TEXTRON INC.,Textron Inc. Political Action Committee,"Guest, Michael",2025-04-18,1000.00
TEXTRON INC.,Textron Inc. Political Action Committee,"Guest, Michael",2025-06-25,1000.00
OLIN CORPORATION,Olin Corporation Good Government Fund (Olin Winchester Good Government Fund),Rep. Michael Guest,2025-06-25,1000.00
REGIONS FINANCIAL CORP,Regions Financial Corporation Political Action Committee,Rep Michael Guest,2025-06-03,1000.00
AMERICAN CHEMISTRY COUNCIL,American Chemistry Council PAC,Rep. Michael Guest,2025-03-19,1000.00
BATTELLE MEMORIAL INSTITUTE,New Direction PAC,Michael Guest,2025-02-25,250.00
"CROSSROADS STRATEGIES, LLC",,MICHAEL GUEST,2025-04-28,500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Rep. Michael Guest (R-MS),2025-02-06,2000.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Michael Guest,2025-03-13,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Michael Guest,2025-02-04,1500.00
VAN SCOYOC ASSOCIATES,,Rep. Michael Guest,2025-02-25,500.00
"AMENTUM HOLDINGS, INC.","Amentum Services, Inc. PAC",Representative Michael Guest,2025-05-23,1000.00
BGR GOVERNMENT AFFAIRS,,Michael Guest,2025-03-31,3500.00
HUNTINGTON INGALLS INDUSTRIES INCORPORATED,"Huntington Ingalls Industries, Inc. Employees Political Action Committee (HIIPAC)",Michael Guest,2025-03-18,1000.00
"ENTERGY SERVICES, LLC",Entergy Corporation PAC (ENPAC),Rep. Michael Guest,2025-05-22,1000.00
"ENTERGY SERVICES, LLC",Entergy Corporation PAC (ENPAC),Rep. Michael Guest,2025-06-12,1000.00
"LEIDOS, INC.",Leidos Inc. Political Action Committee,Rep. Michael Guest,2025-02-18,1000.00
"LEIDOS, INC.",Leidos Inc. Political Action Committee,Rep. Michael Guest,2025-06-24,2500.00
