organization,pacs,honoree,date,amount_usd
"K&L GATES, LLP",K&L Gates PAC,Congressman Joe Courtney,2025-03-05,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Joe Courtney,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Joe Courtney,2025-06-01,2500.00
"THE TRAVELERS COS., INC. AND SUBSIDIARIES","The Travelers Companies, Inc. Political Action Committee (T-PAC)",Joseph Courtney,2025-06-27,2500.00
THE ESOP ASSOCIATION,,Joe Courtney,2025-06-17,1000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Courtney, Joe",2025-06-24,1000.00
HOLLAND & KNIGHT LLP,EDPAC,Rep. Joe Courtney,2025-03-28,2500.00
GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,The Guardian Life Insurance Company of America Political Action Committee Federal Guardian Life P,Rep Joe Courtney,2025-06-24,1000.00
LABORERS' INTERNATIONAL UNION OF NORTH AMERICA,Laborers International Union of North America (LIUNA PAC),"Courtney, Joseph",2025-06-24,2500.00
AMERICAN SOYBEAN ASSOCIATION,American Soybean Association PAC (SoyPAC),Joe Courtney,2025-06-05,1000.00
AMERICAN MARITIME OFFICERS,American Maritime Officers Retirees Association; American Maritime Officers Voluntary Political Action Fund; District 2A TTWISEU Voluntary Political Action Fund,Rep. Joe Courtney,2025-03-12,1000.00
AMERICAN MARITIME OFFICERS,American Maritime Officers Retirees Association; American Maritime Officers Voluntary Political Action Fund; District 2A TTWISEU Voluntary Political Action Fund,Rep. Joe Courtney,2025-06-23,2500.00
AMERICAN HEALTH CARE ASSOCIATION,American Health Care Association PAC,"Courtney, Joe",2025-03-14,1000.00
AMERICAN HEALTH CARE ASSOCIATION,American Health Care Association PAC,"Courtney, Joe",2025-06-25,1000.00
BLANK ROME LLP,BLANK ROME PAC,Joe Courtney,2025-06-26,1000.00
AMERICAN FEDERATION OF TEACHERS,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION (AFTCOPE)",Representative Joe Courtney,2025-03-27,5000.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Joseph Courtney,2025-03-19,2000.00
"LEIDOS, INC.",Leidos Inc. Political Action Committee,Rep. Joe Courtney,2025-03-10,1000.00
"LEIDOS, INC.",Leidos Inc. Political Action Committee,Rep. Joe Courtney,2025-06-24,1000.00
NORTHROP GRUMMAN CORPORATION,Employees of Northrop Grumman Corporation PAC; Self,Rep. Joe Courtney,2025-03-24,5000.00
NORTHROP GRUMMAN CORPORATION,Employees of Northrop Grumman Corporation PAC; Self,Rep. Joe Courtney,2025-06-25,2500.00
THE CIGNA GROUP AND SUBSIDIARIES (FORMERLY CIGNA CORPORATION AND SUBSIDIARIES),The Cigna Group Employee Political Action Committee,Rep. Joe Courtney,2025-05-13,5000.00
VAN SCOYOC ASSOCIATES,,Rep. Joe Courtney,2025-03-22,500.00
HOLLAND & KNIGHT LLP,Holland & Knight Committee for Effective Government,Rep. Joe Courtney,2025-03-14,2500.00
NATIONAL ASSOCIATION OF LETTER CARRIERS,Letter Carrier Political Fund,Joseph Courtney,2025-06-06,5000.00
"BWX TECHNOLOGIES, INC.",BWX Technologies Inc Political Action Committee,Joseph Courtney,2025-06-30,1000.00
