organization,pacs,honoree,date,amount_usd
"CASSIDY & ASSOCIATES, INC.",,Congresswoman Suzanne Bonamici,2025-06-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Suzanne Bonamici,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Suzanne Bonamici,2025-06-01,2500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Suzanne Bonamici,2025-03-20,1000.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Rep Suzanne Bonamici,2025-05-31,5000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Suzanne Bonamici,2025-05-27,2500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Suzanne Bonamici,2025-05-27,-2500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Suzanne Bonamici,2025-05-27,3500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Suzanne Bonamici,2025-05-27,1500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Suzanne Bonamici,2025-02-28,1500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Bonamici, Suzanne",2025-05-08,2000.00
INTERNATIONAL BROTHERHOOD OF TEAMSTERS,D.R.I.V.E.,SUZANNE BONAMICI,2025-06-10,2000.00
CAMBIA HEALTH SOLUTIONS,Cambia Health Solutions Inc. PAC,Rep. Suzanne Bonamici,2025-03-29,1000.00
CAMBIA HEALTH SOLUTIONS,Cambia Health Solutions Inc. PAC,Rep. Suzanne Bonamici,2025-05-27,2000.00
SMITH GARSON FKA SMITH DAWSON & ANDREWS,,US Rep. Suzanne Bonamici,2025-03-11,500.00
"K&L GATES, LLP",,Congresswoman Suzanne Bonamici,2025-03-12,1000.00
AMERICAN SPEECH-LANGUAGE-HEARING ASSOCIATION,ASHA-PAC,"Bonamici, Suzanne",2025-03-27,1000.00
"NIKE, INC","Nike, Inc. PAC",Rep. Suzanne Bonamici,2025-03-24,2500.00
"NIKE, INC","Nike, Inc. PAC",Rep. Suzanne Bonamici,2025-06-21,5000.00
"NIKE, INC","Nike, Inc. PAC",Rep. Suzanne Bonamici,2025-06-21,2500.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Suzanne Bonamici,2025-03-18,1000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Suzanne Bonamici,2025-06-03,1000.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Suzanne Bonamici,2025-06-18,2000.00
BNSF RAILWAY COMPANY,BNSF Railway Company RAILPAC (BNSF RAILPAC),Suzanne Bonamici,2025-03-19,1000.00
ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG),Ernst & Young Political Action Committee,Congresswoman Suzanne Bonamici,2025-03-12,1000.00
GE HEALTHCARE TECHNOLOGIES INC.,GE HealthCare Technologies Inc. PAC,Rep. Suzanne Bonamici,2025-03-11,1000.00
AMERICAN FEDERATION OF TEACHERS,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION (AFTCOPE)",Representative Suzanne Bonamici,2025-03-13,5000.00
"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL & TRANSPORTATION WORKERS",Int'l Assoc of Sheet Metal Air Rail &Transportation Workers,Suzanne Bonamici,2025-03-06,5000.00
INTEL CORPORATION,Intel Corporation Political Action Committee,Suzanne Bonamici,2025-05-16,2000.00
AMERICAN PHYSICAL THERAPY ASSOCIATION,American Physical Therapy Association Physical Therapy PAC,Congresswoman Suzanne Bonamici,2025-06-11,1000.00
PENN HILL GROUP,,Representative Suzanne Bonamici,2025-06-06,500.00
PENN HILL GROUP,,Representative Suzanne Bonamici,2025-06-17,500.00
"ALASKA AIRLINES, INC.",Alaska Air Group PAC,Rep. Suzanne Bonamici,2025-02-25,1000.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Suzanne Bonamici,2025-03-20,2000.00
NORTHROP GRUMMAN CORPORATION,Employees of Northrop Grumman Corporation PAC; Self,Rep. Suzanne Bonamici,2025-02-27,1000.00
HOLLAND & KNIGHT LLP,Holland & Knight Committee for Effective Government,Rep. Suzanne Bonamici,2025-06-20,1000.00
HOLLAND & KNIGHT LLP,Holland & Knight Committee for Effective Government,Rep. Suzanne Bonamici,2025-01-28,1000.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Suzanne Bonamici,2025-05-13,2500.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Suzanne Bonamici,2025-02-27,2500.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Suzanne Bonamici,2025-05-14,1000.00
AMERICAN ACADEMY OF FAMILY PHYSICIANS,AMERICAN ACADEMY OF FAMILY PHYSICIANS PAC C00411553,Suzanne Bonamici OR-1 US House,2025-06-05,1000.00
AMERICAN BAR ASSOCIATION,,Representative Claudia Tenney Representative Suzanne Bonamici,2025-04-09,15673.43
AKIN GUMP STRAUSS HAUER & FELD,AKIN GUMP STRAUSS HAUER & FELD LLP CIVIC ACTION COMMITTEE (AKA AKIN GUMP PAC),"Coons, Chris; Amo, Gabe; Bonamici, Suzanne; Kamlager-Dove, Sydney; Letlow, Julia; Miller-Meeks, Mariannette; Plaskett, Stacey; Titus, Dina",2025-05-09,5000.00
NELSON MULLINS RILEY & SCARBOROUGH,"Nelson Mullins Riley & Scarborough, LLP Federal Political Co",Congresswoman Suzanne Bonamici,2025-06-04,1000.00
AMAZON.COM SERVICES LLC,Amazon.com Services LLC Separate Segregated Fund (Amazon PAC),Rep. Suzanne Bonamici,2025-06-04,1000.00
PMI US CORPORATE SERVICES INC. (FKA PMI GLOBAL SERVICES INC.),,"Rep. Sharice Davids, Rep. Julie Johnson, Rep. Chris Pappas, Rep. Emily Randall, Rep. Eric Sorensen, Rep. Jake Auchincloss, Rep. Suzanne Bonamici, Rep. Nikki Budzinski, Rep. Salud Carbajal, Rep. Sean Casten, Rep. Steve Cohen, Rep. Jason Crow, Rep. Suzan DelBene, Rep. Debbie Dingall, Rep. Lizzie Fletcher, Rep. Mary Gay Scanlon, Rep. Chrissy Houlahan, Rep. Sara Jacobs, Rep. Tim Kennedy, Rep. Ted Lieu, Rep. Jim McGovern, Rep. Joe Morelle, Rep. Joe Neguse, Rep. Jimmy Panetta, Rep. Brittany Pettersen, Rep. Raul Ruiz, Rep. Andrea Salinas, Rep. Lateefah Simon, Rep. Darren Soto, Rep. Lori Trahan, and Rep. Debbie Wasserman Schultz",2025-05-16,10000.00
