organization,pacs,honoree,date,amount_usd
JOCELYN HONG & ASSOCIATES,,Andy Kim,2025-01-28,500.00
JOCELYN HONG & ASSOCIATES,Forever Young,Andy Kim,2025-01-28,500.00
JOCELYN HONG & ASSOCIATES,Forever Young,Young Kim,2025-05-27,500.00
JOCELYN HONG & ASSOCIATES,Fongress PAC; Forever Young,Andy Kim,2025-01-28,500.00
JOCELYN HONG & ASSOCIATES,Fongress PAC; Forever Young,Young Kim,2025-05-27,500.00
SALT POINT STRATEGIES,,U.S. Representative Kim Schrier,2025-04-23,500.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Kim, Young",2025-02-04,1500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Kim Schrier,2025-01-21,1500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Kim Schrier,2025-05-20,1000.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Kim Schrier,2025-02-25,1500.00
"RAPISCAN SYSTEMS, INC.",OSI SYSTEMS INC PAC OSI PAC,Rep Kim Schrier,2025-03-26,5000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Schrier, Kim",2025-02-13,1500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Schrier, Kim",2025-03-20,1500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Schrier, Kim",2025-05-01,1500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,Young Kim,2025-06-30,1000.00
ASSOCIATION FOR CLINICAL ONCOLOGY,ASCO Association Political Action Committee,Rep. Kim Schrier,2025-03-12,1000.00
HARTFORD INSURANCE GROUP (FKA HARTFORD FINANCIAL SERVICES GROUP),The Hartford Insurance Group Inc Federal PAC AKA HARTFORD ADVOCATES FEDERAL FUND; The Hartford Insurance Group Inc PAC AKA THE HARTFORD ADVOCATES FUND,Rep Young Kim,2025-03-13,1000.00
VENN STRATEGIES,ESCA PAC,Andy Kim,2025-06-09,500.00
AKIN GUMP STRAUSS HAUER & FELD,,Andy Kim,2025-06-09,1000.00
AMERICAN PUBLIC POWER ASSOCIATION,APPA PUBLIC OWNERSHIP OF ELECTRIC RESOURCES PAC,Rep. Kim Schrier,2025-01-31,5000.00
"SMITH & NEPHEW, INC.","Smith & Nephew, Inc. PAC (S+N PAC)","Schrier, Kim Dr.",2025-02-11,2000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Rep. Kim Schrier,2025-05-15,1000.00
THOMAS CAPITOL PARTNERS INC.,,Sen. Andy Kim,2025-03-31,250.00
THOMAS CAPITOL PARTNERS INC.,,Rep. Young Kim,2025-03-31,1000.00
THOMAS CAPITOL PARTNERS INC.,,Rep. Young Kim,2025-06-30,750.00
THOMAS CAPITOL PARTNERS INC.,,Sen. Andy Kim,2025-06-30,250.00
AZOA SERVICES CORP(ALLIANZ OF AMERICA) FORMERLY AZOA SERIVCES CORP/FIREMAN'S FUND(ALLIANZ OF AMERICA,AZOA Services Corp(Allianz of America) Formerly Firemans Fun,Representative Young Kim,2025-02-28,1000.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Rep Kim Schrier,2025-05-23,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Andy Kim for New Jersey,2025-02-04,500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Andy Kim for New Jersey,2025-06-11,500.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Dr. Kim Schrier,2025-03-24,1000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Young Kim,2025-02-28,5000.00
PACIFIC LIFE INSURANCE COMPANY,Pacific Life Political Action Committee,Rep. Young Kim,2025-03-25,5000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Kim Schrier,2025-03-01,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Kim Schrier,2025-06-01,2500.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Rep Kim Schrier,2025-05-13,1500.00
NATIONAL RURAL LETTER CARRIERS' ASSOCIATION,,Young Kim,2025-03-13,5000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Young Kim,2025-06-27,500.00
PFIZER INC.,Pfizer Inc. PAC,Rep. Kim Schrier,2025-04-30,2500.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Young Kim,2025-04-24,5000.00
AMERICAN ACADEMY OF OTOLARYNGOLOGY-HEAD AND NECK SURGERY,ENT PAC,Kim Schrier,2025-03-31,5000.00
"NVG, LLC",Asian American Action Fund,Andy Kim,2025-03-26,1000.00
AMERICAN WOOD COUNCIL,American Wood Council WOODPAC,Rep. Kim Schrier (D-WA-8),2025-03-07,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Young Kim,2025-06-25,500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Kim Schrier,2025-06-27,1000.00
MEDICAL PROFESSIONAL LIABILITY ASSOCIATION,Medical Professional Liability Association PAC (MPL PAC),"Cong. Kim Schrier, MD",2025-06-24,1000.00
NATIONAL PORK PRODUCERS COUNCIL,National Pork Producers Council Pork PAC,"Rep. Greg Stanton, Rep. Kim Schrier, Rep. Pat Ryan, Rep. Hillary Scholten, Rep. Greg Landsman, Rep. Brittany Pettersen, Rep. Emilia Sykes, Rep. Sarah McBride, Rep. Don Beyer, Rep. Brad Schneider",2025-03-17,5000.00
EAST CAPITOL ADVISORS LLC,,Rep. Young Kim,2025-01-30,1000.00
MILLER & CHEVALIER CHARTERED,,"Leslie Mehta, Karen Carnegie, Virgil Thornton, May Nivar, Lily Franklin, Jessica Anderson, Kimberly Pope Adams, Lindsey Dougherty",2025-05-11,250.00
WASHINGTON STRATEGIC CONSULTING,,Sen. Andy Kim,2025-06-23,1000.00
WASHINGTON STRATEGIC CONSULTING,,Sen. Andy Kim,2025-06-26,250.00
"FEDERAL HALL POLICY ADVISORS, LLC",,Rep. Young Kim (R-CA),2025-06-30,1000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Schrier, Kim",2025-03-07,2500.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Kim, Young",2025-02-24,5000.00
