organization,pacs,honoree,date,amount_usd
"K&L GATES, LLP",K&L Gates PAC,Congressman James Comer,2025-03-05,2000.00
CROWELL & MORING LLP,Crowell & Moring LLP Political Action Committee (C&M PAC),Rep. James Comer,2025-06-11,2500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Comer, James",2025-04-15,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Comer, James",2025-05-29,1000.00
"DPWN HOLDINGS (USA) INC. (FORMERLY KNOWN AS DEUTSCHE POST WORLD NET USA, INC.)",,Rep. James Comer,2025-03-05,250.00
"BUNGE NORTH AMERICA, INC",BUNGE NORTH AMERICA INC POLITICAL ACTION COMMITTEE,Rep. James Comer,2025-03-04,2500.00
NATIONAL RURAL LETTER CARRIERS' ASSOCIATION,,James Comer,2025-03-13,2500.00
PFIZER INC.,Pfizer Inc. PAC,Rep. James Comer,2025-06-23,2500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,"Rep. James Comer, Jr.",2025-03-20,1000.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)","Rep. James Comer, Jr.",2025-06-12,2500.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)","Rep. James Comer, Jr.",2025-06-09,1000.00
STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,State Farm Mutual Automobile Insurance Company Federal Political Action Committee (State Farm Federal PAC),"Rep. James Comer, Jr.",2025-02-26,1000.00
"W STRATEGIES, LLC",,U.S. Representative James Comer,2025-06-18,3500.00
MORGAN STANLEY & CO. LLC,Morgan Stanley Political Action Committee,"US Senate - Chris Murphy (CT), US House of Rep's.- Lisa Blunt Rochester (DE), James Comer (KY), Patrick McHenry(NC), James E. Clyburn (SC)",2025-01-22,2500.00
MORGAN STANLEY & CO. LLC,Morgan Stanley Political Action Committee,"US Senate - Chris Murphy (CT), US House of Rep's.- Lisa Blunt Rochester (DE), James Comer (KY), Patrick McHenry(NC), James E. Clyburn (SC)",2025-04-15,5000.00
NATIONAL FOOTBALL LEAGUE,GridironPAC,Rep James Comer Jr,2025-06-25,2500.00
BRIGHTSPRING HEALTH SERVICES,BrightSpring LEGACY Fund,Rep. Jamie Comer,2025-05-19,2500.00
MARATHON PETROLEUM COMPANY LP,Marathon Petroleum Corporation Employees Political Action Committee MPAC,Rep James Comer Jr,2025-06-06,5000.00
BROWN-FORMAN CORPORATION,BROWN-FORMAN CORPORATION NON-PARTISAN COMMITTEE,Congressman James Comer,2025-06-09,2500.00
PITNEY BOWES INC.,,James Comer,2025-03-12,500.00
NATIONAL COMMUNITY PHARMACISTS ASSOCIATION,National Community Pharmacists Association - PAC,Rep. James Comer,2025-02-27,2000.00
FOLEY & LARDNER LLP,"Foley & Lardner Political Fund, Inc.",James Comer,2025-06-24,1000.00
PITNEY BOWES INC.,Pitney Bowes Inc. Political Action Committee,James Comer,2025-03-04,2500.00
PITNEY BOWES INC.,Pitney Bowes Inc. Political Action Committee,James Comer,2025-06-16,1000.00
ARKEMA INC. AND ITS AFFILIATES (FKA ARKEMA INC.),Arkema Political Action Committee,Rep. James Comer,2025-03-12,1000.00
AMERICAN SOYBEAN ASSOCIATION,American Soybean Association PAC (SoyPAC),James Comer,2025-05-08,1000.00
NATIONAL CORN GROWERS ASSN,National Corn Growers Association PAC (CornPAC),Rep. James Comer,2025-01-29,1000.00
NATIONAL CORN GROWERS ASSN,National Corn Growers Association PAC (CornPAC),"Rep. James Comer, Jr.",2025-03-31,1500.00
GLOBAL LASER ENRICHMENT LLC,Comer for Congress,James Comer,2025-05-22,1000.00
"WILLIAMS AND JENSEN, PLLC",,James Comer,2025-06-27,500.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep James Comer Jr,2025-04-04,2500.00
VALERO ENERGY CORPORATION,Valero Energy Corporation Political Action Committee,"Rep. James Comer, Jr.",2025-06-24,5000.00
INVARIANT LLC,,James Comer,2025-06-28,500.00
AKIN GUMP STRAUSS HAUER & FELD,,James Comer,2025-06-15,2000.00
NATIONAL BEER WHOLESALERS ASSOCIATION,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,Rep James Comer Jr,2025-06-09,1000.00
AICPA ASSOCIATION OF INTERNATIONAL CERTIFIED PROFESSIONAL ACCOUNTANTS,American Institute of Certified Public Accountants Political Action Committee,Rep. James Comer Jr.,2025-04-14,2500.00
ARCHER DANIELS MIDLAND COMPANY,Archer Daniels Midland Company-ADM PAC,"Rep. James Comer, Jr.",2025-01-24,1000.00
"AT&T SERVICES, INC. AND ITS AFFILIATES",AT&T Inc. Federal Political Action Committee; AT&T Inc. Ohio Employee Federal Political Action Committee,"Comer, James",2025-05-30,1000.00
AMRIZE NORTH AMERICA INC.,Amrize North America Inc. Employees PAC,James Comer,2025-02-05,1000.00
THE AMERICAN WATERWAYS OPERATORS,American Waterways Operators PAC,Representative James Comer,2025-03-11,2500.00
"WINE AND SPIRITS WHOLESALERS OF AMERICA, INC",Wine & Spirits Wholesalers of America PAC,Comer For Congress,2025-04-09,2000.00
ARNOLD & PORTER KAYE SCHOLER LLP,Arnold & Porter Kaye Scholer LLP Partners PAC,Rep. James Comer (R-KY),2025-03-28,2500.00
CHEVRON U.S.A. INC.,Chevron Employees Political Action Committee - Chevron Corporation,"Rep. James Comer, Jr.",2025-05-27,2500.00
NATIONAL ASSOCIATION OF LETTER CARRIERS,Letter Carrier Political Fund,James Comer,2025-06-27,5000.00
"BWX TECHNOLOGIES, INC.",BWX Technologies Inc Political Action Committee,James Comer,2025-03-21,1000.00
RTX CORPORATION AND AFFILIATES,Employees of RTX Corporation PAC,"Comer, James",2025-05-22,1000.00
GOOGLE CLIENT SERVICES LLC,Google LLC NetPAC,Rep. James Comer,2025-06-06,2500.00
ABBOTT LABORATORIES,Abbott Employees Political Action Committee (AEPAC),"Rep. James Comer, Jr.",2025-06-16,1000.00
NATIONAL ASSOCIATION OF POSTAL SUPERVISORS,National Association of Postal Supervisors PAC,"Comer, James",2025-03-03,1000.00
"GILEAD SCIENCES, INC.",Gilead Sciences Inc. Healthcare Policy PAC,Rep. James Comer,2025-06-18,2500.00
AKIN GUMP STRAUSS HAUER & FELD,AKIN GUMP STRAUSS HAUER & FELD LLP CIVIC ACTION COMMITTEE (AKA AKIN GUMP PAC),"Comer, James Jr.",2025-05-29,1500.00
NFIB (NATIONAL FEDERATION OF INDEPENDENT BUSINESS),National Federation of Independent Business Political Action Committee,Rep. James Comer (KY-001-R),2025-03-19,1000.00
BRACEWELL LLP,BRACEPAC,James Comer,2025-05-20,1000.00
UNITED MINE WORKERS OF AMERICA,United Mine Workers of America - Coal Miners Political Action Committee,Congressman James Comer,2025-06-02,1000.00
"ASSOCIATED BUILDERS AND CONTRACTORS, INC.",,Rep. James Comer Jr.,2025-01-27,5000.00
AMAZON.COM SERVICES LLC,Amazon.com Services LLC Separate Segregated Fund (Amazon PAC),"Rep. James Comer, Jr.",2025-06-04,3000.00
AMAZON.COM SERVICES LLC,Amazon.com Services LLC Separate Segregated Fund (Amazon PAC),"Rep. James Comer, Jr.",2025-03-14,2000.00
