organization,pacs,honoree,date,amount_usd
PENN AVENUE PARTNERS,,U.S. Senator Maria Cantwell,2025-02-28,500.00
PENN AVENUE PARTNERS,,U.S. Senator Maria Cantwell,2025-03-12,500.00
TRANSPORTATION INTERMEDIARIES ASSOCIATION,Transportation Intermediaries Association PAC (TIAPAC),Maria Cantwell,2025-03-28,2500.00
SALT POINT STRATEGIES,,U.S. Senator Maria Cantwell,2025-03-11,1000.00
CAPITOL HILL POLICY GROUP LLC,,Sen. Maria Cantwell,2025-03-10,1000.00
TEAM HALLAHAN LLC,,Maria Cantwell,2025-02-28,500.00
AMERICAN HOTEL & LODGING ASSOCIATION,American Hotel and Lodging Association Political Action Committee HotelPAC,Sen Maria Cantwell,2025-03-24,5000.00
ACCELERATE STRATEGIES,,Senator Maria Cantwell,2025-03-16,500.00
AMERICAN SOCIETY OF ANESTHESIOLOGISTS,American Society of Anesthesiologists Political Action Committee (ASA PAC),Sen. Maria Cantwell,2025-03-06,2500.00
APPLE INC.,,Senator Maria Cantwell,2025-03-07,500.00
HUMANE WORLD ACTION FUND AND AFFILIATES (FORMERLY KNOWN AS HUMANE SOCIETY LEGISLATIVE FUND),Humane World Action Fund PAC,"Mary Gay Scanlon, Jan Schakowsky, Adam Schiff, Melanie Stansbury, Greg Stanton, Dina Titus, Paul Tonko, Nikema Williams, Richard Blumenthal, Cory Booker, Laphonza Butler, Maria Cantwell",2025-04-03,348.00
"JACK FERGUSON ASSOC., INC.",Sullivan Victory,MARIA CANTWELL,2025-03-10,500.00
AKIN GUMP STRAUSS HAUER & FELD,,Sen. Maria Cantwell,2025-03-09,500.00
PUTALASTRATEGIES,,Senator Maria Cantwell,2025-03-10,500.00
VENABLE LLP,,Senator Maria Cantwell,2025-03-10,1000.00
UNITED FOOD & COMMERCIAL WORKERS INTERNATIONAL UNION,United Food & Commercial Workers Active Ballot Club,"Cantwell, Maria",2025-01-09,-5000.00
SQUIRE PATTON BOGGS,Squire Patton Boggs Political Action Committee,Maria Cantwell,2025-06-11,2500.00
