organization,pacs,honoree,date,amount_usd
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Sheila Cherfilus-McCormick (D),2025-03-17,1000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Sheila Cherfilus-McCormick,2025-06-24,2000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Sheila Cherfilus-McCormick,2025-05-08,2000.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Sheila Cherfilus-McCormick,2025-05-01,500.00
FLORIDA SUGAR CANE LEAGUE,Florida Sugar Cane League PAC,Congresswoman Sheila Cherfilus-McCormick,2025-06-18,1000.00
INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES,IUPAT Political Action Together Political Committee,"Cherfilus-McCormick, Sheila",2025-05-22,1500.00
DAVITA INC.,DaVita Inc. Political Action Committee (DaPAC),Rep. Sheila Cherfilus-McCormick,2025-05-20,1000.00
"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL & TRANSPORTATION WORKERS",Int'l Assoc of Sheet Metal Air Rail &Transportation Workers,Sheila Cherfilus-McCormick,2025-03-06,5000.00
ORACLE CORPORATION,"ORACLE AMERICA, INC. POLITICAL ACTION COMMITTEE (ORACLE PAC)",Rep. Sheila Cherfilus-McCormick,2025-06-04,1500.00
AMERICAN OPTOMETRIC ASSOCIATION,AOA-PAC,Congresswoman Sheila Cherfilus-McCormick,2025-04-01,2500.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Sheila Cherfilus-McCormick,2025-06-24,2500.00
G2G CONSULTING,,Sheila Cherfilus-McCormick,2025-05-06,500.00
NATIONAL ASSOCIATION OF POSTAL SUPERVISORS,National Association of Postal Supervisors PAC,"Cherfilus-McCormick, Sheila",2025-03-03,1000.00
JETBLUE AIRWAYS CORPORATION,"JetBlue Airways Corp. Crewmember Good GovtFund, an SSF",Rep. Sheila Cherfilus-McCormick,2025-02-24,1500.00
"AMERICAN FED OF GOVERNMENT EMPLOYEES, AFL-CIO",,Sheila Cherfilus-McCormick,2025-02-18,1000.00
"FEDERAL STREET STRATEGIES, LLC",,Sheila Cherfilus-McCormick for Congress,2025-06-29,250.00
HUMANE WORLD ACTION FUND AND AFFILIATES (FORMERLY KNOWN AS HUMANE SOCIETY LEGISLATIVE FUND),Humane World Action Fund PAC,"Ami Bera, Lisa Blunt Rochester, Suzanne Bonamici, Nikki Budzinski, Salud Carbajal, Andre Carson, Sean Casten, Kathy Castor, Sheila Cherfilus-McCormick, Judy Chu, Yvette Clarke, Emanuel Cleaver",2025-04-03,348.00
