organization,pacs,honoree,date,amount_usd
DENTONS US LLP,Dentons PAC,Congresswoman Valerie Foushee,2025-05-13,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Valerie Foushee,2025-06-01,2500.00
"NVG, LLC",Asian American Action Fund,Valerie Foushee,2025-06-26,250.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Valerie Foushee,2025-06-27,1000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Valerie Foushee,2025-05-20,1000.00
"BECTON, DICKINSON AND COMPANY",BD PAC,Rep. Valerie Foushee (D),2025-06-23,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Valerie Foushee,2025-05-19,1000.00
NORFOLK SOUTHERN CORPORATION,Norfolk Southern Corporation Good Government Fund,Valerie Foushee,2025-02-10,-2000.00
NORFOLK SOUTHERN CORPORATION,Norfolk Southern Corporation Good Government Fund,Valerie Foushee,2025-03-18,1000.00
NORFOLK SOUTHERN CORPORATION,Norfolk Southern Corporation Good Government Fund,Valerie Foushee,2025-05-06,2000.00
WINNING STRATEGIES WASHINGTON,,Rep. Valerie Foushee,2025-05-06,1000.00
ASSOCIATION OF AMERICAN RAILROADS,RAILPAC,Rep. Valerie Foushee,2025-05-27,1000.00
BNSF RAILWAY COMPANY,BNSF Railway Company RAILPAC (BNSF RAILPAC),Valerie Foushee,2025-06-03,2000.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Valerie Foushee,2025-04-30,1000.00
NATIONAL BEER WHOLESALERS ASSOCIATION,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,Rep Valerie Foushee,2025-06-24,1500.00
"AT&T SERVICES, INC. AND ITS AFFILIATES",,Rep. Valerie Foushee,2025-03-26,1000.00
"EMD SERONO, INC.","EMD SERONO, INC. POLITICAL ACTION COMMITTEE",Rep. Valerie Foushee,2025-03-13,1000.00
"AT&T SERVICES, INC. AND ITS AFFILIATES",AT&T Inc. Federal Political Action Committee; AT&T Inc. Ohio Employee Federal Political Action Committee,"Foushee, Valerie",2025-03-27,1000.00
"MERCK & CO, INC.","Merck & Co., Inc., Employees Political Action Committee (Merck PAC)",Congresswoman Valerie Foushee,2025-02-26,2500.00
"DELTA AIR LINES, INC.",Delta Air Lines PAC,Rep. Valerie Foushee,2025-02-27,1000.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Valerie Foushee,2025-06-18,2000.00
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO",Transport Workers Union of America Political Contributions Committee,Valerie Foushee,2025-06-29,1500.00
ELI LILLY AND COMPANY,LillyPAC,Valerie Foushee,2025-03-17,2500.00
NORTHROP GRUMMAN CORPORATION,Employees of Northrop Grumman Corporation PAC; Self,Rep. Valerie Foushee,2025-05-20,1000.00
CSX CORPORATION,CSX Corporation Good Government Fund,Valerie Foushee,2025-05-27,2000.00
BIOGEN,Biogen Political Action Commitee,Valerie Foushee,2025-03-26,1000.00
LABORATORY CORPORATION OF AMERICA HOLDINGS,Laboratory Corporation of America Holdings Political Partici,Hon. Valerie Foushee,2025-03-28,1500.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Valerie Foushee,2025-02-26,2500.00
PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,PhRMA Better Government Committee,"Foushee, Valerie",2025-03-19,1000.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Valerie Foushee,2025-05-07,500.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Valerie Foushee,2025-06-04,1000.00
NUCOR CORPORATION,Nucor Corporation PAC,Valerie Foushee,2025-04-29,1000.00
LOCKHEED MARTIN CORPORATION,Lockheed Martin Employees' Political Action Committee,"Foushee, Valerie",2025-05-14,1000.00
AMERICAN SOCIETY OF ANESTHESIOLOGISTS,American Society of Anesthesiologists Political Action Committee (ASA PAC),Rep. Valerie Foushee,2025-03-06,2000.00
GOOGLE CLIENT SERVICES LLC,Google LLC NetPAC,Rep. Valerie Foushee,2025-03-14,1000.00
GSK (FKA GLAXOSMITHKLINE INC.),GlaxoSmithKline LLC PAC (GSK PAC),Rep. Valerie Foushee,2025-03-31,2500.00
"META PLATFORMS, INC. AND VARIOUS SUBSIDIARIES","Meta Platforms, Inc. PAC",Rep. Valerie Foushee,2025-06-26,1000.00
NELSON MULLINS RILEY & SCARBOROUGH,"Nelson Mullins Riley & Scarborough, LLP Federal Political Co",Congresswoman Valerie Foushee,2025-03-20,1000.00
"CHARTER COMMUNICATIONS, INC.",Charter Communications Inc. Political Action Committee,Rep. Valerie Foushee,2025-06-20,1000.00
"INT'L ASS'N OF SHEET METAL, AIR, RAIL & TRANSP. WORKERS, TRANSP. DIV.",,"Foushee, Valerie",2025-01-16,1000.00
"INT'L ASS'N OF SHEET METAL, AIR, RAIL & TRANSP. WORKERS, TRANSP. DIV.",,"Foushee, Valerie",2025-03-20,1000.00
"FEDERAL STREET STRATEGIES, LLC",,Valerie Foushee for Congress,2025-03-31,500.00
PROFESSIONAL AVIATION SAFETY SPECIALISTS,,Valerie Foushee,2025-03-25,1000.00
"BLUE ORIGIN, LLC",Blue Origin LLC Political Action Committee (Blue Origin PAC),Valerie Foushee,2025-05-09,1000.00
HUMANE WORLD ACTION FUND AND AFFILIATES (FORMERLY KNOWN AS HUMANE SOCIETY LEGISLATIVE FUND),Humane World Action Fund PAC,Valerie Foushee,2025-04-18,1000.00
HUMANE WORLD ACTION FUND AND AFFILIATES (FORMERLY KNOWN AS HUMANE SOCIETY LEGISLATIVE FUND),Humane World Action Fund PAC,"Gerry Connolly, Luis Correa, Joe Courtney, Danny Davis, Chris Deluzio, Mark DeSaulnier, Valerie Foushee, Lois Frankel, Maxwell Frost, Robert Garcia, Chuy Garcia, Dan Goldman, Jimmy Gomez",2025-04-03,377.00
KILPATRICK TOWNSEND AND STOCKTON,Foushee for Congress,Valerie Foushee,2025-01-26,1000.00
UNION PACIFIC CORPORATION,Union Pacific Corp. Fund for Effective Government,Valerie Foushee,2025-05-27,2000.00
ALLIED PILOTS ASSOCIATION,ALLIED PILOTS ASSOCIATION POLITICAL ACTION COMMITTEE,Rep Valerie Foushee,2025-03-19,5000.00
AMALGAMATED TRANSIT UNION,Amalgamated Transit Union - COPE,Valerie Foushee,2025-03-31,2500.00
NOVARTIS,Novartis Corporation Political Action Committee,Valerie Foushee,2025-03-28,1000.00
