organization,pacs,honoree,date,amount_usd
PLUMBING-HEATING-COOLING CONTRACTORS--NATIONAL ASSOCIATION,NTL ASN OF PLUMBING-HEATING-COOLING CONTRACTORS AKA PHCC PAC,Rep. Cliff Bentz (R-OR),2025-06-30,500.00
NATIONAL MILK PRODUCERS FEDERATION,,Rep. Cliff Bentz,2025-06-02,500.00
"K&L GATES, LLP",,Rep. Cliff Bentz,2025-05-16,1000.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Bentz, Cliff",2025-03-26,1000.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Cliff Bentz,2025-05-20,1000.00
"K&L GATES, LLP",K&L Gates PAC,Congressman Cliff Bentz,2025-05-06,2000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Bentz, Cliff",2025-03-13,2000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Bentz, Cliff",2025-02-13,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Bentz, Cliff",2025-05-01,1000.00
OGR,,The Honorable Cliff Bentz,2025-05-07,500.00
"TOM ALBERT CONSULTING, LLC",,Cong. Cliff Bentz,2025-03-04,500.00
AMERICAN AMBULANCE ASSOCIATION,American Ambulance Association Federal PAC,Cliff Bentz,2025-03-10,1000.00
AMERICAN PUBLIC POWER ASSOCIATION,APPA PUBLIC OWNERSHIP OF ELECTRIC RESOURCES PAC,Rep. Cliff Bentz,2025-06-25,1000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Rep. Cliff Bentz,2025-05-15,1000.00
PARAMOUNT GLOBAL,Paramount Global PAC,Rep. Cliff Bentz,2025-06-26,1000.00
"MEHLMAN CONSULTING, INC.",,Cliff Bentz,2025-05-31,500.00
