organization,pacs,honoree,date,amount_usd
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Lankford, James",2025-05-14,2500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Sen. James Lankford,2025-02-19,5000.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Sen. James Lankford,2025-03-27,2500.00
THE O TEAM LLC,,U.S. Senator James Lankford,2025-04-25,500.00
"HALL, RENDER, KILLIAN, HEATH & LYMAN, P.C.",Hall Render Killian Heath Lyman Emp. PAC,Senator James Lankford,2025-02-19,5000.00
"MARSHALL & POPP, LLC",,U.S. Senator James Lankford,2025-06-05,1000.00
"SMITH & NEPHEW, INC.","Smith & Nephew, Inc. PAC (S+N PAC)","Lankford, James Paul",2025-02-11,5000.00
NATIONAL CONFECTIONERS ASSOCIATION,National Confectioners Association of the United States Inc Political Action Committee Candy PAC,Sen James Lankford,2025-06-27,1000.00
PFIZER INC.,Pfizer Inc. PAC,Sen. James Lankford,2025-06-23,2500.00
"DIRECT SUPPLY, INC.",Direct Supply Inc Partners PAC DSI Partners PAC,Rep James P Lankford,2025-04-28,2500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,James Lankford,2025-04-24,1000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Sen. James Lankford,2025-03-12,2500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Sen. James Lankford,2025-06-25,1000.00
MR. DOYCE BOESCH,,Families for James Lankford,2025-03-26,500.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Lankford, James",2025-06-24,5000.00
FIERCE GOVERNMENT RELATIONS,,US Senator James Lankford,2025-06-24,1000.00
"THE NICKLES GROUP, LLC",,U.S. Senator James Lankford,2025-05-22,1000.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Sen. James Lankford,2025-04-14,2500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Lankford, James",2025-05-08,5000.00
"HEALTH CARE SERVICE CORPORATION, A MUTUAL LEGAL RESERVE COMPANY (HCSC)",Health Care Service Corporation Employees Political Action Committee,Sen James Lankford,2025-03-04,1000.00
CONSTITUTION PARTNERS,,Senator James Lankford,2025-04-29,517.37
CONSTITUTION PARTNERS,,Senator James Lankford,2025-02-27,3000.00
CONSTITUTION PARTNERS,,Senator James Lankford,2025-02-27,2500.00
FMR LLC,FMR LLC Political Action Committee - Federal (Fidelity PAC),Sen. James Lankford,2025-06-04,5000.00
BRIGHTSPRING HEALTH SERVICES,BrightSpring LEGACY Fund,Senator Jim Lankford,2025-03-11,2500.00
"THEGROUP DC, LLC",,Sen. James Lankford,2025-03-25,2000.00
LUNDBECK LLC,Lundbeck LLC Employee Political Action Committee,James Lankford,2025-06-11,1500.00
"INTERNATIONAL MOTORS, LLC (FORMERLY NAVISTAR, INC.)",INTERNATIONAL MOTORS LLC GOOD GOVERNMENT COMMITTEE,Sen James Lankford,2025-03-10,2500.00
