organization,pacs,honoree,date,amount_usd
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Husted, Jon",2025-05-14,2500.00
"K&L GATES, LLP",K&L Gates PAC,Senator Jon Husted,2025-06-10,1500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,John Husted,2025-06-27,2900.00
S-3 GROUP,,Sen. Jon Husted,2025-06-17,1500.00
OGR,,The Honorable Jon Husted,2025-06-27,1000.00
AKIN GUMP STRAUSS HAUER & FELD,,Sen. Jon Husted,2025-04-17,2500.00
HB STRATEGIES,,Sen. Husted,2025-03-24,1000.00
"BUNGE NORTH AMERICA, INC",BUNGE NORTH AMERICA INC POLITICAL ACTION COMMITTEE,Sen. Jon Husted,2025-03-25,1000.00
"MARSHALL & POPP, LLC",,U.S. Senator Jon Husted,2025-03-25,3500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",DSCC,Jon Husted,2025-06-25,1000.00
NATIONAL CONFECTIONERS ASSOCIATION,National Confectioners Association of the United States Inc Political Action Committee Candy PAC,Sen Jon A Husted,2025-06-14,2500.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Jon Husted,2025-04-09,1000.00
"NAVIGATORS GLOBAL LLC (FORMERLY DC NAVIGATORS, LLC)",,Jon Husted,2025-06-26,1500.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Sen Jon A Husted,2025-03-25,1500.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Sen Jon A Husted,2025-05-13,1500.00
STERIS CORPORATION,STERIS Employee PAC,Sen. Jon Husted,2025-03-19,5000.00
STERIS CORPORATION,STERIS Employee PAC,Sen. Jon Husted,2025-04-23,5000.00
"THE OB-C GROUP, LLC",,Jon Husted,2025-03-25,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Jon Husted,2025-06-27,500.00
