organization,pacs,honoree,date,amount_usd
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Palmer, Gary",2025-03-20,1500.00
"MEHLMAN CONSULTING, INC.",,Gary Palmer,2025-03-31,500.00
AMERICAN SOCIETY FOR RADIATION ONCOLOGY,American Society For Radiation Oncology PAC,Rep. Gary Palmer,2025-04-08,1500.00
NATIONAL CONFECTIONERS ASSOCIATION,National Confectioners Association of the United States Inc Political Action Committee Candy PAC,Rep Gary Palmer,2025-06-14,1000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Gary Palmer,2025-06-27,1500.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Rep Gary Palmer,2025-06-25,1000.00
"IHEARTMEDIA, INC.","iHeartMedia, Inc. PAC",Gary Palmer,2025-06-24,1500.00
NATIONAL PROPANE GAS ASSOCIATION,National Propane Gas Association PAC,Rep. Gary Palmer,2025-03-17,1000.00
RYAN COSTELLO STRATEGIES,,Congressman Gary Palmer,2025-04-29,500.00
RYAN COSTELLO STRATEGIES,Sheeder Leadership PAC,Congressman Gary Palmer,2025-04-29,500.00
ASSOCIATED GENERAL CONTRACTORS OF AMERICA,Associated General Contractors of America Political Action C,"Palmer, Gary",2025-06-23,1500.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)",Rep. Gary Palmer,2025-03-26,2500.00
"BL PARTNERS GROUP, LLC",,Palmer for Congress,2025-05-19,500.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Gary Palmer,2025-03-25,1000.00
CONOCOPHILLIPS,ConocoPhillips SPIRIT PAC,Rep. Gary Palmer,2025-03-19,1000.00
SOUTHEASTERN LUMBER MANUFACTURERS ASSOCIATION,,Representative Gary Palmer,2025-03-31,2500.00
FARRAGUT PARTNERS LLP,,Gary Palmer,2025-03-25,500.00
FARRAGUT PARTNERS LLP,,Gary Palmer,2025-05-21,500.00
NATIONAL COMMUNITY PHARMACISTS ASSOCIATION,National Community Pharmacists Association - PAC,Rep. Gary Palmer,2025-06-25,1500.00
AFLAC INCORPORATED,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),Rep. Gary Palmer,2025-04-22,2500.00
"TYSON FOODS, INC",Tyson Foods Inc Political Action Committee (TYPAC),Gary Palmer,2025-06-29,1500.00
REGIONS FINANCIAL CORP,Regions Financial Corporation Political Action Committee,Rep Gary Palmer,2025-06-03,5000.00
WEYERHAEUSER COMPANY,Weyerhaeuser Company Political Action Committee,Rep Gary Palmer,2025-03-20,2500.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Gary Palmer,2025-04-30,1500.00
"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",,GARY PALMER,2025-06-30,500.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Gary Palmer,2025-06-18,2500.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Gary Palmer,2025-03-31,1000.00
"POLARIS GOVERNMENT RELATIONS, LLC",,Gary Palmer,2025-06-30,1000.00
"MCKINNON GROUP, LLC, FORMERLY DOING BUSINESS AS RR&G, LLC",,Congressman Gary Palmer (R-AL),2025-04-29,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Gary Palmer,2025-02-27,1500.00
"MCKINNON GROUP, LLC, FORMERLY DOING BUSINESS AS RR&G, LLC",,Palmer for Congress,2025-04-29,1000.00
PROFESSIONAL COMPOUNDING CENTERS OF AMERICA,PROFESSIONAL COMPOUNDING CENTERS OF AMERICA PAC,"Palmer, Gary",2025-05-01,2000.00
