organization,pacs,honoree,date,amount_usd
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Rep. Ashley Hinson,2025-06-12,1000.00
CROWELL & MORING LLP,Crowell & Moring LLP Political Action Committee (C&M PAC),Rep. Ashley Hinson,2025-06-11,1000.00
AKIN GUMP STRAUSS HAUER & FELD,,Rep. Ashley Hinson,2025-03-10,3500.00
NATIONAL RETAIL FEDERATION,,The Honorable Ashley Hinson,2025-01-20,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Ashley Hinson,2025-03-24,500.00
FIERCE GOVERNMENT RELATIONS,,Rep Ashley Hinson,2025-03-28,500.00
FIERCE GOVERNMENT RELATIONS,,Rep Ashley Hinson,2025-06-30,2500.00
ALLIANT ENERGY CORPORATION,ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM,Representative Ashley Hinson,2025-05-07,5000.00
NATIONAL TELECOMMUNICATIONS COOPERATIVE ASSOCIATION,NTCA Rural Broadband PAC,"Hinson, Ashley",2025-03-19,5000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Ashley Hinson,2025-02-10,5000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Ashley Hinson Arenholz,2025-06-02,2500.00
"FRANKLIN SQUARE GROUP, LLC",,Rep. Ashley Hinson (R-IA),2025-06-27,500.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Representative Ashley Hinson,2025-06-24,5000.00
"THE CAPITAL GROUP COMPANIES, INC. AND ITS AFFILIATES",The Capital Group Companies Inc Political Action Committee,Rep Ashley Hinson,2025-05-29,5000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Ashley Hinson,2025-03-12,1000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Ashley Hinson,2025-06-24,1000.00
