organization,pacs,honoree,date,amount_usd
THORSEN FRENCH ADVOCACY LLC,,U.S. Representative Emily Randall,2025-02-25,1000.00
SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC.,SUN LIFE FINANCIAL (U.S.) SERVICES COMPANY INC PAC SUN LIFE,Congressman Randall Feenstra,2025-01-28,2500.00
"BUNGE NORTH AMERICA, INC",BUNGE NORTH AMERICA INC POLITICAL ACTION COMMITTEE,Rep. Randall Feenstra,2025-03-25,5000.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Rep Randall Feenstra,2025-02-25,1000.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Randall Feenstra,2025-06-23,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Emily Randall,2025-03-01,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Emily Randall,2025-06-01,2500.00
PFIZER INC.,Pfizer Inc. PAC,Rep. Emily Randall,2025-03-24,1000.00
"DIRECT SUPPLY, INC.",Direct Supply Inc Partners PAC DSI Partners PAC,Randall Feenstra,2025-06-30,30000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Emily Randall,2025-06-27,1000.00
HUMAN RIGHTS CAMPAIGN,Human Rights Campaign PAC,Emily Randall for Congress,2025-06-12,2500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"R Torres, M Takano, B Balint, J Johnson, D Wasserman Schultz, E Randall, L Fletcher, M Waters, M Quigley, R Neal, R Garcia, S McBride, S Peters, T Leger Fernandez, Z Lofgren",2025-02-05,5000.00
"COINBASE, INC.",,Emily Randall,2025-03-04,1000.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Emily Randall,2025-04-25,50.00
"D&P CREATIVE STRATEGIES, LLC",PODER PAC,Rep. Emily Randall,2025-03-06,1000.00
"D&P CREATIVE STRATEGIES, LLC",PODER PAC,Rep. Emily Randall,2025-03-17,500.00
"D&P CREATIVE STRATEGIES, LLC",,Rep. Emily Randall,2025-03-06,1000.00
"D&P CREATIVE STRATEGIES, LLC",,Rep. Emily Randall,2025-03-17,500.00
"NVG, LLC",Equality PAC; Liftoff PAC; Moderate Democrats PAC,U.S. Rep. Emily Randall,2025-03-31,250.00
OFFICE OF THE COMMISSIONER OF BASEBALL,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL PAC,The Hon. Randall Feenstra,2025-03-11,2500.00
"NIKE, INC","Nike, Inc. PAC",Rep. Emily Randall,2025-03-25,2500.00
VISTRA CORPORATE SERVICES COMPANY (FKA VISTRA CORP.),Vistra Employee Political Action Committee of Vistra Corp,Rep Randall Feenstra,2025-02-13,2500.00
FLORIDA SUGAR CANE LEAGUE,Florida Sugar Cane League PAC,Congresswoman Emily Randall,2025-04-15,1000.00
NATIONAL COTTON COUNCIL,National Cotton Council Committee for the Advancement of Cotton,US Representative Randall Feenstra,2025-03-04,2500.00
