organization,pacs,honoree,date,amount_usd
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Jared Moskowitz,2025-05-20,1000.00
COVINGTON & BURLING LLP,Covington and Burling LLP PAC,The Honorable Jared Moskowitz,2025-06-10,1000.00
"BACARDI NORTH AMERICA (FORMERLY BACARDI USA, INC)","Bacardi USA, Inc. Political Action Committee",Jared Moskowitz,2025-06-24,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Jared Moskowitz,2025-06-01,2500.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Jared Moskowitz,2025-04-29,5000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Jared Moskowitz,2025-06-27,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Jared Moskowitz (D),2025-03-17,3500.00
"VILLAGE PRACTICE MANAGEMENT COMPANY HOLDINGS, LLC",VillageMD PAC,U.S. Representative Jared Moskowitz,2025-01-21,1000.00
THE GOODYEAR TIRE & RUBBER COMPANY,Goodyear Good Government Fund,Representative Jared Moskowitz,2025-06-17,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Jared Moskowitz,2025-05-27,1000.00
EDISON ELECTRIC INSTITUTE,PowerPAC of the Edison Electric Institute,Rep. Jared Moskowitz,2025-06-30,5000.00
"THE CORMAC GROUP, LLC",,Congressman Jared Moskowitz,2025-06-24,500.00
HOGAN LOVELLS US LLP,Hogan Lovells Political Action Commitee,Rep. Jared Moskowitz (D-FL),2025-02-10,1000.00
"NIKE, INC","Nike, Inc. PAC",Rep. Jared Moskowitz,2025-06-21,4000.00
"NIKE, INC","Nike, Inc. PAC",Rep. Jared Moskowitz,2025-03-25,1000.00
"MOLINA HEALTHCARE, INC.",Molina PAC,Jared Moskowitz,2025-05-12,1000.00
HOGAN LOVELLS US LLP,Hogan Lovells Political Committee,Rep. Jared Moskowitz (D-FL),2025-02-10,1000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Jared Moskowitz,2025-03-19,1000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Jared Moskowitz,2025-04-07,4000.00
