organization,pacs,honoree,date,amount_usd
AMERICAN CHIROPRACTIC ASSOCIATION,American Chiropractic Association PAC,Rep. Buddy Carter,2025-03-25,3000.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Carter, Troy",2025-05-10,2500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Buddy Carter,2025-03-11,2500.00
DENTONS US LLP,Dentons PAC,Congressman Buddy Carter,2025-03-25,1000.00
DENTONS US LLP,Dentons PAC,Congressman Troy Carter,2025-04-16,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Carter, John",2025-03-04,1500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Carter, Troy",2025-02-13,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Carter, Buddy",2025-02-11,5000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Carter, Troy",2025-05-29,1000.00
"DS2 GROUP, LLC",,Buddy Carter,2025-06-30,500.00
ALLIANCE FOR PHYSICAL THERAPY QUALITY AND INNOVATION,,Rep. Buddy Carter,2025-04-03,15000.00
ASSOCIATION FOR CLINICAL ONCOLOGY,ASCO Association Political Action Committee,Rep. Buddy Carter,2025-03-12,1000.00
"GOODLATTE GROUP, LLC F.K.A. ROBERT GOODLATTE",,Rep. Buddy Carter,2025-05-08,1000.00
POLSINELLI PC,Polsinelli PAC,Buddy Carter,2025-03-04,2500.00
POLSINELLI PC,Polsinelli PAC,Buddy Carter,2025-06-09,2500.00
BOEING COMPANY,,Buddy Carter,2025-02-25,1000.00
OGR,,The Honorable Buddy Carter,2025-04-28,1000.00
OGR,,The Honorable John Carter,2025-05-06,1000.00
AMERICAN AMBULANCE ASSOCIATION,American Ambulance Association Federal PAC,Buddy Carter,2025-03-10,1000.00
"ADVANCED POLICY CONSULTING, LLC",,Rep. Buddy Carter,2025-06-30,500.00
"BUNGE NORTH AMERICA, INC",BUNGE NORTH AMERICA INC POLITICAL ACTION COMMITTEE,Rep. Troy A. Carter Sr.,2025-06-25,5000.00
"HALL, RENDER, KILLIAN, HEATH & LYMAN, P.C.",Hall Render Killian Heath Lyman Emp. PAC,Representative Buddy Carter,2025-02-26,5000.00
"HALL, RENDER, KILLIAN, HEATH & LYMAN, P.C.",Hall Render Killian Heath Lyman Emp. PAC,Representative Buddy Carter,2025-02-24,5000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Rep. Troy Carter Sr.,2025-06-17,1000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Rep. Buddy Carter,2025-05-15,1000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Rep. Troy Carter Sr.,2025-05-15,1000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Rep. Troy Carter Sr.,2025-04-24,-2000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Rep. Troy Carter Sr.,2025-04-11,2000.00
THE MCMANUS GROUP,,Rep. Buddy Carter (R-GA),2025-04-04,2500.00
PARAMOUNT GLOBAL,Paramount Global PAC,Rep. Troy Carter,2025-03-28,2500.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Rep Troy Carter,2025-03-27,1000.00
FIERCE GOVERNMENT RELATIONS,,Rep Buddy Carter,2025-05-08,1000.00
AKIN GUMP STRAUSS HAUER & FELD,,Troy Carter,2025-05-10,1000.00
AMERICAN SOCIETY FOR RADIATION ONCOLOGY,American Society For Radiation Oncology PAC,Rep. Buddy Carter,2025-03-25,1000.00
