organization,pacs,honoree,date,amount_usd
WINNING STRATEGIES WASHINGTON,,Craig Goldman,2025-04-28,2500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Dan Goldman,2025-02-19,1000.00
DENTONS US LLP,Dentons PAC,Congressman Craig Goldman,2025-03-25,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Goldman, Craig",2025-04-15,1000.00
CHAMBER OF COMMERCE OF THE U.S.A.,,Rep. Craig Goldman,2025-03-25,500.00
POLSINELLI PC,Polsinelli PAC,Craig Goldman,2025-03-04,1500.00
OGR,,The Honorable Craig Goldman,2025-03-10,500.00
OGR,,The Honorable Craig Goldman,2025-04-30,1000.00
"SMITH & NEPHEW, INC.","Smith & Nephew, Inc. PAC (S+N PAC)","Goldman, Craig",2025-04-30,1000.00
PILLSBURY WINTHROP SHAW PITTMAN LLP,,Craig Goldman,2025-03-25,500.00
NATIONAL TELECOMMUNICATIONS COOPERATIVE ASSOCIATION,NTCA Rural Broadband PAC,"Goldman, Craig",2025-06-18,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Dan Goldman,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Dan Goldman,2025-06-01,2500.00
SALT POINT STRATEGIES,,U.S. Representative Daniel Goldman,2025-05-13,500.00
SALT POINT STRATEGIES,,U.S. Representative Dan Goldman,2025-06-23,500.00
DYKEMA GOSSETT PLLC,Dykema Gossett Federal PAC,Representative Craig Goldman,2025-03-28,1500.00
INVARIANT LLC,,Rep. Dan Goldman,2025-02-26,250.00
