organization,pacs,honoree,date,amount_usd
MARLA GROSSMAN LLC,,U.S. Representative Becca Balint,2025-03-31,500.00
THORSEN FRENCH ADVOCACY LLC,,U.S. Representative Becca Balint,2025-02-04,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Becca Balint,2025-06-01,2500.00
AMERICAN SUGARBEET GROWERS ASSOCIATION,,Congresswoman Becca Balint,2025-05-06,1000.00
HUMAN RIGHTS CAMPAIGN,Human Rights Campaign PAC,Becca Balint for Vermont,2025-06-12,2500.00
"KEEFE SINGISER PARTNERS, FKA KEEFE STRATEGIES LLC",,Becca Balint,2025-02-02,500.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"R Torres, M Takano, B Balint, J Johnson, D Wasserman Schultz, E Randall, L Fletcher, M Waters, M Quigley, R Neal, R Garcia, S McBride, S Peters, T Leger Fernandez, Z Lofgren",2025-02-05,5000.00
"COINBASE, INC.",,Becca Balint,2025-02-12,1000.00
"D&P CREATIVE STRATEGIES, LLC",,Rep. Becca Balint,2025-02-15,1000.00
"NVG, LLC",Equality PAC; Liftoff PAC; Moderate Democrats PAC,U.S. Rep. Becca Balint,2025-06-03,500.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Becca Balint,2025-03-28,500.00
"NIKE, INC","Nike, Inc. PAC",Rep. Rebecca Balint,2025-03-24,5000.00
FLORIDA SUGAR CANE LEAGUE,Florida Sugar Cane League PAC,Congresswoman Becca Balint,2025-06-18,1000.00
LABORERS' INTERNATIONAL UNION OF NORTH AMERICA,Laborers International Union of North America (LIUNA PAC),"Balint, Rebecca Becca",2025-04-24,2500.00
"NVG, LLC",,Becca Balint for Vermont,2025-05-19,1000.00
INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES,IUPAT Political Action Together Political Committee,"Balint, Becca",2025-05-22,1000.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Becca Balint,2025-02-07,1500.00
NATIONAL ASSOCIATION OF CONVENIENCE STORES,National Association of Convenience Stores PAC,Rep. Becca Balint (D),2025-03-19,5000.00
AMERICAN FEDERATION OF TEACHERS,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION (AFTCOPE)",Representative Rebecca Balint,2025-06-03,2500.00
"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL & TRANSPORTATION WORKERS",Int'l Assoc of Sheet Metal Air Rail &Transportation Workers,Becca Balint,2025-05-13,5000.00
INTEL CORPORATION,Intel Corporation Political Action Committee,Rebecca Balint,2025-05-28,1000.00
INTEL CORPORATION,Intel Corporation Political Action Committee,Rebecca Balint,2025-05-28,-1500.00
MARLA GROSSMAN LLC,,U.S. Representative Becca Balint,2025-06-24,500.00
NATIONAL EDUCATION ASSOCIATION,NEA Fund for Children and Public Education,Rebecca Balint,2025-05-13,2000.00
"BROADCAST MUSIC, INC.",BMI Political Action Committee (BMI PAC),Becca Balint,2025-06-25,2000.00
MONUMENT ADVOCACY,,Becca Balint,2025-02-05,3300.00
"INT'L. ASSOCIATION OF BRIDGE, STRUCTURAL, ORNAMENTAL & REINFORCING IRON WORKERS",Iron Workers Political Action League; Ironworkers Political Education Fund,Rep. Becca Balint,2025-04-14,2500.00
AMERICAN BEVERAGE LICENSEES,American Beverage Licensees Political Action Committee,Rep. Becca Balint,2025-03-26,1000.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Becca Balint,2025-06-18,1500.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Becca Balint,2025-06-18,1000.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Becca Balint,2025-02-27,2500.00
AMERICAN ASSOCIATION FOR JUSTICE,American Association for Justice Political Action Committee,Rep. Becca Balint,2025-02-25,1000.00
NATIONAL GROCERS ASSOCIATION,National Grocers Association Grocers PAC,Becca Balint,2025-03-24,1000.00
UNIVERSAL MUSIC GROUP,Universal Music Group Employee Action Fund,Becca Balint,2025-06-17,2500.00
INVARIANT LLC,,Rep. Balint,2025-03-30,1000.00
INTERNATIONAL ALLIANCE OF THEATRICAL STAGE EMPLOYEES,Int Alliance of Theatrical Stage Emp Federal Speech PAC; PAC of the Int Alliance of Theatrical Stage Employees,Congresswoman Rebecca Balint,2025-06-26,1000.00
FOOD MARKETPLACE INC.,Food Marketplace Inc. Political Action Committee FMI FoodPAC,Rep. Becca Balint (D),2025-03-12,1000.00
GOOGLE CLIENT SERVICES LLC,Google LLC NetPAC,Rep. Becca Balint,2025-05-30,1000.00
"AMGEN, INC.",Amgen PAC,"Rep. Ritchie Torres (Co-Chair), Rep. Mark Takano (Co-Chair), Rep. Becca Balint (Vice Chair); Rep. Julie Johnson (Vice Chair) and members of the Congressional Equality Caucus",2025-01-27,5000.00
NATIONAL ASSOCIATION OF BROADCASTERS,National Association of Broadcasters Political Action Committee NABPAC,Rep Becca Balint,2025-03-26,1000.00
NATIONAL ASSOCIATION OF BROADCASTERS,National Association of Broadcasters Political Action Committee NABPAC,Rep Becca Balint,2025-06-25,1000.00
"META PLATFORMS, INC. AND VARIOUS SUBSIDIARIES",,Becca Balint,2025-04-29,3500.00
"APPLIED RESEARCH ASSOCIATES, INC.",APPLIED RESEARCH ASSOCIATES INC POLITICAL ACTION COMMITTEE ARAPAC,Rep Becca Balint,2025-04-25,2500.00
SONY MUSIC ENTERTAINMENT (FORMERLY KNOWN AS SONY BMG MUSIC ENTERTAINMENT),Sony Music Entertainment Employee Action Fund,Congressman Becca Balint (D-VT),2025-02-28,1000.00
"BARNES & THORNBURG, LLP",Barnes & Thornburg Political Action Committee,"Rebecca ""Becca"" Balint",2025-06-13,1000.00
VISA INC.,Visa Inc Political Action Committee,Rep Becca Balint,2025-06-30,1000.00
"NVG, LLC",,Cong. Becca Balint,2025-02-12,1000.00
"CHARTER COMMUNICATIONS, INC.",Charter Communications Inc. Political Action Committee,Rep. Becca Balint,2025-03-21,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Becca Balint,2025-03-28,500.00
INFORMATION TECHNOLOGY INDUSTRY COUNCIL,,Rep. Becca Balint,2025-03-12,1000.00
HUMANE WORLD ACTION FUND AND AFFILIATES (FORMERLY KNOWN AS HUMANE SOCIETY LEGISLATIVE FUND),Humane World Action Fund PAC,"Richard Durbin, Jeff Merkley, Patty Murray, Gary Peters, Jeanne Shaheen, Chris Van Hollen, Mark Warner, Sheldon Whitehouse, Colin Allred, Gabe Arno, Jake Auchincloss, Becca Balint, Nanette Barragan",2025-04-03,377.00
TIBER CREEK GROUP,,Rep. Becca Balint,2025-03-31,500.00
CORDONE CONSULTING LLC,,Becca Balint for U.S. congress,2025-03-11,500.00
CORDONE CONSULTING LLC,,Becca Balint for U.S. Congress,2025-03-11,500.00
AMERICAN ASSOCIATION OF NURSE ANESTHETISTS,CRNA-PAC,Rep. Becca Balint (D),2025-06-09,1000.00
AMERICAN CRYSTAL SUGAR COMPANY,American Crystal Sugar Company PAC,Becca Balint For Vermont,2025-04-08,5000.00
AMALGAMATED TRANSIT UNION,Amalgamated Transit Union - COPE,Rebecca Balint,2025-05-15,2500.00
J STREET,J Street PAC,Becca Balint,2025-06-26,200.00
