organization,pacs,honoree,date,amount_usd
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Julia Letlow,2025-04-01,1500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Julia Letlow,2025-02-19,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Letlow, Julia",2025-02-13,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,Julia Letlow,2025-06-27,1000.00
ASSOCIATION FOR CLINICAL ONCOLOGY,ASCO Association Political Action Committee,Rep. Julia Letlow,2025-03-12,1000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Rep. Julia Letlow,2025-03-13,1000.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Rep Julia Letlow,2025-04-02,1000.00
MONUMENT ADVOCACY,,Rep. Julia Letlow,2025-06-20,1000.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Julia Letlow,2025-06-23,1000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Julia Letlow,2025-06-27,2000.00
"THE PICARD GROUP, LLC",,Congresswoman Letlow,2025-06-10,1500.00
AMERICAN SUGARBEET GROWERS ASSOCIATION,,Congresswoman Julia Letlow,2025-03-20,1000.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Representative Julia Letlow,2025-06-24,2000.00
CENTER FOR SPORTFISHING POLICY,Center for Sportfishing Policy PAC,Julia Letlow,2025-01-22,2500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Julia Letlow,2025-06-10,500.00
SMITH DAVIS ADVISORY & RESEARCH LLC,,Julia Letlow,2025-06-04,500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Julia Letlow,2025-06-24,1000.00
"MELTSNER STRATEGIES, LLC",,The Honorable Julia Letlow,2025-06-06,250.00
NATIONAL CHICKEN COUNCIL,National Chicken Council PAC,Julia Letlow for Congress,2025-02-19,2500.00
NATIONAL CHICKEN COUNCIL,National Chicken Council PAC,Julia Letlow for Congress,2025-04-08,2500.00
NATIONAL CHICKEN COUNCIL,National Chicken Council PAC,Julia Letlow for Congress,2025-05-21,2500.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Rep Julia Letlow,2025-05-31,2500.00
