organization,pacs,honoree,date,amount_usd
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Diana DeGette,2025-03-11,2500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"DeGette, Diana",2025-03-20,1000.00
MEDICAID HEALTH PLANS OF AMERICA,Medicaid Health Plans of America PAC,Rep. Diana DeGette,2025-06-26,1000.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Diana L DeGette,2025-03-24,1000.00
COVINGTON & BURLING LLP,Covington and Burling LLP PAC,The Honorable Diana DeGette,2025-04-08,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Diana DeGette,2025-06-01,2500.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Rep Diana DeGette,2025-05-13,2500.00
PFIZER INC.,Pfizer Inc. PAC,Rep. Diana DeGette,2025-05-30,1500.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Diana DeGette,2025-03-03,1000.00
AMERICAN ACADEMY OF OTOLARYNGOLOGY-HEAD AND NECK SURGERY,ENT PAC,Diana DeGette,2025-03-31,1000.00
COGENT STRATEGIES LLC,,Rep. Diana DeGette,2025-03-25,500.00
EMPIRE CONSULTING GROUP,,Rep. Diana DeGette,2025-01-02,500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Diana DeGette,2025-01-31,2500.00
AMERICAN COLLEGE OF SURGEONS PROFESSIONAL ASSOCIATION,American College of Surgeons Professional Association PAC,Rep. Diana DeGette,2025-03-24,2500.00
"KEEFE SINGISER PARTNERS, FKA KEEFE STRATEGIES LLC",,Diana DeGette,2025-05-20,250.00
AMERICAN GASTROENTEROLOGICAL ASSOCIATION,AGA PAC,Representative Diana DeGette,2025-04-01,1000.00
"CENCORA, INC.","Cencora, Inc. PAC",Rep. Diana DeGette,2025-05-29,2500.00
"AMERICAN COLLEGE OF PHYSICIAN SERVICES, INC.",ACP Services PAC,Diana DeGette,2025-04-16,2500.00
HOLLAND & KNIGHT LLP,EDPAC,Rep. Diana DeGette,2025-01-14,1000.00
"OWENS & MINOR, INC.","Owens & Minor, Inc. Political Action Committee",Diana DeGette,2025-03-14,5000.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Rep. Diana DeGette,2025-05-01,500.00
"GENENTECH, INC",Genentech Inc. Political Action Committee (GenenPAC),Rep. Diana DeGette,2025-05-12,1000.00
"NVG, LLC",Equality PAC; Liftoff PAC; Moderate Democrats PAC,U.S. Rep. Diana DeGette,2025-03-31,250.00
"NVG, LLC",,Representative Diana Degette,2025-03-10,500.00
"TAKEDA PHARMACEUTICALS AMERICA, INC.",TAKEDA PHARMACEUTICALS AMERICA INC. PAC (C00441733),Diana DeGette CO-1 US House,2025-06-05,2500.00
SOCIETY FOR VASCULAR SURGERY,SVS PAC,Rep. Diana DeGette (D-CO-1),2025-05-21,1000.00
PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION,Pharmaceutical Care Management Association Political Action Committee (PCMA PAC),Diana DeGette,2025-05-06,500.00
NATIONAL COMMUNITY PHARMACISTS ASSOCIATION,National Community Pharmacists Association - PAC,Rep. Diana DeGette,2025-02-27,1500.00
