organization,pacs,honoree,date,amount_usd
NATIONAL MILK PRODUCERS FEDERATION,,Sen. Mike Rounds,2025-06-25,1500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Sen. Mike Rounds,2025-02-19,1500.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Sen. Mike Rounds,2025-03-03,4250.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Rounds, Michael",2025-03-04,1500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,Mike Rounds,2025-06-27,1000.00
INVARIANT LLC,,Senator Mike Rounds,2025-06-16,1000.00
"ADVANCED POLICY CONSULTING, LLC",,Sen. Mike Rounds,2025-03-29,500.00
PENN AVENUE PARTNERS,,U.S. Senator Mike Rounds,2025-06-18,2000.00
COVINGTON & BURLING LLP,Covington and Burling LLP PAC,"The Honorable Joni Ernst, Lindsey Graham, Pete Ricketts, Mike Rounds, Dan Sullivan, Thom Tillis",2025-06-10,9000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Mike Rounds,2025-03-25,5000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Mike Rounds,2025-06-17,5000.00
FINANCIAL SERVICES FORUM,Financial Services Forum PAC,Mike Rounds,2025-03-27,1000.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Senator Mike Rounds,2025-03-25,2500.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Senator Mike Rounds,2025-06-24,2500.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Sen Mike Rounds,2025-05-22,5000.00
"THE CAPITAL GROUP COMPANIES, INC. AND ITS AFFILIATES",The Capital Group Companies Inc Political Action Committee,Sen Mike Rounds,2025-05-29,2000.00
"THE TRAVELERS COS., INC. AND SUBSIDIARIES","The Travelers Companies, Inc. Political Action Committee (T-PAC)",Mike Rounds,2025-03-17,5000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Sen. Mike Rounds,2025-06-16,2000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Sen. Mike Rounds,2025-03-12,1500.00
ASSOCIATED GENERAL CONTRACTORS OF AMERICA,Associated General Contractors of America Political Action C,"Rounds, Mike",2025-03-21,2500.00
MR. DOYCE BOESCH,,Rounds for Sente,2025-03-18,500.00
MR. DOYCE BOESCH,,Rounds for Senate,2025-05-29,500.00
MR. DOYCE BOESCH,,Rounds for Senate,2025-03-18,500.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. Mike Rounds (R),2025-03-17,2500.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. Mike Rounds (R),2025-04-15,2500.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. Mike Rounds (R),2025-05-19,1000.00
SHIFT5,Shift5 Political Action Committee,Sen. Mike Rounds,2025-03-12,3300.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Rounds, Mike",2025-02-24,5000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Rounds, Mike",2025-04-08,5000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"Rounds, Mike",2025-03-25,2500.00
BRIAN GLACKIN & ASSOCIATES LLC,,Mike Rounds Leadership PAC,2025-02-12,3000.00
STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,State Farm Mutual Automobile Insurance Company Federal Political Action Committee (State Farm Federal PAC),Sen. Mike Rounds,2025-03-03,1000.00
"THE TRAVELERS COS., INC. AND SUBSIDIARIES",,Mike Rounds for Senate,2025-03-12,2500.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Mike Rounds,2025-05-19,2500.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Mike Rounds,2025-05-20,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Mike Rounds,2025-06-23,1500.00
MORGAN STANLEY & CO. LLC,Morgan Stanley Political Action Committee,Sen. Mike Rounds,2025-04-16,2500.00
"TENABLE, INC.",Tenable Inc. Political Action Committee (Tenable PAC),Mike Rounds,2025-04-10,1000.00
"THE NICKLES GROUP, LLC",,Sen. Mike Rounds,2025-06-10,3500.00
FMR LLC,FMR LLC Political Action Committee - Federal (Fidelity PAC),Sen. Mike Rounds,2025-05-21,2500.00
FMR LLC,FMR LLC Political Action Committee - Federal (Fidelity PAC),Sen. Mike Rounds,2025-03-25,2500.00
OFFICE OF THE COMMISSIONER OF BASEBALL,OFFICE OF THE COMMISSIONER OF MAJOR LEAGUE BASEBALL PAC,Sen. Mike Rounds,2025-06-12,1500.00
AMERICAN RESORT DEVELOPMENT ASSN,AMERICAN RESORT DEVELOPMENT ASSOCIATION RESORT OWNERS COALITION PAC (ARDA-ROC PAC),Sen. Mike Rounds,2025-04-15,5000.00
AMERICAN EXPRESS COMPANY,American Express Company Political Action Committee (AXPPAC),Mike Rounds,2025-03-20,5000.00
AMERICAN EXPRESS COMPANY,American Express Company Political Action Committee (AXPPAC),Mike Rounds,2025-05-20,1000.00
CONSUMER BANKERS ASSOCIATION,Consumer Bankers Association PAC,Mike Rounds,2025-03-13,5000.00
"TIMOTHY R. RUPLI & ASSOCIATES, INC.",,Senator Mike Rounds,2025-06-30,7000.00
"AMERIPRISE FINANCIAL, INC.",Ameriprise Financial Political Action Committee,Senator Mike Rounds,2025-03-27,2500.00
"BAE SYSTEMS, INC.",BAE Systems Inc. Political Action Committee (BAE SYSTEMS USA PAC),Sen. Mike Rounds,2025-03-11,1500.00
"AEROVIRONMENT, INC.",AEROVIRONMENT INC PAC,Sen Mike Rounds,2025-03-20,5000.00
NATIONAL ROOFING CONTRACTORS ASSOCIATION,National Roofing Contractors Association ROOF PAC,Sen. Mike Rounds,2025-02-12,1500.00
EXPERIAN NORTH AMERICA,EXPERIAN NORTH AMERICA INC POLITICAL ACTION COMMITTEE EXPERIAN PAC,Sen Mike Rounds,2025-03-21,2500.00
SOUTHEASTERN LUMBER MANUFACTURERS ASSOCIATION,,Senator Mike Rounds,2025-01-13,2500.00
MICHAEL BEST STRATEGIES LLC,,Senator Mike Rounds,2025-02-24,500.00
AMERICAN COUNCIL OF LIFE INSURERS,American Council of Life Insurers PAC,"Rounds, Mike",2025-02-25,1000.00
NATIONAL COMMUNITY PHARMACISTS ASSOCIATION,National Community Pharmacists Association - PAC,Sen. Mike Rounds,2025-02-19,1500.00
KPMG LLP,KPMG Partners/Principals and Employees PAC,Sen. Mike Rounds,2025-03-18,1000.00
