organization,pacs,honoree,date,amount_usd
"NASDAQ, INC.","Nasdaq, Inc. PAC",Sen. Cynthia Lummis,2025-06-16,2500.00
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Lummis, Cynthia",2025-06-02,1500.00
"K&L GATES, LLP",K&L Gates PAC,Senator Cynthia Lummis,2026-03-27,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Lummis, Cynthia",2025-03-05,2500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Lummis, Cynthia",2025-03-20,1500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,Cynthia Lummis,2025-06-27,2000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Sen. Cynthia Lummis,2025-03-13,5000.00
"COINBASE, INC.","Coinbase, Inc. Innovation PAC",Sen. Cynthia Lummis,2025-03-25,2500.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Sen Cynthia Marie Lummis,2025-05-06,1500.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Cynthia Lummis,2025-06-03,2500.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Cynthia Lummis,2025-06-30,2500.00
TRANSPORTATION INTERMEDIARIES ASSOCIATION,Transportation Intermediaries Association PAC (TIAPAC),Cynthia Lummis,2025-03-05,2500.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Cynthia Lummis,2025-02-14,2500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Sen. Cynthia Lummis,2025-03-04,1500.00
ASSOCIATED GENERAL CONTRACTORS OF AMERICA,Associated General Contractors of America Political Action C,"Lummis, Cynthia",2025-03-25,1500.00
ACORN CONSULTING,,Sen. Cynthia Lummis,2025-03-31,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. Cynthia Lummis (R),2025-05-19,1500.00
MR. JOHN A. DEVIERNO,,Sen. Cynthia Lummis,2025-06-23,2000.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Sen Cynthia Lummis,2025-05-31,2500.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Lummis, Cynthia",2025-04-08,5000.00
"NATIONAL MULTIFAMILY HOUSING COUNCIL, INC.",National Multifamily Housing Council and Real Estate Technology and Transformation Center PAC,"Lummis, Cynthia",2025-02-24,5000.00
WESTERN ALLIANCE BANCORPORATION,WESTERN ALLIANCE BANCORPORATION POLITICAL ACTION COMMITTEE (WABPAC),Sen. Cynthia Lummis,2025-04-28,2500.00
"KOUNTOUPES DENHAM CARR & REID, LLC",,Senator Cynthia Lummis (R-WY),2025-06-25,1500.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Sen. Cynthia Lummis,2025-03-18,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Cynthia Lummis,2025-06-16,1000.00
AMERICAN ACADEMY OF PHYSICIAN ASSOCIATES,American Academy of Physician Associates PAC,Sen. Cynthia Lummis,2025-06-16,2500.00
INVARIANT LLC,,Senator Cynthia Lummis,2025-03-28,1750.00
NATIONAL FOOTBALL LEAGUE,GridironPAC,Sen Cynthia Lummis,2025-06-09,2500.00
EDISON ELECTRIC INSTITUTE,PowerPAC of the Edison Electric Institute,Sen. Cynthia Lummis,2025-06-30,1000.00
CONOCOPHILLIPS,ConocoPhillips SPIRIT PAC,Sen. Cynthia Lummis,2025-06-16,2500.00
NATIONAL READY MIXED CONCRETE ASSOCIATION,National Ready Mixed Concrete Assn. PAC (CONCRETEPAC),Sen. Cynthia Lummis,2025-03-26,1500.00
AMERICAN EXPRESS COMPANY,American Express Company Political Action Committee (AXPPAC),Cynthia Lummis,2025-02-13,3000.00
"TIMOTHY R. RUPLI & ASSOCIATES, INC.",,Senator Cynthia Lummis,2025-05-12,7000.00
HF SINCLAIR CORPORATION,HF Sinclair Political Action Committee (DINO PAC),Cynthia Lummis,2025-03-20,5000.00
"AMERIPRISE FINANCIAL, INC.",Ameriprise Financial Political Action Committee,Senator Cynthia Lummis,2025-06-24,1500.00
