organization,pacs,honoree,date,amount_usd
PLUMBING-HEATING-COOLING CONTRACTORS--NATIONAL ASSOCIATION,NTL ASN OF PLUMBING-HEATING-COOLING CONTRACTORS AKA PHCC PAC,Guthrie for Congress,2025-03-31,2500.00
RICH FEUER ANDERSON,,U.S. Representative Brett Guthrie,2025-06-23,500.00
MCDERMOTT+ LLC,McDermottPAC,The Honorable Brett Guthrie,2025-06-25,2000.00
CARPENTER STRATEGIC CONSULTING LLC,,The Hon. Brett Guthrie,2025-03-24,500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Brett Guthrie,2025-01-21,2500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Brett Guthrie,2025-04-14,5000.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Brett Guthrie,2025-02-19,2500.00
"K&L GATES, LLP",K&L Gates PAC,Congressman Brett Guthrie,2025-05-22,1500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Brett Guthrie,2025-02-10,500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Brett Guthrie,2025-02-11,500.00
CROWELL & MORING LLP,Crowell & Moring LLP Political Action Committee (C&M PAC),Rep. Brett Guthrie,2025-06-11,5000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Guthrie, Brett",2025-02-13,1500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Guthrie, Brett",2025-02-13,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Guthrie, Brett",2025-03-20,5000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Guthrie, Brett",2025-05-01,2500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Guthrie, Brett",2025-05-01,5000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,Brett Guthrie,2025-06-27,1500.00
"NORTH AMERICAN SUBARU, INC.",ALLIANCE FOR AUTOMOTIVE INNOVATION POLITICAL ACTION COMMITTE,Rep. Brett Guthrie,2025-06-11,500.00
"NORTH AMERICAN SUBARU, INC.",ALLIANCE FOR AUTOMOTIVE INNOVATION POLITICAL ACTION COMMITTE,Rep. Brett Guthrie,2025-06-11,5000.00
NATIONAL ASSOCIATION OF SOCIAL WORKERS,NASW-PACE,Brett Guthrie,2025-02-13,1000.00
ASSOCIATION FOR CLINICAL ONCOLOGY,ASCO Association Political Action Committee,Rep. Brett Guthrie,2025-03-12,2000.00
OGR,,The Honorable Brett Guthrie,2025-02-04,1000.00
AKIN GUMP STRAUSS HAUER & FELD,Brett Guthrie for Congress; Friends of David McCormick; LaHood for Congress; Lisa Murkowski for U.S. Senate; National Republican Senatorial Committee (NRSC); Responsibility & Freedom Work (RFW); Ted Cruz for Senate,Rep. Brett Guthrie,2025-06-09,250.00
THERMO FISHER SCIENTIFIC INC.,THERMO FISHER SCIENTIFIC INC. PAC,REP. BRETT GUTHRIE,2025-03-20,5000.00
"ADVANCED POLICY CONSULTING, LLC",,Rep. Brett Guthrie,2025-03-29,2500.00
AMERICAN PUBLIC POWER ASSOCIATION,APPA PUBLIC OWNERSHIP OF ELECTRIC RESOURCES PAC,Rep. Brett Guthrie,2025-02-07,1500.00
"BUNGE NORTH AMERICA, INC",BUNGE NORTH AMERICA INC POLITICAL ACTION COMMITTEE,Rep. Brett Guthrie,2025-03-04,1500.00
"ZIMMER BIOMET, INC.","Zimmer Biomet Holdings, Inc. PAC",Rep. Brett Guthrie,2025-06-16,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Rep. Brett Guthrie,2025-03-26,250.00
"HALL, RENDER, KILLIAN, HEATH & LYMAN, P.C.",Hall Render Killian Heath Lyman Emp. PAC,Congressman Brett Guthrie,2025-02-12,10000.00
