organization,pacs,honoree,date,amount_usd
JOCELYN HONG & ASSOCIATES,Forever Young,Bill Hagerty,2025-03-03,1000.00
JOCELYN HONG & ASSOCIATES,Fongress PAC; Forever Young,Bill Hagerty,2025-03-03,1000.00
"NASDAQ, INC.","Nasdaq, Inc. PAC",Sen. Bill Hagerty,2025-05-06,1000.00
"NASDAQ, INC.","Nasdaq, Inc. PAC",Sen. Bill Hagerty,2025-06-26,1500.00
"K&L GATES, LLP",K&L Gates PAC,Senator Bill Hagerty,2025-05-07,1500.00
"RAPISCAN SYSTEMS, INC.",OSI SYSTEMS INC PAC OSI PAC,Sen Bill Hagerty,2025-04-02,5000.00
STRATEGIC MARKETING INNOVATIONS,COLE PAC - Tom Cole; Narragansett Bay PAC (Jack Reed),Bill Hagerty,2025-05-27,3500.00
CUBIC CORPORATION,Cubic Corporation Employees Political Action Committee,Sen Bill Hagerty,2025-06-11,5000.00
HARTFORD INSURANCE GROUP (FKA HARTFORD FINANCIAL SERVICES GROUP),The Hartford Insurance Group Inc Federal PAC AKA HARTFORD ADVOCATES FEDERAL FUND; The Hartford Insurance Group Inc PAC AKA THE HARTFORD ADVOCATES FUND,Sen Bill Hagerty,2025-03-13,2500.00
"ERL FEDERAL CONSULTANTS, LLC",,Senator Bill Hagerty,2025-05-19,1200.00
"ERL FEDERAL CONSULTANTS, LLC",,Senator Bill Hagerty,2025-06-10,5800.00
INVARIANT LLC,,Senator Bill Hagerty,2025-03-20,1500.00
AKIN GUMP STRAUSS HAUER & FELD,,Sen. Bill Hagerty,2025-03-09,4300.00
THE O TEAM LLC,,U.S. Senator Bill Hagerty,2025-06-15,2500.00
"MARSHALL & POPP, LLC",,U.S. Senator Bill Hagerty,2025-03-12,1000.00
"SMITH & NEPHEW, INC.","Smith & Nephew, Inc. PAC (S+N PAC)","Hagerty, Bill",2025-05-21,2000.00
THOMAS CAPITOL PARTNERS INC.,,Sen. Bill Hagerty,2025-03-31,500.00
THOMAS CAPITOL PARTNERS INC.,,Sen. Bill Hagerty,2025-06-30,500.00
"COINBASE, INC.","Coinbase, Inc. Innovation PAC",Sen. Bill Hagerty,2025-03-25,2500.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Bill Hagerty,2025-06-02,5000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",William Hagerty,2025-06-02,2500.00
FINANCIAL SERVICES FORUM,Financial Services Forum PAC,Bill Hagerty,2025-06-24,1000.00
PFIZER INC.,Pfizer Inc. PAC,Sen. Bill Hagerty,2025-04-30,2500.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Senator Bill Hagerty,2025-06-24,2500.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Senator Bill Hagerty,2025-03-25,2500.00
BRIDGESTONE AMERICAS INC.,Bridgestone Americas Inc. PAC,Sen. Bill Hagerty,2025-03-04,1000.00
"THE CAPITAL GROUP COMPANIES, INC. AND ITS AFFILIATES",The Capital Group Companies Inc Political Action Committee,Sen Bill Hagerty,2025-03-27,5000.00
MARK BARNES & ASSOCIATES,,Senator Bill Hagerty,2025-02-14,1000.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,"Sen. Bill Hagerty, IV",2025-03-04,2000.00
ACG ANALYTICS,,U.S. Senator Bill Hagerty,2025-03-04,500.00
ACG ANALYTICS,,U.S. Senator Bill Hagerty,2025-06-03,5000.00
TRANS UNION LLC,TRANSUNION POLITICAL ACTION COMMITTEE (TU PAC),Sen. Bill Hagerty,2025-06-11,5000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC","Sen. Bill Hagerty, IV (R)",2025-06-16,500.00
"ICEBREAKER STRATEGIES, LLC",,Bill Hagerty,2025-01-09,5000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Bill Hagerty,2025-02-28,2500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Sen. Bill Hagerty,2025-02-28,5000.00
"KOCH GOVERNMENT AFFAIRS, LLC","Koch, Inc. Political Action Committee (KOCHPAC)","Sen. Bill Hagerty, IV",2025-03-18,5000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)","Sen. Bill Hagerty, IV",2025-05-08,5000.00
STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,State Farm Mutual Automobile Insurance Company Federal Political Action Committee (State Farm Federal PAC),"Sen. Bill Hagerty, IV",2025-06-10,2000.00
"CENCORA, INC.","Cencora, Inc. PAC","Sen. Bill Hagerty, IV",2025-05-29,1500.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Bill Hagerty,2025-06-16,2000.00
INVARIANT LLC,,Senator Bill Hagerty,2025-06-11,1000.00
WILMER CUTLER PICKERING HALE AND DORR LLP,,Bill Hagerty,2025-02-26,1500.00
MORGAN STANLEY & CO. LLC,Morgan Stanley Political Action Committee,Sen. Bill Hagerty IV,2025-05-23,2500.00
FMR LLC,FMR LLC Political Action Committee - Federal (Fidelity PAC),"Sen. Bill Hagerty, IV",2025-01-24,5000.00
"TD BANK, NA",TD Bank N.A. Political Action Committee,Bill Hagerty,2025-03-28,4000.00
"TD BANK, NA",TD Bank N.A. Political Action Committee,Bill Hagerty,2025-03-28,1000.00
THE CHERTOFF GROUP,,Sen. Bill Hagerty,2025-03-31,25.00
THE CHERTOFF GROUP,,Sen. Bill Hagerty,2025-03-31,200.00
NATIONAL FOOTBALL LEAGUE,GridironPAC,Sen Bill Hagerty,2025-06-09,2000.00
"THE NICKLES GROUP, LLC",,Senator Hagerty,2025-02-19,1000.00
CONOCOPHILLIPS,ConocoPhillips SPIRIT PAC,"Sen. Bill Hagerty, IV",2025-03-19,2000.00
NATIONAL CREDITORS BAR ASSOCIATION,,Bill Hagerty,2025-03-04,3000.00
STEPTOE LLP,Steptoe PAC,Team Hagerty,2025-03-04,500.00
FIERCE GOVERNMENT RELATIONS,,Sen. Bill Hagerty,2025-05-07,1500.00
FIERCE GOVERNMENT RELATIONS,,Sen. Bill Hagerty,2025-06-25,1500.00
DISCOVER FINANCIAL SERVICES,Discover Financial Services Political Action Committee,Sen. Bill Hagerty Leadership PAC,2025-03-04,5000.00
WESTINGHOUSE ELECTRIC COMPANY,WESTINGHOUSE ELECTRIC COMPANY LLC PAC (C00346361),Bill Hagerty TN US Senate,2025-05-20,1000.00
PARADIGM OPERATIONS LP,,Senator Bill Hagerty,2025-03-25,10000.00
"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",,BILL HAGERTY,2025-01-30,5000.00
WELLS FARGO & COMPANY,,Bill Hagerty,2025-04-22,1000.00
"INTERCONTINENTAL EXCHANGE GROUP, INC. (FORMERLY INTERCONTINENTAL EXCHANGE)",ICE-PAC,Senator Bill Hagerty,2025-04-23,5000.00
"CORECIVIC, INC.","CoreCivic, Inc. PAC",Sen. Bill Hagerty,2025-06-10,5000.00
AMERICAN EXPRESS COMPANY,American Express Company Political Action Committee (AXPPAC),Bill Hagerty,2025-03-25,2500.00
CONSUMER BANKERS ASSOCIATION,Consumer Bankers Association PAC,Bill Hagerty,2025-03-26,5000.00
"TIMOTHY R. RUPLI & ASSOCIATES, INC.",,Senator Bill Hagerty,2025-06-10,7000.00
"BAE SYSTEMS, INC.",BAE Systems Inc. Political Action Committee (BAE SYSTEMS USA PAC),"Sen. Bill Hagerty, IV",2025-06-30,2000.00
"TAKEDA PHARMACEUTICALS AMERICA, INC.",TAKEDA PHARMACEUTICALS AMERICA INC. PAC (C00441733),Bill Hagerty TN US Senate,2025-03-13,1000.00
NATIONAL MARINE MANUFACTURERS ASSOCIATION,National Marine Manufacturers Association and Marine Retailers Association Boat PAC,Sen Bill Hagerty,2025-06-25,2000.00
WELLS FARGO & COMPANY,,Senator Bill Hagerty,2025-04-24,1000.00
AMERICAN COUNCIL OF LIFE INSURERS,American Council of Life Insurers PAC,"Hagerty, Bill",2025-06-19,2500.00
"QUALCOMM, INCORPORATED",Qualcomm Incorporated P.A.C.,Senator Bill Hagerty,2025-06-13,5000.00
AFLAC INCORPORATED,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),"Sen. Bill Hagerty, IV",2025-04-22,5000.00
GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,The Guardian Life Insurance Company of America Political Action Committee Federal Guardian Life P,Sen Bill Hagerty,2025-03-07,2500.00
AKIN GUMP STRAUSS HAUER & FELD,Texans for Lamar Smith,Bill Hagerty,2025-03-28,1000.00
JOHN HANCOCK LIFE INSURANCE COMPANY (U.S.A),John Hancock Life Insurance Company (USA) Federal PAC,Senator Bill Hagerty,2025-05-27,2500.00
C2 STRATEGIES,,Bill Hagerty,2025-02-14,500.00
"MEDTRONIC, INC.",Medtronic Inc. PAC,Bill Hagerty,2025-06-25,1500.00
"CITIGROUP WASHINGTON, INC.",Citigroup Inc. PAC - Federal (Citi PAC - Federal),Bill Hagerty,2025-05-01,3000.00
"CITIGROUP WASHINGTON, INC.",Citigroup Inc. PAC - Federal (Citi PAC - Federal),Bill Hagerty,2025-05-01,2000.00
REGIONS FINANCIAL CORP,Regions Financial Corporation Political Action Committee,Sen Bill Hagerty,2025-02-03,5000.00
INDEPENDENT COMMUNITY BANKERS OF AMERICA,ICBA PAC,"Hagerty, Bill",2025-05-27,2000.00
INDEPENDENT COMMUNITY BANKERS OF AMERICA,ICBA PAC,"Hagerty, Bill",2025-03-21,2000.00
