organization,pacs,honoree,date,amount_usd
DENTONS US LLP,Dentons PAC,Congressman Bruce Westerman,2025-03-03,2500.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Westerman, Bruce",2025-03-20,5000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Westerman, Bruce",2025-03-20,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Westerman, Bruce",2025-05-29,1000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,Bruce Westerman,2025-03-30,500.00
"TOM ALBERT CONSULTING, LLC",,Cong. Bruce Westerman,2025-03-05,500.00
"TOM ALBERT CONSULTING, LLC",,Cong. Bruce Westerman,2025-03-10,500.00
AMERICAN PUBLIC POWER ASSOCIATION,APPA PUBLIC OWNERSHIP OF ELECTRIC RESOURCES PAC,Rep. Bruce Westerman,2025-02-07,2500.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Rep. Bruce Westerman,2025-03-13,1000.00
MARK REY,,Bruce Westerman,2025-03-31,500.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Bruce Westerman,2025-06-30,500.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Rep Bruce Westerman,2025-03-14,5000.00
FIERCE GOVERNMENT RELATIONS,,Rep Bruce Westerman,2025-05-29,1000.00
ALLIANT ENERGY CORPORATION,ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM,Representative Bruce Westerman,2025-03-06,1000.00
NATIONAL ASSOCIATION OF MANUFACTURERS,NAM-PAC,Bruce Westerman,2025-04-30,5000.00
AMERICAN WOOD COUNCIL,American Wood Council WOODPAC,Rep. Bruce Westerman (R-AR-4),2025-01-30,5000.00
AMERICAN WOOD COUNCIL,American Wood Council WOODPAC,Rep. Bruce Westerman (R-AR-4) and Republican Candidates,2025-01-30,3000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Bruce Westerman,2025-03-05,500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Bruce Westerman,2025-03-20,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Bruce Westerman (R),2025-01-23,5000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Bruce Westerman,2025-02-27,1000.00
LIQUID ENERGY PIPELINE ASSOCIATION,Liquid Energy Pipeline Association PAC,Representative Bruce Westerman,2025-04-21,5000.00
NATIONAL TURKEY FEDERATION,National Turkey Federation PAC,Bruce Westerman,2025-06-05,1000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Bruce Westerman,2025-04-21,1000.00
EDISON ELECTRIC INSTITUTE,PowerPAC of the Edison Electric Institute,Rep. Bruce Westerman,2025-03-31,5000.00
CONOCOPHILLIPS,ConocoPhillips SPIRIT PAC,Rep. Bruce Westerman,2025-03-19,2500.00
NATIONAL READY MIXED CONCRETE ASSOCIATION,National Ready Mixed Concrete Assn. PAC (CONCRETEPAC),Rep. Bruce Westerman,2025-06-25,2500.00
"DELAWARE NORTH COMPANIES, INC.",Delaware North Companies Inc. PAC,Bruce Westerman,2025-06-04,2500.00
"DELAWARE NORTH COMPANIES, INC.",Delaware North Companies Inc. PAC,Bruce Westerman,2025-06-11,1000.00
BLACK & VEATCH,Black & Veatch PAC,Rep. Bruce Westerman,2025-05-12,1000.00
"RIO TINTO SERVICES, INC.",RIO TINTO AMERICA INC. PAC (C00243675),Rep. Bruce Westerman,2025-06-12,1000.00
NATIONAL MARINE MANUFACTURERS ASSOCIATION,National Marine Manufacturers Association and Marine Retailers Association Boat PAC,Rep Bruce Westerman,2025-02-25,5000.00
FIRSTENERGY CORP,FirstEnergy PAC,Bruce Westerman,2025-06-11,5000.00
CAPITOL 6 ADVISORS,,Bruce Westerman,2025-03-03,500.00
CAPITOL HILL POLICY GROUP LLC,,Bruce Westerman,2025-03-12,1000.00
"TYSON FOODS, INC",Tyson Foods Inc Political Action Committee (TYPAC),Bruce Westerman,2025-03-19,2500.00
"TYSON FOODS, INC",Tyson Foods Inc Political Action Committee (TYPAC),Bruce Westerman,2025-05-30,1000.00
JOHN HANCOCK LIFE INSURANCE COMPANY (U.S.A),John Hancock Life Insurance Company (USA) Federal PAC,Representative Bruce Westerman,2025-05-27,1000.00
PHILLIPS 66,Phillips 66 PAC,Rep Bruce Westerman,2025-02-27,2500.00
FOLEY & LARDNER LLP,"Foley & Lardner Political Fund, Inc.",Bruce Westerman,2025-05-12,1000.00
FOLEY & LARDNER LLP,"Foley & Lardner Political Fund, Inc.",Bruce Westerman,2025-06-26,1000.00
"FIRST SOLAR, INC.",,Westerman for Congress,2025-04-23,1000.00
WEYERHAEUSER COMPANY,Weyerhaeuser Company Political Action Committee,Rep Bruce Westerman,2025-05-13,5000.00
NORFOLK SOUTHERN CORPORATION,Norfolk Southern Corporation Good Government Fund,Bruce Westerman,2025-06-24,2000.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Bruce Westerman,2025-06-18,2000.00
"THE WILLIAMS COMPANIES, INC.","The Williams Companies, Inc. Political Action Committee",Rep. Bruce Westerman,2025-06-03,1000.00
"THE WILLIAMS COMPANIES, INC.","The Williams Companies, Inc. Political Action Committee",Rep. Bruce Westerman,2025-04-30,2000.00
"THE WILLIAMS COMPANIES, INC.","The Williams Companies, Inc. Political Action Committee",Rep. Bruce Westerman,2025-02-25,1000.00
AMERICAN SOYBEAN ASSOCIATION,American Soybean Association PAC (SoyPAC),Bruce Westerman,2025-05-29,1000.00
NATIONAL CORN GROWERS ASSN,National Corn Growers Association PAC (CornPAC),Rep. Bruce Westerman,2025-03-05,2500.00
ASSOCIATION OF AMERICAN RAILROADS,RAILPAC,Rep. Bruce Westerman,2025-06-20,1000.00
BNSF RAILWAY COMPANY,BNSF Railway Company RAILPAC (BNSF RAILPAC),Bruce Westerman,2025-06-24,2000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Rep. Bruce Westerman (R-AR),2025-03-29,500.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Bruce Westerman,2025-05-07,2500.00
BRUMIDI GROUP,,Rep. Bruce Westerman,2025-02-11,3300.00
"CONAGRA BRANDS, INC.","Conagra Brands, Inc. Good Government Association",Bruce Westerman,2025-03-25,2500.00
S-3 GROUP,,Bruce Westerman,2025-05-13,1000.00
CHUGACH ALASKA CORPORATION,Chugach Alaska Corporation PAC CAC PAC,Rep Bruce Westerman,2025-02-14,5000.00
EDISON INTERNATIONAL,EDISON INTERNATIONAL PAC,BRUCE WESTERMAN,2025-03-21,1000.00
EDISON INTERNATIONAL,EDISON INTERNATIONAL PAC,BRUCE WESTERMAN,2025-06-10,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Bruce Westerman,2025-05-29,1500.00
PACIFIC GAS AND ELECTRIC COMPANY,PG&E Corporation Employees EnergyPAC,Rep. Bruce Westerman,2025-03-19,1500.00
SAFARI CLUB INTERNATIONAL,Hunter Action Fund (HAF); Safari Club International PAC (SCI-PAC),BRUCE WESTERMAN,2025-06-18,2500.00
FREEPORT-MCMORAN INC.,Freeport-McMoRan Inc. Citizenship Committee,Rep. Bruce Westerman,2025-06-03,2500.00
NATIONAL ASSOCIATION OF CONVENIENCE STORES,National Association of Convenience Stores PAC,Rep. Bruce Westerman (R),2025-06-05,2500.00
THE COUNCIL OF INSURANCE AGENTS AND BROKERS,Council Of Insurance Agents & Brokers PAC,Westerman for Congress,2025-06-18,5000.00
OGR,,Bruce Westerman,2025-03-31,500.00
JOSE FUENTES,,Bruce Westerman,2025-03-17,500.00
NETJETS INC.,NetJets Inc PAC,Bruce Westerman,2025-04-28,1000.00
"SYLVAMO NORTH AMERICA, LLC",Sylvamo Corporation PAC,Bruce Westerman,2025-05-19,2500.00
NATIONAL BEER WHOLESALERS ASSOCIATION,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,Rep Bruce Westerman,2025-06-04,2500.00
CALPINE CORPORATION,Calpine Corporation PAC,Rep Bruce Westerman,2025-05-23,1500.00
GENERAL MOTORS COMPANY,General Motors Company Political Action Committee (GM PAC),Rep. Bruce Westerman,2025-06-25,1500.00
GENERAL MOTORS COMPANY,General Motors Company Political Action Committee (GM PAC),Rep. Bruce Westerman,2025-06-25,1000.00
GENERAL MOTORS COMPANY,General Motors Company Political Action Committee (GM PAC),Rep. Bruce Westerman,2025-05-28,2500.00
GENERAL MOTORS COMPANY,General Motors Company Political Action Committee (GM PAC),Rep. Bruce Westerman,2025-05-13,1500.00
PEABODY INVESTMENTS CORP.,Peabody Energy Corporation Political Action Committee,Bruce Westerman,2025-06-23,2500.00
CHAMBER OF COMMERCE OF THE U.S.A.,U.S. Chamber PAC,Bruce Westerman,2025-06-02,1000.00
BERKSHIRE HATHAWAY ENERGY,Berkshire Hathaway Energy Company PAC,Bruce Westerman,2025-04-01,1000.00
