organization,pacs,honoree,date,amount_usd
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Levin, Mike",2025-03-03,1000.00
DENTONS US LLP,Dentons PAC,Congressman Mike Levin,2025-05-13,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Levin, Mike",2025-06-24,2000.00
STEPTOE LLP,Steptoe PAC,Mike Levin for Congress,2025-03-17,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Mike Levin,2025-03-01,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Mike Levin,2025-06-01,2500.00
"NVG, LLC",Asian American Action Fund,Mike Levin,2025-06-26,250.00
"ENS RESOURCES, INC.",,Honorable Mike Levin,2025-03-30,500.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Rep Mike Levin,2025-05-31,1000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Rep. Mike Levin,2025-06-10,1000.00
"BARKER LEAVITT, PLLC (SKA MR. JAMES C. BARKER)",,Mike Levin,2025-06-26,250.00
"FEDERAL STREET STRATEGIES, LLC",,Rep. Mike Levin,2025-06-30,250.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Mike Levin,2025-04-25,50.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Mike Levin,2025-03-19,2500.00
LEAGUE OF CONSERVATION VOTERS,League of Conservation Voters Action Fund,Mike Levin,2025-06-12,1000.00
"STAPLETON & ASSOCIATES, LLC",,Cong Mike Levin,2025-03-31,3500.00
"STAPLETON & ASSOCIATES, LLC",,Cong Mike Levin,2025-06-27,1000.00
THORN RUN PARTNERS,,Mike Levin,2025-06-25,250.00
SMITH GARSON FKA SMITH DAWSON & ANDREWS,,Rep. Mike Levin,2025-06-20,1000.00
