organization,pacs,honoree,date,amount_usd
NATIONAL RURAL LETTER CARRIERS' ASSOCIATION,,Michael Turner,2025-06-04,5000.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Mike Turner,2025-05-27,1000.00
"MELTSNER STRATEGIES, LLC",,The Honorable Mike Turner,2025-01-23,1000.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,Sylvester Turner,2025-02-05,2500.00
THE AES CORPORATION,The AES Corporation Political Action Committee,Mike Turner,2025-05-20,1000.00
"STAPLETON & ASSOCIATES, LLC",,Congressman Turner,2025-03-23,1500.00
"BAE SYSTEMS, INC.",BAE Systems Inc. Political Action Committee (BAE SYSTEMS USA PAC),Rep. Mike Turner,2025-05-06,2500.00
"BAE SYSTEMS, INC.",BAE Systems Inc. Political Action Committee (BAE SYSTEMS USA PAC),Rep. Mike Turner,2025-03-11,1000.00
FARRAGUT PARTNERS LLP,,Mike Turner,2025-06-04,500.00
CROSS POTOMAC CONSULTING LLC,National Shooting Sports Foundation,Mike Turner,2025-05-01,500.00
CROSS POTOMAC CONSULTING LLC,National Shooting Sports Foundation,Mike Turner,2025-03-05,500.00
KPMG LLP,KPMG Partners/Principals and Employees PAC,Rep. Mike Turner,2025-03-18,2500.00
"MOLINA HEALTHCARE, INC.",Molina PAC,Jerry Turner,2025-06-20,1500.00
"LEONARDO DRS, INC.",Leonardo DRS PAC,Michael Turner,2025-03-25,1000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Mike Turner,2025-02-07,1000.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Mike Turner,2025-04-24,2500.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Mike Turner,2025-06-11,1500.00
NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION,National Air Traffic Controllers Association PAC,Hon. Mike Turner,2025-06-11,5000.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Michael Turner,2025-03-11,1000.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Michael Turner,2025-04-24,1000.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Michael Turner,2025-06-18,2500.00
HONEYWELL INTERNATIONAL,Honeywell International Political Action Committee,Michael Turner,2025-06-18,2000.00
AMERICAN MARITIME OFFICERS,American Maritime Officers Retirees Association; American Maritime Officers Voluntary Political Action Fund; District 2A TTWISEU Voluntary Political Action Fund,Rep. Michael Turner,2025-04-04,1000.00
AMERICAN BANKERS ASSOCIATION,American Bankers Association PAC BANKPAC,Rep Mike Turner,2025-06-11,2500.00
VANTOR PARENT INC (FORMERLY REPORTED AS MAXAR INTELLIGENCE),Maxar Technologies Inc. PAC,Rep. Mike Turner,2025-03-18,1000.00
"SIERRA NEVADA COMPANY, LLC (F/K/A SIERRA NEVADA CORPORATION)",SIERRA NEVADA COMPANY LLC POLITICAL ACTION COMMITTEE,Rep Mike Turner,2025-04-28,5000.00
"MCKINNON GROUP, LLC, FORMERLY DOING BUSINESS AS RR&G, LLC",,Congressman Mike Turner (R-OH),2025-01-23,3300.00
"MCKINNON GROUP, LLC, FORMERLY DOING BUSINESS AS RR&G, LLC",,Congressman Mike Turner (R-OH),2025-04-29,1000.00
"MCKINNON GROUP, LLC, FORMERLY DOING BUSINESS AS RR&G, LLC",,Congressman Mike Turner (R-OH),2025-06-05,500.00
AICPA ASSOCIATION OF INTERNATIONAL CERTIFIED PROFESSIONAL ACCOUNTANTS,American Institute of Certified Public Accountants Political Action Committee,Rep. Michael R. Turner,2025-06-24,5000.00
"INNOVATIVE FEDERAL STRATEGIES, LLC",,Mike Turner,2025-03-19,3500.00
V2X,,Representative Michael R. Turner,2025-03-31,500.00
HUNTINGTON INGALLS INDUSTRIES INCORPORATED,"Huntington Ingalls Industries, Inc. Employees Political Action Committee (HIIPAC)",Michael Turner,2025-06-18,1000.00
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO",Transport Workers Union of America Political Contributions Committee,Michael Turner,2025-03-18,1000.00
"LEIDOS, INC.",Leidos Inc. Political Action Committee,Rep. Mike Turner,2025-06-23,1000.00
"WINE AND SPIRITS WHOLESALERS OF AMERICA, INC",Wine & Spirits Wholesalers of America PAC,Sylvester Turner Campaign,2025-02-25,1000.00
"INT'L. ASSOCIATION OF BRIDGE, STRUCTURAL, ORNAMENTAL & REINFORCING IRON WORKERS",Iron Workers Political Action League; Ironworkers Political Education Fund,Rep. Mike Turner,2025-03-25,1000.00
ALSTON & BIRD LLP,Alston & Bird PAC,Rep. Debbie Dingell and Rep. Michael Turner,2025-02-06,5000.00
GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES),General Electric Company Aerospace Employee Political Action Committee (GE Aerospace PAC),Rep. Mike Turner,2025-06-24,1500.00
GENERAL ELECTRIC COMPANY (INCLUDING SUBSIDIARIES),General Electric Company Aerospace Employee Political Action Committee (GE Aerospace PAC),Rep. Mike Turner,2025-03-03,1000.00
"AMERICAN POSTAL WORKERS UNION, AFL-CIO",American Postal Workers Union Committee on Political Action,"Turner, Mike",2025-06-18,4000.00
"AMERICAN POSTAL WORKERS UNION, AFL-CIO",American Postal Workers Union Committee on Political Action,"Turner, Mike",2025-03-28,1000.00
NATIONAL ASSOCIATION OF LETTER CARRIERS,Letter Carrier Political Fund,Michael Turner,2025-06-27,2000.00
"ELBIT SYSTEMS OF AMERICA, LLC",Elbit Systems of America LLC Political Action Committee,"The Honorable Tom Cole, The Honorable Mike Turner, The Honorable John Carter, The Honorable Mario Diaz-Balart",2025-06-11,5000.00
"BWX TECHNOLOGIES, INC.",BWX Technologies Inc Political Action Committee,Michael Turner,2025-02-05,1000.00
"PREST PUBLIC STRATEGIES, LLC",,Congressman Mike Turner,2025-06-29,2000.00
ICE MILLER STRATEGIES LLC,Ice Miller PAC,Congressman Mike Turner,2025-03-27,2000.00
LOCKHEED MARTIN CORPORATION,Lockheed Martin Employees' Political Action Committee,"Turner, Mike",2025-02-11,1000.00
LOCKHEED MARTIN CORPORATION,Lockheed Martin Employees' Political Action Committee,"Turner, Mike",2025-03-14,2500.00
LOCKHEED MARTIN CORPORATION,Lockheed Martin Employees' Political Action Committee,"Turner, Mike",2025-05-07,1000.00
LOCKHEED MARTIN CORPORATION,Lockheed Martin Employees' Political Action Committee,"Turner, Mike",2025-05-14,1500.00
DOMTAR CORPORATION,RESOLUTE FOREST PRODUCTS INC. POLITICAL ACTION COMMITTEE AKA,Congressman Mike Turner,2025-02-13,1000.00
ICE MILLER LLP,Ice Miller PAC,Congressman Mike Turner,2025-03-27,2000.00
RTX CORPORATION AND AFFILIATES,Employees of RTX Corporation PAC,"Turner, Mike",2025-04-15,1000.00
RTX CORPORATION AND AFFILIATES,Employees of RTX Corporation PAC,"Turner, Mike",2025-06-19,1000.00
PERATON CORP.,PERATON CORP. POLITICAL ACTION COMMITTEE (A.K.A. 'PERATON PAC'),"Turner, Mike",2025-06-18,2500.00
COMCAST CORPORATION,Comcast Corporation & NBCUniversal Political Action Committee - Federal,Rep. Mike Turner,2025-06-11,5000.00
COMCAST CORPORATION,Comcast Corporation & NBCUniversal Political Action Committee - Federal,Rep. Debbie Dingell and Rep. Michael Turner: Board Members,2025-03-14,25000.00
J.A. GREEN AND COMPANY,20003 Victory Fund,Mike Turner,2025-03-03,3500.00
GENERAL DYNAMICS CORP,General Dynamics Corporation Political Action Committee,Rep. Mike Turner,2025-06-23,5000.00
AMERICAN SOCIETY OF ANESTHESIOLOGISTS,American Society of Anesthesiologists Political Action Committee (ASA PAC),Rep. Mike Turner,2025-04-16,5000.00
AMERICAN SOCIETY OF ANESTHESIOLOGISTS,American Society of Anesthesiologists Political Action Committee (ASA PAC),Rep. Mike Turner,2025-04-16,1000.00
"L3HARRIS TECHNOLOGIES, INC.","L3Harris Technologies, Inc. PAC",Rep. Mike Turner,2025-03-28,3500.00
"L3HARRIS TECHNOLOGIES, INC.","L3Harris Technologies, Inc. PAC",Rep. Mike Turner,2025-06-30,3500.00
"L3HARRIS TECHNOLOGIES, INC.","L3Harris Technologies, Inc. PAC",Rep. Mike Turner,2025-06-30,1500.00
"AIRBUS AMERICAS, INC","Airbus Americas, Inc. Political Action Committee",Rep. Mike Turner,2025-03-18,5000.00
DELOITTE LLP,Deloitte Political Action Committee,Mike Turner,2025-06-30,5000.00
BOEING COMPANY,The Boeing Company Political Action Committee,Rep Mike Turner,2025-06-17,1000.00
BOEING COMPANY,The Boeing Company Political Action Committee,Rep Mike Turner,2025-03-20,1000.00
"INNOVATIVE FEDERAL STRATEGIES, LLC",,Rep. Mike Turner,2025-01-24,1650.00
"INNOVATIVE FEDERAL STRATEGIES, LLC",,Rep. Mike Turner,2025-05-21,1850.00
SHEET METAL & AIR CONDITIONING CONTRACTORS NAT'L ASSN,"Sheet Metal & Air Conditioning Contractors' National Assoc., Inc. Political Action Committee",Rep. Mike Turner,2025-03-13,2500.00
BOOZ ALLEN HAMILTON INC.,Booz Allen Hamilton Inc PAC Booz Allen PAC,Rep Mike Turner,2025-02-04,1000.00
ARNOLD & PORTER KAYE SCHOLER LLP,Fraternity & Sorority PAC,Congressman Mike Turner,2025-06-12,1000.00
NATIONAL APARTMENT ASSOCIATION,NATIONAL APARTMENT ASSOCIATION POLITICAL ACTION COMMITTEE,Rep. Mike Turner,2025-03-20,1000.00
NATIONAL APARTMENT ASSOCIATION,NATIONAL APARTMENT ASSOCIATION POLITICAL ACTION COMMITTEE,Rep. Mike Turner,2025-05-02,1000.00
"AMERICAN FED OF GOVERNMENT EMPLOYEES, AFL-CIO",,Mike Turner,2025-03-12,1000.00
"AMERICAN FED OF GOVERNMENT EMPLOYEES, AFL-CIO",,Mike Turner,2025-05-29,2500.00
ALIGNMENT GOVERNMENT STRATEGIES,,Mike Turner,2025-06-30,1000.00
PROFESSIONAL AVIATION SAFETY SPECIALISTS,,Mike Turner,2025-03-12,2000.00
PROFESSIONAL AVIATION SAFETY SPECIALISTS,,Mike Turner,2025-06-23,1000.00
"BLUE ORIGIN, LLC",Blue Origin LLC Political Action Committee (Blue Origin PAC),Michael Turner,2025-05-09,1000.00
"TRANSPORTATION TRADES DEPARTMENT, AFL-CIO",,Mike Turner,2025-03-31,1000.00
"TRANSPORTATION TRADES DEPARTMENT, AFL-CIO",,Mike Turner,2025-06-23,1000.00
WASHINGTON ALLIANCE GROUP,,Mike Turner,2025-02-06,500.00
WASHINGTON ALLIANCE GROUP,,Mike Turner,2025-04-24,500.00
BALFOUR BEATTY INVESTMENTS,,Congressman Mike Turner,2025-06-09,200.00
NETJETS ASSOCIATION OF SHARED AIRCRAFT PILOTS,,Mike Turner,2025-03-20,2500.00
NETJETS ASSOCIATION OF SHARED AIRCRAFT PILOTS,,Mike Turner,2025-06-25,2500.00
FEDERAL MANAGERS ASSOCIATION,Federal Managers Association Political Action Committee,Mike Turner,2025-05-07,1000.00
INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,FIREPAC,Michael Turner,2025-03-27,2000.00
INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,FIREPAC,Michael Turner,2025-06-11,2500.00
"TAFT STETTINIUS & HOLLISTER LLP DBA TAFT ADVISORS LLC FKA (TAFT, STETTINIUS & HOLLISTER, LLP)",,Mike Turner,2025-04-20,500.00
"TAFT STETTINIUS & HOLLISTER LLP DBA TAFT ADVISORS LLC FKA (TAFT, STETTINIUS & HOLLISTER, LLP)",,Mike Turner,2025-05-07,500.00
NATIONAL ACTIVE AND RETIRED FEDERAL EMPLOYEES ASSOCIATION,NARFE-PAC,"Rep. Michael Turner, R-OH-10",2025-05-08,5000.00
NATIONAL ACTIVE AND RETIRED FEDERAL EMPLOYEES ASSOCIATION,NARFE-PAC,"Rep. Michael Turner, R- OH10",2025-06-06,1000.00
"WOOLPERT, INC.",WOOLPERT INC PAC,Rep Mike Turner,2025-04-14,5000.00
