organization,pacs,honoree,date,amount_usd
AMERICAN SENIORS HOUSING ASSOCIATION,Seniors Housing PAC,"Curtis, John",2025-02-19,2500.00
AMERICAN AMBULANCE ASSOCIATION,American Ambulance Association Federal PAC,John Curtis,2025-03-10,3500.00
"ADVANCED POLICY CONSULTING, LLC",,Sen. John Curtis,2025-03-29,2500.00
AMERICAN PUBLIC POWER ASSOCIATION,APPA PUBLIC OWNERSHIP OF ELECTRIC RESOURCES PAC,Sen. John Curtis,2025-04-04,1000.00
MASTERCARD WORLDWIDE,,John Curtis,2025-06-06,500.00
MEDICAID HEALTH PLANS OF AMERICA,Medicaid Health Plans of America PAC,Sen. John Curtis,2025-03-19,1000.00
MONUMENT ADVOCACY,,Sen. John Curtis,2025-03-28,2500.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",John Curtis,2025-03-20,2500.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",John Curtis,2025-06-11,2500.00
"FRANKLIN SQUARE GROUP, LLC",,Sen. John Curtis (R-UT),2025-03-28,1000.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Sen John Curtis,2025-05-13,2500.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Sen John Curtis,2025-06-12,2500.00
PFIZER INC.,Pfizer Inc. PAC,Sen. John Curtis,2025-06-23,1500.00
INTERNATIONAL FOODSERVICE DISTRIBUTORS ASSOCIATION,International Foodservice Distributors Association PAC,Sen. John Curtis,2025-05-09,1500.00
ACG ADVOCACY,,U.S. Senator John Curtis,2025-06-13,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. John Curtis (R),2025-04-15,1000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. John Curtis (R),2025-06-16,2500.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Sen. John Curtis,2025-06-18,1000.00
"BARKER LEAVITT, PLLC (SKA MR. JAMES C. BARKER)",,John Curtis,2025-03-28,625.00
"BARKER LEAVITT, PLLC (SKA MR. JAMES C. BARKER)",,John Curtis,2025-06-18,625.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"S Moore Capito, S Collins, J Curtis, J Ernst, J Justice, R Marshall, M Mullin, T Sheehy, T Young, D Bacon, J Baird, T Balderson, A Barr, T Barrett, M Baumgartner, A Bean, C Bentz, S Bice, et al.",2025-02-05,5000.00
"KOUNTOUPES DENHAM CARR & REID, LLC",,Senator John Curtis (R-UT),2025-06-25,1000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Sen. John Curtis,2025-06-24,2500.00
"BECTON, DICKINSON AND COMPANY",BD PAC,Sen. John Curtis (R),2025-03-14,5000.00
"HEALTH CARE SERVICE CORPORATION, A MUTUAL LEGAL RESERVE COMPANY (HCSC)",Health Care Service Corporation Employees Political Action Committee,Sen John Curtis,2025-03-04,1000.00
"CENCORA, INC.","Cencora, Inc. PAC",Sen. John Curtis,2025-03-04,1500.00
"CENCORA, INC.","Cencora, Inc. PAC",Sen. John Curtis,2025-05-29,1500.00
CONSTITUTION PARTNERS,,Senator John Curtis,2025-03-06,1500.00
AMERICAN HOSPITAL ASSOCIATION,American Hospital Association Political Action Committee,John Curtis,2025-05-27,5000.00
CAMBIA HEALTH SOLUTIONS,Cambia Health Solutions Inc. PAC,Sen. John Curtis,2025-02-27,2500.00
INFORMATION TECHNOLOGY INDUSTRY COUNCIL,INFORMATION TECHNOLOGY INDUSTRY COUNCIL PAC (ITI PAC),SEN. JOHN CURTIS,2025-06-30,1500.00
TIBER CREEK GROUP,,John Curtis,2025-06-30,3500.00
"ARDELYX, INC.","Ardelyx, Inc. Political Action Committee (ARDX PAC)",Senator John Curtis,2025-03-10,3500.00
"RWE CLEAN ENERGY SERVICES, LLC","RWE Clean Energy Services, LLC PAC",John Curtis,2025-06-04,1500.00
RED+BLUE STRATEGIES( FORMERLY KNOWN AS NATHANSON+HAUCK),,Senator John Curtis,2025-03-30,1000.00
RED+BLUE STRATEGIES( FORMERLY KNOWN AS NATHANSON+HAUCK),,Senator John Curtis,2025-06-19,1000.00
THE AES CORPORATION,The AES Corporation Political Action Committee,John Curtis,2025-03-26,1500.00
THE AES CORPORATION,The AES Corporation Political Action Committee,John Curtis,2025-06-18,1000.00
"GENENTECH, INC",Genentech Inc. Political Action Committee (GenenPAC),Sen. John Curtis,2025-05-27,2500.00
NOVOCURE INC.,NOVOCURE INC. PAC (A.K.A. NOVOCURE PAC),U.S. Senator John Curtis,2025-02-07,2500.00
AMERICAN EXPRESS COMPANY,American Express Company Political Action Committee (AXPPAC),John Curtis,2025-03-04,3500.00
TIBER CREEK GROUP,Republican Italian American Committee,Senator John Curtis,2025-03-31,1000.00
CORNING INCORPORATED,Corning Incorporated Employees Political Action Committee (COREPAC),Sen. John Curtis,2025-06-17,1500.00
CORNING INCORPORATED,Corning Incorporated Employees Political Action Committee (COREPAC),Sen. John Curtis,2025-04-14,1500.00
NATIONAL ROOFING CONTRACTORS ASSOCIATION,National Roofing Contractors Association ROOF PAC,Sen. John Curtis,2025-06-25,1000.00
THORN RUN PARTNERS,"In the Arena, French Hill",Sen. John Curtis,2025-06-18,1500.00
"MEDTRONIC, INC.",Medtronic Inc. PAC,John Curtis,2025-06-25,1500.00
"CITIGROUP WASHINGTON, INC.",Citigroup Inc. PAC - Federal (Citi PAC - Federal),"U.S. senators Joni Ernst, Todd Young, Roger Marshall, Susan Collins, Tim Sheehy, John Curtis, Jim Justice and Shelley Moore Capito.",2025-01-14,50000.00
"CONSTELLATION ENERGY GENERATION, LLC",Constellation Energy Corporation Employee Political Action Committee (CEPAC),Sen. John Curtis,2025-06-24,5000.00
ASSOCIATED EQUIPMENT DISTRIBUTORS,"ASSOCIATED EQUIPMENT DISTRIBUTORS PAC (AED PAC), C00010124",John Curtis UT US Senate,2025-06-26,1000.00
"CASSIDY & ASSOCIATES, INC.",,John Curtis,2025-06-23,2000.00
"MOLINA HEALTHCARE, INC.",Molina PAC,JohnCurtis,2025-02-20,2500.00
TIBER CREEK GROUP,,Senator John Curtis,2025-04-30,500.00
"CONSTELLATION ENERGY GENERATION, LLC",,John Curtis,2025-02-03,2500.00
FLORIDA SUGAR CANE LEAGUE,Florida Sugar Cane League PAC,Senator John Curtis,2025-06-18,1000.00
AMERICAN CHEMISTRY COUNCIL,American Chemistry Council PAC,Sen. John Curtis,2025-02-07,3500.00
"ABBVIE, INC.",AbbVie Political Action Committee,Sen. John Curtis,2025-03-24,2500.00
CLAUSE LAW P.L.L.C.,,Senator John Curtis,2025-06-20,1000.00
NORFOLK SOUTHERN CORPORATION,Norfolk Southern Corporation Good Government Fund,John Curtis,2025-04-29,5000.00
CLEANCAPITAL HOLDINGS LLC,CleanCapital Holdings LLC Political Action Committee,Senator John Curtis,2025-03-28,1000.00
PILLSBURY WINTHROP SHAW PITTMAN LLP,,John Curtis,2025-02-05,1250.00
"WILLIAMS AND JENSEN, PLLC",,John Curtis,2025-01-23,1000.00
INVARIANT LLC,,Senator John Curtis,2025-01-21,2500.00
