organization,pacs,honoree,date,amount_usd
"K&L GATES, LLP",K&L Gates PAC,Senator Lindsay Graham,2025-06-05,1000.00
"RAPISCAN SYSTEMS, INC.",OSI SYSTEMS INC PAC OSI PAC,Sen Lindsey Graham,2025-03-11,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Graham, Lindsey",2025-04-28,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Graham, Lindsey",2025-05-13,5000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,Lindsey Graham,2025-03-30,500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",WRANGLER PAC,Lindsey Graham,2025-06-27,1000.00
"ERL FEDERAL CONSULTANTS, LLC",,Senator Lindsey Graham,2025-06-11,3500.00
THE O TEAM LLC,,U.S. Senator Lindsey Graham,2025-03-30,500.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Lindsey Graham,2025-03-28,1000.00
"MARSHALL & POPP, LLC",,U.S. Senator Lindsey Graham,2025-03-17,1000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Sen. Lindsey Graham,2025-06-17,1000.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",DSCC,Lindsey Graham,2025-06-30,3500.00
PARAMOUNT GLOBAL,Paramount Global PAC,Senator Lindsay Graham,2025-02-07,1000.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Sen Lindsey Graham,2025-06-25,1000.00
AMERICAN SOCIETY FOR RADIATION ONCOLOGY,American Society For Radiation Oncology PAC,Graham Majority Fund,2025-03-25,1000.00
COVINGTON & BURLING LLP,Covington and Burling LLP PAC,"The Honorable Joni Ernst, Lindsey Graham, Pete Ricketts, Mike Rounds, Dan Sullivan, Thom Tillis",2025-06-10,9000.00
"CORNERSTONE GOVERNMENT AFFAIRS, INC.",,Lindsay Graham,2025-03-28,500.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Sen Lindsey Graham,2025-02-07,5000.00
