organization,pacs,honoree,date,amount_usd
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Sen. Tammy Duckworth,2025-05-06,1000.00
"MARSH & MCLENNAN COMPANIES, INC.",Marsh & McLennan Companies PAC,Sen. Tammy Duckworth,2025-06-12,1000.00
CROWELL & MORING LLP,Crowell & Moring LLP Political Action Committee (C&M PAC),Sen. Tammy Duckworth,2025-06-11,1000.00
PENN AVENUE PARTNERS,,U.S. Senator Tammy Duckworth,2025-04-10,1000.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Sen L Tammy Duckworth,2025-03-14,5000.00
WINSTON & STRAWN LLP,Winston & Strawn LLP Political Action Committee,Senator Tammy Duckworth,2025-05-16,11000.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Sen Tammy Duckworth,2025-03-25,1000.00
TRANSPORTATION INTERMEDIARIES ASSOCIATION,Transportation Intermediaries Association PAC (TIAPAC),Tammy Duckworth,2025-03-28,2500.00
AAR CORP.,AAR CORP. PAC,Sen. Tammy L. Duckworth,2025-02-10,2500.00
AMERICAN ORTHOTIC & PROSTHETIC ASSOCIATION,AOPA O&P PAC,Senator Tammy Duckworth,2025-02-24,5000.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Sen. Tammy Duckworth (D),2025-02-20,1000.00
"BL PARTNERS GROUP, LLC",All For Our country PAC; Hoops PAC; Kitten PAC,Senator Duckworth,2025-03-18,1000.00
"BL PARTNERS GROUP, LLC",All For Our country PAC; Hoops PAC; Kitten PAC,Senator duckworth,2025-03-23,1000.00
UTILITY WORKERS UNION OF AMERICA,UWUA Committee on Political Education,Sen. Tammy Duckworth,2025-04-17,1000.00
THE ROOSEVELT GROUP,,Sen. Tammy Duckworth,2025-04-08,1000.00
"NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION, INC.",National Electrical Contractors Association Political Action Committee,Sen Tammy Duckworth,2025-04-30,5000.00
CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,America's Credit Unions PAC,Tammy Duckworth,2025-06-10,5000.00
NEW YORK LIFE INSURANCE COMPANY,New York Life Insurance Company Political Action Committee; New York Life Insurance Company State & Federal PAC,"G Meng, J Chu, T Duckworth, M Hirono, A Bera, P Jayapal, R Khanna, A Kim, R Krishnamoorthi, T Lieu, D Matsui, B Scott, M Strickland, M Takano, S Thanedar, J Tokuda, D Min, D Tran, S Subramanyam",2025-01-23,5000.00
