organization,pacs,honoree,date,amount_usd
CARPENTER STRATEGIC CONSULTING LLC,,The Hon. Richard Hudson,2025-02-25,500.00
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),"Rep. Richard Hudson, Jr.",2025-02-05,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Hudson, Richard",2025-03-04,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Hudson, Richard",2025-03-20,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Hudson, Richard",2025-05-29,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Hudson, Richard",2025-03-20,5000.00
AKIN GUMP STRAUSS HAUER & FELD,,Rep. Richard Hudson,2025-03-20,250.00
"TOM ALBERT CONSULTING, LLC",,Cong. Richard Hudson,2025-04-09,500.00
FS VECTOR LLC,,Rep. Richard Hudson,2025-02-24,1000.00
"NUCLEAR ENERGY INSTITUTE, INC.",NEI Federal PAC,Rep. Richard Hudson Jr.,2025-03-13,2500.00
AMEREN SERVICES,Ameren Corporation Federal Political Action Committee Ameren FEDPAC,Rep Richard Hudson,2025-03-14,1000.00
FIERCE GOVERNMENT RELATIONS,,Rep Richard Hudson,2025-05-29,1000.00
FIERCE GOVERNMENT RELATIONS,,Rep Richard Hudson,2025-06-24,2000.00
H&M STRATEGIES LLP,,Richard Hudson,2025-03-16,1000.00
H&M STRATEGIES LLP,,Richard Hudson,2025-04-16,1000.00
H&M STRATEGIES LLP,,Richard Hudson,2025-05-16,1000.00
H&M STRATEGIES LLP,,Richard Hudson,2025-06-16,1000.00
ALLIANT ENERGY CORPORATION,ALLIANT ENERGY CORPORATION EMPLOYEE'S POLITICAL ACTION COMM,Representative Richard Hudson,2025-03-06,1000.00
NATIONAL TELECOMMUNICATIONS COOPERATIVE ASSOCIATION,NTCA Rural Broadband PAC,"Hudson, Richard",2025-06-15,5000.00
"MEHLMAN CONSULTING, INC.",,Richard Hudson,2025-03-31,1000.00
"MEHLMAN CONSULTING, INC.",,Richard Hudson,2025-06-30,1000.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Richard L. Hudson Jr.,2025-03-24,1000.00
NATIONAL CONFECTIONERS ASSOCIATION,National Confectioners Association of the United States Inc Political Action Committee Candy PAC,Rep Richard Hudson,2025-06-14,2000.00
INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,"Independent Insurance Agents & Brokers of America, Inc. PAC",Richard Hudson,2025-03-26,5000.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Rep Richard Hudson,2025-02-25,15000.00
ASTRAZENECA PHARMACEUTICALS LP,ALEXION PHARMACEUTICALS INC PAC; Zeneca Inc Political Action Committee AZPAC,Rep Richard Hudson,2025-03-25,5000.00
THORN RUN PARTNERS,,Richard Hudson,2025-06-30,1000.00
NATIONAL ASSOCIATION OF MANUFACTURERS,NAM-PAC,"Richard Hudson ($5000 to Primary, $5000 to General)",2025-06-30,10000.00
PFIZER INC.,Pfizer Inc. PAC,Rep. Richard Hudson,2025-03-24,2500.00
COX ENTERPRISES INC.,Cox Enterprises PAC (COXPAC) Inc.,Richard Hudson,2025-05-16,5000.00
"THE TRAVELERS COS., INC. AND SUBSIDIARIES","The Travelers Companies, Inc. Political Action Committee (T-PAC)",Richard Hudson,2025-02-07,2500.00
RYAN COSTELLO STRATEGIES,,Congressman Richard Hudson,2025-02-24,1000.00
