organization,pacs,honoree,date,amount_usd
AMERICAN ACADEMY OF DERMATOLOGY ASSOCIATION,American Academy of Dermatology Association Political Action Committee (SkinPAC),Rep. Brendan Boyle,2025-05-20,1000.00
"K&L GATES, LLP",K&L Gates PAC,Congressman Brendan Boyle,2025-03-14,1000.00
DENTONS US LLP,Dentons PAC,Congressman Brendan Boyle,2025-03-25,1000.00
"NORTH AMERICAN SUBARU, INC.",ALLIANCE FOR AUTOMOTIVE INNOVATION POLITICAL ACTION COMMITTE,Rep. Brendan Boyle,2025-06-02,185.00
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,Brendan Boyle,2025-06-05,185.00
HARTFORD INSURANCE GROUP (FKA HARTFORD FINANCIAL SERVICES GROUP),The Hartford Insurance Group Inc Federal PAC AKA HARTFORD ADVOCATES FEDERAL FUND; The Hartford Insurance Group Inc PAC AKA THE HARTFORD ADVOCATES FUND,Rep Brendan F Boyle,2025-05-05,1000.00
"SMITH & NEPHEW, INC.","Smith & Nephew, Inc. PAC (S+N PAC)","Boyle, Brendan F",2025-05-21,1000.00
THE NARDELLI GROUP,,Brendan Boyle,2025-03-24,1084.40
DUANE MORRIS LLP,Duane Morris Government Committee,Brendan Boyle,2025-06-17,3000.00
AMERICAN PSYCHIATRIC ASSOCIATION,American Psychiatric Association Political Action Committee,Brendan F Boyle,2025-06-23,1000.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Brendan Boyle,2025-02-19,2500.00
"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES","AFSCME PEOPLE Committee; AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Brendan Boyle,2025-06-01,2500.00
NATIONAL RURAL LETTER CARRIERS' ASSOCIATION,,Brendan Boyle,2025-01-29,5000.00
PFIZER INC.,Pfizer Inc. PAC,Rep. Brendan Boyle,2025-05-30,1000.00
ROCKET LP FKA RKT HOLDINGS,Rocket PAC,Representative Brendan Boyle,2025-03-25,1000.00
AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE,American Israel Public Affairs Committee Political Action Committee,Rep Brendan Boyle,2025-05-14,5000.00
AMERICAN ACADEMY OF OTOLARYNGOLOGY-HEAD AND NECK SURGERY,ENT PAC,Brendan Boyle,2025-06-03,1000.00
"NVG, LLC",Asian American Action Fund,Brendan Boyle,2025-03-30,250.00
VALIANT STRATEGIES LLC,,BRENDAN BOYLE,2025-03-08,1000.00
"DB3, LLC (FKA THE DASCHLE GROUP)",,Brendan Boyle for Congress,2025-02-13,1000.00
"SMALL BUSINESS MAJORITY FOUNDATION, INC.",,Representative Brendan Boyle,2025-06-04,185.00
"NEXTERA ENERGY, INC.","NextEra Energy, Inc. PAC",Rep. Brendan Boyle (D),2025-01-23,2500.00
