organization,pacs,honoree,date,amount_usd
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Gooden, Lance",2025-05-29,1000.00
NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION (NRECA),America's Electric Cooperatives PAC,"Gooden, Lance",2025-02-13,1000.00
"CONGRESSIONAL SOLUTIONS, INC (CSI)",,Lance Gooden,2025-05-23,500.00
WALMART INC.,Walmart Inc. PAC For Responsible Government,Rep. Lance Gooden,2025-03-28,1000.00
"TOYOTA MOTOR NORTH AMERICA, INC. (TMA)","Toyota Motor North America, Inc Political Action Committee (Toyota/Lexus PAC)",Rep. Lance Gooden,2025-06-24,2500.00
AMERICAN RESORT DEVELOPMENT ASSN,AMERICAN RESORT DEVELOPMENT ASSOCIATION RESORT OWNERS COALITION PAC (ARDA-ROC PAC),Rep. Lance Gooden,2025-06-27,5000.00
"BAE SYSTEMS, INC.",BAE Systems Inc. Political Action Committee (BAE SYSTEMS USA PAC),Rep. Lance Gooden,2025-06-30,1000.00
AKIN GUMP STRAUSS HAUER & FELD,Texans for Lamar Smith,Lance Gooden,2025-01-08,1000.00
TEXTRON INC.,Textron Inc. Political Action Committee,"Gooden, Lance",2025-03-20,1000.00
TEXTRON INC.,Textron Inc. Political Action Committee,"Gooden, Lance",2025-05-29,1000.00
TEXTRON INC.,Textron Inc. Political Action Committee,"Gooden, Lance",2025-06-25,1000.00
"LEONARDO DRS, INC.",Leonardo DRS PAC,Lance Gooden,2025-06-10,1000.00
"LEONARDO DRS, INC.",Leonardo DRS PAC,Lance Gooden,2025-03-25,1000.00
AMERICAN CHEMISTRY COUNCIL,American Chemistry Council PAC,Rep. Lance Gooden,2025-04-03,1000.00
TARGET CORPORATION,Target Corp. Citizens Political Forum,Lance Gooden,2025-03-18,2500.00
DELL TECHNOLOGIES INC.,"Dell Technologies, Inc. Political Action Committee",Rep. Lance Gooden,2025-03-28,5000.00
DELL TECHNOLOGIES INC.,"Dell Technologies, Inc. Political Action Committee",Rep. Lance Gooden,2025-01-13,5000.00
INTERNATIONAL FRANCHISE ASSOCIATION,International Franchise Association Franchising Political Action Committee Inc,Lance Gooden,2025-05-19,1000.00
"SIERRA NEVADA COMPANY, LLC (F/K/A SIERRA NEVADA CORPORATION)",SIERRA NEVADA COMPANY LLC POLITICAL ACTION COMMITTEE,Rep Lance Gooden,2025-02-26,1000.00
"SIERRA NEVADA COMPANY, LLC (F/K/A SIERRA NEVADA CORPORATION)",SIERRA NEVADA COMPANY LLC POLITICAL ACTION COMMITTEE,Rep Lance Gooden,2025-05-22,1000.00
NEWS CORPORATION,News Corporation Political Action Committee (News Corp PAC),Lance Gooden,2025-04-25,1000.00
NATIONAL ASSOCIATION OF CONVENIENCE STORES,National Association of Convenience Stores PAC,Rep. Lance Gooden (R),2025-01-23,5000.00
"COVENANT GOVERNMENT AFFAIRS, LLC",,Gooden,2025-05-07,500.00
TRACTOR SUPPLY COMPANY,Tractor Supply Company Political Action Committee,Rep. Lance Gooden,2025-06-24,1000.00
NATIONAL AUTOMOBILE DEALERS ASSOCIATION,National Automobile Dealers Association Political Action Committee,"Gooden, Lance",2025-06-24,2500.00
CATERPILLAR INC.,Caterpillar Inc. Political Action Committee (CATPAC),Lance Gooden,2025-06-09,2500.00
NORTHROP GRUMMAN CORPORATION,Employees of Northrop Grumman Corporation PAC; Self,Rep. Lance Gooden,2025-01-30,1000.00
NORTHROP GRUMMAN CORPORATION,Employees of Northrop Grumman Corporation PAC; Self,Rep. Lance Gooden,2025-05-20,1000.00
NATIONAL SHOOTING SPORTS FOUNDATION,National Shooting Sports Foundation PAC,Rep. Lance Gooden,2025-06-16,1000.00
"MORAN GLOBAL STRATEGIES, INC.",Virginia Leadership PAC,Hon. Lance Gooden,2025-04-30,1000.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Lance Gooden,2025-06-04,1000.00
NATIONAL ASSOCIATION OF REALTORS,National Association of Realtors Political Action Committee,Lance Gooden,2025-06-11,2000.00
"NEALE CREEK, LLC",150PAC.Org,Congressman Lance Gooden,2025-03-11,500.00
LOCKHEED MARTIN CORPORATION,Lockheed Martin Employees' Political Action Committee,"Gooden, Lance",2025-01-31,1000.00
LOCKHEED MARTIN CORPORATION,Lockheed Martin Employees' Political Action Committee,"Gooden, Lance",2025-06-26,1000.00
RTX CORPORATION AND AFFILIATES,Employees of RTX Corporation PAC,"Gooden, Lance",2025-03-18,1000.00
J.A. GREEN AND COMPANY,20003 Victory Fund,Lance Gooden,2025-03-31,1000.00
J.A. GREEN AND COMPANY,20003 Victory Fund,Lance Gooden,2025-04-30,500.00
GENERAL DYNAMICS CORP,General Dynamics Corporation Political Action Committee,Rep. Lance Gooden,2025-05-21,1000.00
"K&L GATES, LLP",,Rep Lance Gooden,2025-03-28,500.00
"K&L GATES, LLP",,Rep Lance Gooden,2025-05-21,500.00
FOOD MARKETPLACE INC.,Food Marketplace Inc. Political Action Committee FMI FoodPAC,Rep. Lance Gooden (R),2025-01-30,1000.00
FOOD MARKETPLACE INC.,Food Marketplace Inc. Political Action Committee FMI FoodPAC,Rep. Lance Gooden (R),2025-03-27,2500.00
"L3HARRIS TECHNOLOGIES, INC.","L3Harris Technologies, Inc. PAC",Rep. Lance Gooden,2025-03-28,2500.00
TEXAS CATTLE FEEDERS ASSOCIATION,Beef-PAC of Texas Cattle Feeders Association,LANCE GOODEN,2025-03-21,1000.00
"AMGEN, INC.",Amgen PAC,"Gooden, Lance",2025-02-26,1000.00
NATIONAL RESTAURANT ASSOCIATION,National Restaurant Association PAC (Restaurant PAC),Lance Gooden,2025-03-24,2500.00
AKIN GUMP STRAUSS HAUER & FELD,AKIN GUMP STRAUSS HAUER & FELD LLP CIVIC ACTION COMMITTEE (AKA AKIN GUMP PAC),"Gooden, Lance",2025-02-10,750.00
NFIB (NATIONAL FEDERATION OF INDEPENDENT BUSINESS),National Federation of Independent Business Political Action Committee,Rep. Lance Gooden (TX-005-R),2025-03-19,1000.00
BOEING COMPANY,The Boeing Company Political Action Committee,Rep Lance Gooden,2025-03-20,1000.00
"ASSOCIATED BUILDERS AND CONTRACTORS, INC.",,Rep. Lance Gooden,2025-06-24,1000.00
"HARBINGER STRATEGIES, LLC",,Rep. Lance Gooden (R-TX-05),2025-05-16,1000.00
"CHARTER COMMUNICATIONS, INC.",Charter Communications Inc. Political Action Committee,Rep. Lance Gooden,2025-06-20,5000.00
THE HOME DEPOT,The Home Depot Inc. Political Action Committee,"Gooden, Lance",2025-03-27,2500.00
NATIONAL APARTMENT ASSOCIATION,NATIONAL APARTMENT ASSOCIATION POLITICAL ACTION COMMITTEE,Rep. Lance Gooden,2025-04-03,5000.00
"EMBRAER AIRCRAFT HOLDING, INC.",EMBRAER-EVE PAC,"GOODEN, LANCE (TX-06)",2025-06-16,1000.00
SPACE EXPLORATION TECHNOLOGIES,Space Exploration Technologies Corp PAC,Rep Lance Gooden,2025-06-20,5000.00
VULCAN MATERIALS COMPANY,Vulcan Materials Company Political Action Committee,Rep. Lance Gooden,2025-06-24,1000.00
RETAIL INDUSTRY LEADERS ASSOCIATION,Retail Leaders PAC,Lance Gooden,2025-03-24,1000.00
"THE GEO GROUP, INC.","THE GEO GROUP, INC. POLITICAL ACTION COMMITTEE",Hon. Lance Gooden,2025-04-30,1000.00
"THE GIBSON GROUP, LLC",,Rep. Lance Gooden,2025-01-22,500.00
THE BERNHARDT GROUP LLC,,Lance Gooden,2025-04-28,500.00
"GOODLATTE GROUP, LLC F.K.A. ROBERT GOODLATTE",The Good Fund,Rep. Lance Gooden,2025-02-19,500.00
"MOTOROLA SOLUTIONS, INC","Motorola Solutions, Inc. Political Action Committee",Rep. Lance Gooden,2025-05-16,1000.00
"MOTOROLA SOLUTIONS, INC","Motorola Solutions, Inc. Political Action Committee",Rep. Lance Gooden,2025-02-18,1000.00
"AMERICAN DEFENSE INTERNATIONAL, INC.",,Lane Gooden,2025-06-24,500.00
"AMERICAN DEFENSE INTERNATIONAL, INC.",,Lance Gooden,2025-01-27,500.00
HANCE SCARBOROUGH,,Rep. Lance Gooden,2025-06-23,1000.00
